6196 lines: XP SURF flux @ 408 MeV; SURFIIIFluxcalcforPlot.vi 3/31/2015 7:58:58 PM; Source distance = 17.8118 m; area = 5000.0 um diameter
5 columns: BeamEnergy (MeV); Wavelength (nm); Flux (ph/sec-nm-mA); Ratio; Mesh
408	0.10	2.73449E-16	0.995510	60
408	0.12	1.91759E-11	0.995280	60
408	0.14	5.29702E-8	0.995109	60
408	0.16	1.94926E-5	0.994979	60
408	0.18	1.87815E-3	0.994876	60
408	0.20	7.10183E-2	0.994794	60
408	0.22	1.36278E+0	0.994727	60
408	0.24	1.57467E+1	0.994672	60
408	0.26	1.23306E+2	0.994627	60
408	0.28	7.11896E+2	0.994589	60
408	0.30	3.22304E+3	0.994557	60
408	0.32	1.19836E+4	0.994530	60
408	0.34	3.79035E+4	0.994507	60
408	0.36	1.04815E+5	0.994488	60
408	0.38	2.58931E+5	0.994472	60
408	0.40	5.81341E+5	0.994458	60
408	0.42	1.20282E+6	0.994446	60
408	0.44	2.31968E+6	0.994436	60
408	0.46	4.20897E+6	0.994428	60
408	0.48	7.24144E+6	0.994421	60
408	0.50	1.18908E+7	0.994416	60
408	0.52	1.87380E+7	0.994411	60
408	0.54	2.84708E+7	0.994408	60
408	0.56	4.18775E+7	0.994405	60
408	0.58	5.98362E+7	0.994403	60
408	0.60	8.32997E+7	0.994402	60
408	0.62	1.13278E+8	0.994402	60
408	0.64	1.50818E+8	0.994402	60
408	0.66	1.96983E+8	0.994402	60
408	0.68	2.52832E+8	0.994403	60
408	0.70	3.19399E+8	0.994405	60
408	0.72	3.97675E+8	0.994407	60
408	0.74	4.88591E+8	0.994409	60
408	0.76	5.93006E+8	0.994411	60
408	0.78	7.11693E+8	0.994414	60
408	0.80	8.45331E+8	0.994417	60
408	0.82	9.94497E+8	0.994421	60
408	0.84	1.15967E+9	0.994424	60
408	0.86	1.34120E+9	0.994428	60
408	0.88	1.53937E+9	0.994432	60
408	0.90	1.75432E+9	0.994436	60
408	0.92	1.98611E+9	0.994440	60
408	0.94	2.23470E+9	0.994445	60
408	0.96	2.49993E+9	0.994449	60
408	0.98	2.78161E+9	0.994454	60
408	1.00	3.07941E+9	0.994459	60
408	1.02	3.39298E+9	0.994463	60
408	1.04	3.72186E+9	0.994468	60
408	1.06	4.06557E+9	0.994473	60
408	1.08	4.42355E+9	0.994479	60
408	1.10	4.79521E+9	0.994484	60
