6196 lines: XP SURF flux @ 285 MeV; SURFIIIFluxcalcforPlot.vi 3/31/2015 7:54:11 PM; Source distance = 17.8118 m; area = 5000.0 um diameter
5 columns: BeamEnergy (MeV); Wavelength (nm); Flux (ph/sec-nm-mA); Ratio; Mesh
285	0.10	4.92502E-74	0.998059	60
285	0.12	1.53249E-59	0.997916	60
285	0.14	3.29473E-49	0.997806	60
285	0.16	1.78736E-41	0.997719	60
285	0.18	1.80370E-35	0.997648	60
285	0.20	1.12185E-30	0.997590	60
285	0.22	9.21288E-27	0.997542	60
285	0.24	1.65959E-23	0.997501	60
285	0.26	9.31711E-21	0.997465	60
285	0.28	2.09467E-18	0.997435	60
285	0.30	2.26622E-16	0.997408	60
285	0.32	1.35410E-14	0.997385	60
285	0.34	4.96442E-13	0.997365	60
285	0.36	1.21195E-11	0.997347	60
285	0.38	2.10151E-10	0.997330	60
285	0.40	2.72532E-9	0.997316	60
285	0.42	2.75595E-8	0.997303	60
285	0.44	2.24864E-7	0.997291	60
285	0.46	1.52265E-6	0.997280	60
285	0.48	8.75996E-6	0.997271	60
285	0.50	4.36700E-5	0.997262	60
285	0.52	1.91812E-4	0.997254	60
285	0.54	7.52907E-4	0.997247	60
285	0.56	2.67333E-3	0.997240	60
285	0.58	8.67674E-3	0.997234	60
285	0.60	2.59769E-2	0.997228	60
285	0.62	7.23057E-2	0.997223	60
285	0.64	1.88411E-1	0.997218	60
285	0.66	4.62404E-1	0.997214	60
285	0.68	1.07457E+0	0.997210	60
285	0.70	2.37578E+0	0.997206	60
285	0.72	5.01824E+0	0.997203	60
285	0.74	1.01649E+1	0.997199	60
285	0.76	1.98111E+1	0.997197	60
285	0.78	3.72628E+1	0.997194	60
285	0.80	6.78229E+1	0.997191	60
285	0.82	1.19748E+2	0.997189	60
285	0.84	2.05544E+2	0.997187	60
285	0.86	3.43682E+2	0.997185	60
285	0.88	5.60801E+2	0.997183	60
285	0.90	8.94494E+2	0.997182	60
285	0.92	1.39675E+3	0.997180	60
285	0.94	2.13809E+3	0.997179	60
285	0.96	3.21257E+3	0.997178	60
285	0.98	4.74350E+3	0.997177	60
285	1.00	6.89012E+3	0.997176	60
285	1.02	9.85512E+3	0.997175	60
285	1.04	1.38930E+4	0.997174	60
285	1.06	1.93195E+4	0.997174	60
285	1.08	2.65211E+4	0.997173	60
285	1.10	3.59665E+4	0.997172	60
285	1.12	4.82173E+4	0.997172	60
285	1.14	6.39401E+4	0.997172	60
285	1.16	8.39188E+4	0.997171	60
285	1.18	1.09067E+5	0.997171	60
285	1.20	1.40441E+5	0.997171	60
285	1.22	1.79251E+5	0.997171	60
285	1.24	2.26874E+5	0.997171	60
285	1.26	2.84868E+5	0.997171	60
285	1.28	3.54978E+5	0.997171	60
285	1.30	4.39151E+5	0.997171	60
285	1.32	5.39546E+5	0.997171	60
285	1.34	6.58540E+5	0.997171	60
285	1.36	7.98736E+5	0.997171	60
285	1.38	9.62973E+5	0.997172	60
285	1.40	1.15433E+6	0.997172	60
285	1.42	1.37612E+6	0.997172	60
285	1.44	1.63191E+6	0.997172	60
285	1.46	1.92551E+6	0.997173	60
285	1.48	2.26099E+6	0.997173	60
285	1.50	2.64263E+6	0.997174	60
285	1.52	3.07499E+6	0.997174	60
285	1.54	3.56285E+6	0.997175	60
285	1.56	4.11121E+6	0.997175	60
285	1.58	4.72532E+6	0.997176	60
285	1.60	5.41062E+6	0.997176	60
285	1.62	6.17276E+6	0.997177	60
285	1.64	7.01760E+6	0.997178	60
285	1.66	7.95118E+6	0.997178	60
285	1.68	8.97969E+6	0.997179	60
285	1.70	1.01095E+7	0.997180	60
285	1.72	1.13471E+7	0.997180	60
285	1.74	1.26992E+7	0.997181	60
285	1.76	1.41724E+7	0.997182	60
285	1.78	1.57737E+7	0.997183	60
285	1.80	1.75099E+7	0.997183	60
285	1.82	1.93881E+7	0.997184	60
285	1.84	2.14152E+7	0.997185	60
285	1.86	2.35984E+7	0.997186	60
285	1.88	2.59448E+7	0.997187	60
285	1.90	2.84614E+7	0.997187	60
285	1.92	3.11553E+7	0.997188	60
285	1.94	3.40335E+7	0.997189	60
285	1.96	3.71031E+7	0.997190	60
285	1.98	4.03710E+7	0.997191	60
285	2.00	4.38440E+7	0.997192	60
285	2.02	4.75289E+7	0.997193	60
285	2.04	5.14324E+7	0.997194	60
285	2.06	5.55610E+7	0.997195	60
285	2.08	5.99211E+7	0.997196	60
285	2.10	6.45189E+7	0.997196	60
285	2.12	6.93606E+7	0.997197	60
285	2.14	7.44522E+7	0.997198	60
285	2.16	7.97994E+7	0.997199	60
285	2.18	8.54078E+7	0.997200	60
285	2.20	9.12829E+7	0.997201	60
285	2.22	9.74297E+7	0.997202	60
285	2.24	1.03853E+8	0.997203	60
285	2.26	1.10559E+8	0.997204	60
285	2.28	1.17550E+8	0.997205	60
285	2.30	1.24832E+8	0.997206	60
285	2.32	1.32408E+8	0.997207	60
285	2.34	1.40283E+8	0.997208	60
285	2.36	1.48460E+8	0.997210	60
285	2.38	1.56943E+8	0.997211	60
285	2.40	1.65734E+8	0.997212	60
285	2.42	1.74837E+8	0.997213	60
285	2.44	1.84255E+8	0.997214	60
285	2.46	1.93988E+8	0.997215	60
285	2.48	2.04041E+8	0.997216	60
285	2.50	2.14415E+8	0.997217	60
285	2.52	2.25111E+8	0.997218	60
285	2.54	2.36131E+8	0.997219	60
285	2.56	2.47477E+8	0.997220	60
285	2.58	2.59149E+8	0.997221	60
285	2.60	2.71147E+8	0.997222	60
285	2.62	2.83473E+8	0.997223	60
285	2.64	2.96128E+8	0.997225	60
285	2.66	3.09109E+8	0.997226	60
285	2.68	3.22419E+8	0.997227	60
285	2.70	3.36056E+8	0.997228	60
285	2.72	3.50020E+8	0.997229	60
285	2.74	3.64309E+8	0.997230	60
285	2.76	3.78924E+8	0.997231	60
285	2.78	3.93863E+8	0.997232	60
285	2.80	4.09124E+8	0.997234	60
285	2.82	4.24706E+8	0.997235	60
285	2.84	4.40606E+8	0.997236	60
285	2.86	4.56825E+8	0.997237	60
285	2.88	4.73358E+8	0.997238	60
285	2.90	4.90204E+8	0.997239	60
285	2.92	5.07360E+8	0.997240	60
285	2.94	5.24824E+8	0.997241	60
285	2.96	5.42594E+8	0.997243	60
285	2.98	5.60665E+8	0.997244	60
285	3.00	5.79036E+8	0.997245	60
285	3.02	5.97702E+8	0.997246	60
285	3.04	6.16661E+8	0.997247	60
285	3.06	6.35910E+8	0.997248	60
285	3.08	6.55444E+8	0.997249	60
285	3.10	6.75261E+8	0.997251	60
285	3.12	6.95356E+8	0.997252	60
285	3.14	7.15725E+8	0.997253	60
285	3.16	7.36365E+8	0.997254	60
285	3.18	7.57272E+8	0.997255	60
285	3.20	7.78441E+8	0.997256	60
285	3.22	7.99868E+8	0.997258	60
285	3.24	8.21550E+8	0.997259	60
285	3.26	8.43481E+8	0.997260	60
285	3.28	8.65658E+8	0.997261	60
285	3.30	8.88075E+8	0.997262	60
285	3.32	9.10729E+8	0.997263	60
285	3.34	9.33614E+8	0.997264	60
285	3.36	9.56727E+8	0.997266	60
285	3.38	9.80062E+8	0.997267	60
285	3.40	1.00362E+9	0.997268	60
285	3.42	1.02738E+9	0.997269	60
285	3.44	1.05136E+9	0.997270	60
285	3.46	1.07553E+9	0.997271	60
285	3.48	1.09991E+9	0.997273	60
285	3.50	1.12448E+9	0.997274	60
285	3.52	1.14924E+9	0.997275	60
285	3.54	1.17418E+9	0.997276	60
285	3.56	1.19931E+9	0.997277	60
285	3.58	1.22460E+9	0.997278	60
285	3.60	1.25007E+9	0.997280	60
285	3.62	1.27570E+9	0.997281	60
285	3.64	1.30150E+9	0.997282	60
285	3.66	1.32744E+9	0.997283	60
285	3.68	1.35354E+9	0.997284	60
