6196 lines: XP SURF flux @ 380 MeV; SURFIIIFluxcalcforPlot.vi 3/31/2015 7:57:04 PM; Source distance = 17.8118 m; area = 5000.0 um diameter
5 columns: BeamEnergy (MeV); Wavelength (nm); Flux (ph/sec-nm-mA); Ratio; Mesh
380	0.10	2.22405E-23	0.996182	60
380	0.12	2.39465E-17	0.995971	60
380	0.14	4.65438E-13	0.995813	60
380	0.16	7.39998E-10	0.995691	60
380	0.18	2.22537E-7	0.995595	60
380	0.20	2.09166E-5	0.995517	60
380	0.22	8.45463E-4	0.995453	60
380	0.24	1.81750E-2	0.995400	60
380	0.26	2.40660E-1	0.995356	60
380	0.28	2.17956E+0	0.995319	60
380	0.30	1.45773E+1	0.995287	60
380	0.32	7.62544E+1	0.995260	60
380	0.34	3.25969E+2	0.995237	60
380	0.36	1.17815E+3	0.995217	60
380	0.38	3.69820E+3	0.995199	60
380	0.40	1.03005E+4	0.995184	60
380	0.42	2.59018E+4	0.995171	60
380	0.44	5.96418E+4	0.995160	60
380	0.46	1.27231E+5	0.995150	60
380	0.48	2.53905E+5	0.995142	60
380	0.50	4.77889E+5	0.995134	60
380	0.52	8.54177E+5	0.995128	60
380	0.54	1.45840E+6	0.995123	60
380	0.56	2.39048E+6	0.995119	60
380	0.58	3.77788E+6	0.995115	60
380	0.60	5.77812E+6	0.995112	60
380	0.62	8.58039E+6	0.995109	60
380	0.64	1.24063E+7	0.995108	60
380	0.66	1.75093E+7	0.995106	60
380	0.68	2.41735E+7	0.995105	60
380	0.70	3.27111E+7	0.995105	60
380	0.72	4.34593E+7	0.995105	60
380	0.74	5.67763E+7	0.995105	60
380	0.76	7.30366E+7	0.995105	60
380	0.78	9.26266E+7	0.995106	60
380	0.80	1.15939E+8	0.995107	60
380	0.82	1.43369E+8	0.995108	60
380	0.84	1.75307E+8	0.995110	60
380	0.86	2.12136E+8	0.995111	60
380	0.88	2.54226E+8	0.995113	60
380	0.90	3.01931E+8	0.995115	60
380	0.92	3.55584E+8	0.995118	60
380	0.94	4.15494E+8	0.995120	60
380	0.96	4.81945E+8	0.995123	60
380	0.98	5.55192E+8	0.995125	60
380	1.00	6.35461E+8	0.995128	60
380	1.02	7.22946E+8	0.995131	60
380	1.04	8.17810E+8	0.995134	60
380	1.06	9.20183E+8	0.995137	60
380	1.08	1.03016E+9	0.995140	60
380	1.10	1.14782E+9	0.995143	60
380	1.12	1.27319E+9	0.995147	60
380	1.14	1.40627E+9	0.995150	60
380	1.16	1.54705E+9	0.995154	60
380	1.18	1.69548E+9	0.995157	60
380	1.20	1.85147E+9	0.995161	60
380	1.22	2.01493E+9	0.995165	60
380	1.24	2.18574E+9	0.995168	60
380	1.26	2.36375E+9	0.995172	60
380	1.28	2.54879E+9	0.995176	60
380	1.30	2.74069E+9	0.995180	60
380	1.32	2.93925E+9	0.995184	60
380	1.34	3.14426E+9	0.995188	60
380	1.36	3.35549E+9	0.995192	60
380	1.38	3.57272E+9	0.995196	60
380	1.40	3.79569E+9	0.995200	60
380	1.42	4.02416E+9	0.995204	60
380	1.44	4.25787E+9	0.995208	60
380	1.46	4.49655E+9	0.995212	60
380	1.48	4.73994E+9	0.995216	60
380	1.50	4.98777E+9	0.995220	60
380	1.52	5.23977E+9	0.995224	60
380	1.54	5.49567E+9	0.995229	60
380	1.56	5.75519E+9	0.995233	60
380	1.58	6.01808E+9	0.995237	60
380	1.60	6.28405E+9	0.995241	60
380	1.62	6.55286E+9	0.995246	60
380	1.64	6.82422E+9	0.995250	60
380	1.66	7.09790E+9	0.995254	60
380	1.68	7.37363E+9	0.995258	60
380	1.70	7.65117E+9	0.995263	60
380	1.72	7.93027E+9	0.995267	60
380	1.74	8.21071E+9	0.995271	60
380	1.76	8.49225E+9	0.995276	60
380	1.78	8.77466E+9	0.995280	60
380	1.80	9.05773E+9	0.995284	60
380	1.82	9.34124E+9	0.995289	60
380	1.84	9.62500E+9	0.995293	60
380	1.86	9.90880E+9	0.995297	60
380	1.88	1.01925E+10	0.995302	60
380	1.90	1.04758E+10	0.995306	60
380	1.92	1.07586E+10	0.995310	60
