6196 lines: XP SURF flux @ 361 MeV; SURFIIIFluxcalcforPlot.vi 3/31/2015 7:56:26 PM; Source distance = 17.8118 m; area = 5000.0 um diameter
5 columns: BeamEnergy (MeV); Wavelength (nm); Flux (ph/sec-nm-mA); Ratio; Mesh
361	0.10	1.59782E-29	0.996608	60
361	0.12	1.83179E-22	0.996410	60
361	0.14	1.92879E-17	0.996261	60
361	0.16	1.08897E-13	0.996146	60
361	0.18	8.77524E-11	0.996054	60
361	0.20	1.81471E-8	0.995979	60
361	0.22	1.39832E-6	0.995918	60
361	0.24	5.14614E-5	0.995867	60
361	0.26	1.07394E-3	0.995824	60
361	0.28	1.43645E-2	0.995788	60
361	0.30	1.34697E-1	0.995756	60
361	0.32	9.47018E-1	0.995730	60
361	0.34	5.25498E+0	0.995706	60
361	0.36	2.39498E+1	0.995686	60
361	0.38	9.25116E+1	0.995669	60
361	0.40	3.10566E+2	0.995653	60
361	0.42	9.24673E+2	0.995640	60
361	0.44	2.48256E+3	0.995628	60
361	0.46	6.09298E+3	0.995617	60
361	0.48	1.38267E+4	0.995608	60
361	0.50	2.92900E+4	0.995600	60
361	0.52	5.83889E+4	0.995593	60
361	0.54	1.10290E+5	0.995587	60
361	0.56	1.98557E+5	0.995582	60
361	0.58	3.42435E+5	0.995577	60
361	0.60	5.68215E+5	0.995573	60
361	0.62	9.10635E+5	0.995570	60
361	0.64	1.41422E+6	0.995567	60
361	0.66	2.13452E+6	0.995564	60
361	0.68	3.13914E+6	0.995562	60
361	0.70	4.50854E+6	0.995561	60
361	0.72	6.33656E+6	0.995560	60
361	0.74	8.73060E+6	0.995559	60
361	0.76	1.18115E+7	0.995558	60
361	0.78	1.57133E+7	0.995558	60
361	0.80	2.05819E+7	0.995558	60
361	0.82	2.65749E+7	0.995558	60
361	0.84	3.38596E+7	0.995558	60
361	0.86	4.26118E+7	0.995559	60
361	0.88	5.30143E+7	0.995560	60
361	0.90	6.52550E+7	0.995561	60
361	0.92	7.95252E+7	0.995562	60
361	0.94	9.60174E+7	0.995563	60
361	0.96	1.14924E+8	0.995565	60
361	0.98	1.36436E+8	0.995566	60
361	1.00	1.60739E+8	0.995568	60
361	1.02	1.88015E+8	0.995570	60
361	1.04	2.18438E+8	0.995571	60
361	1.06	2.52174E+8	0.995573	60
361	1.08	2.89380E+8	0.995576	60
361	1.10	3.30203E+8	0.995578	60
361	1.12	3.74777E+8	0.995580	60
361	1.14	4.23227E+8	0.995582	60
361	1.16	4.75663E+8	0.995585	60
361	1.18	5.32182E+8	0.995587	60
361	1.20	5.92869E+8	0.995590	60
361	1.22	6.57796E+8	0.995592	60
361	1.24	7.27019E+8	0.995595	60
361	1.26	8.00584E+8	0.995598	60
361	1.28	8.78521E+8	0.995600	60
361	1.30	9.60848E+8	0.995603	60
361	1.32	1.04757E+9	0.995606	60
361	1.34	1.13868E+9	0.995609	60
361	1.36	1.23417E+9	0.995612	60
361	1.38	1.33399E+9	0.995615	60
361	1.40	1.43812E+9	0.995618	60
361	1.42	1.54650E+9	0.995621	60
361	1.44	1.65907E+9	0.995624	60
361	1.46	1.77576E+9	0.995627	60
361	1.48	1.89650E+9	0.995630	60
361	1.50	2.02119E+9	0.995633	60
361	1.52	2.14976E+9	0.995636	60
361	1.54	2.28210E+9	0.995640	60
361	1.56	2.41810E+9	0.995643	60
361	1.58	2.55766E+9	0.995646	60
361	1.60	2.70067E+9	0.995649	60
361	1.62	2.84700E+9	0.995653	60
361	1.64	2.99654E+9	0.995656	60
361	1.66	3.14917E+9	0.995659	60
361	1.68	3.30474E+9	0.995662	60
361	1.70	3.46315E+9	0.995666	60
361	1.72	3.62424E+9	0.995669	60
361	1.74	3.78791E+9	0.995672	60
361	1.76	3.95401E+9	0.995676	60
361	1.78	4.12241E+9	0.995679	60
