;  Filter transmissions for ESP study
;
;	Index    Filter
;   ------   -----------------------------------------
;	1        Al foil filter before grating:  Al/Al2O3  1500/200 Angstrom
;	2        Thicker Al foil filter before grating:  Al/Al2O3  3000/200 Angstrom
;	3        Ti/C foil for zeroth order diode:  Ti/C  2500/100 Angstrom
;	4        Al/C diode filter for 17-34 nm range:  Al/C  1500/100 Angstrom
;	5        Al/Mg diode filter for 25-50 nm range:  Al/Mg/C  1000/2000/200 Angstrom
;	6        Al/Sn diode filter for 52-80 nm range:  Al/Sn/C  500/1000/200 Angstrom
;
FORMAT = (F7.2,6E12.3)
 301 lines : Filter Transmissions for ESP Study 
 7 columns : Wavelength, T_Al, T_Al2, T_TiC, T_AlC, T_AlMgC, T_AlSnC
   4.10   9.669E-01   9.374E-01   9.639E-01   9.692E-01   9.571E-01   9.465E-01
   4.21   9.644E-01   9.328E-01   9.613E-01   9.669E-01   9.539E-01   9.427E-01
   4.33   9.618E-01   9.279E-01   9.585E-01   9.644E-01   9.505E-01   9.388E-01
   4.44   9.589E-01   9.227E-01   9.554E-01   9.618E-01   9.468E-01   9.345E-01
   4.56   9.559E-01   9.172E-01   9.522E-01   9.590E-01   9.429E-01   9.301E-01
   4.69   9.527E-01   9.113E-01   9.487E-01   9.560E-01   9.387E-01   9.254E-01
   4.81   9.493E-01   9.050E-01   9.450E-01   9.528E-01   9.343E-01   9.204E-01
   4.94   9.457E-01   8.984E-01   9.410E-01   9.494E-01   9.296E-01   9.151E-01
   5.08   9.418E-01   8.914E-01   9.367E-01   9.458E-01   9.245E-01   9.095E-01
   5.22   9.377E-01   8.839E-01   9.322E-01   9.420E-01   9.191E-01   9.036E-01
   5.36   9.333E-01   8.760E-01   9.273E-01   9.379E-01   9.135E-01   8.974E-01
   5.50   9.287E-01   8.677E-01   9.222E-01   9.335E-01   9.074E-01   8.908E-01
   5.65   9.237E-01   8.589E-01   9.166E-01   9.289E-01   9.010E-01   8.839E-01
   5.80   9.185E-01   8.496E-01   9.107E-01   9.241E-01   8.942E-01   8.766E-01
   5.96   9.130E-01   8.398E-01   9.045E-01   9.189E-01   8.870E-01   8.690E-01
   6.12   9.072E-01   8.296E-01   8.978E-01   9.135E-01   8.795E-01   8.609E-01
   6.29   9.012E-01   8.191E-01   8.907E-01   9.078E-01   8.716E-01   8.526E-01
   6.46   8.947E-01   8.080E-01   8.832E-01   9.018E-01   8.632E-01   8.438E-01
   6.63   8.879E-01   7.962E-01   8.751E-01   8.954E-01   8.544E-01   8.345E-01
   6.81   8.807E-01   7.839E-01   8.666E-01   8.887E-01   8.450E-01   8.247E-01
   6.99   8.731E-01   7.709E-01   8.575E-01   8.815E-01   8.351E-01   8.143E-01
   7.18   8.651E-01   7.574E-01   8.479E-01   8.740E-01   8.247E-01   8.036E-01
   7.38   8.569E-01   7.439E-01   8.378E-01   8.663E-01   8.142E-01   7.926E-01
   7.58   8.483E-01   7.296E-01   8.271E-01   8.583E-01   8.031E-01   7.810E-01
   7.78   8.393E-01   7.148E-01   8.158E-01   8.497E-01   7.914E-01   7.689E-01
   7.99   9.811E-01   9.671E-01   8.038E-01   9.832E-01   8.649E-01   7.968E-01
   8.21   9.796E-01   9.645E-01   7.912E-01   9.819E-01   8.563E-01   7.854E-01
   8.43   9.781E-01   9.617E-01   7.780E-01   9.805E-01   8.472E-01   7.735E-01
   8.66   9.764E-01   9.589E-01   7.644E-01   9.790E-01   8.375E-01   7.610E-01
   8.89   9.747E-01   9.559E-01   7.501E-01   9.774E-01   8.274E-01   7.480E-01
   9.13   9.728E-01   9.527E-01   7.350E-01   9.758E-01   8.167E-01   7.343E-01
   9.38   9.708E-01   9.493E-01   7.192E-01   9.740E-01   8.054E-01   7.200E-01
   9.64   9.687E-01   9.456E-01   7.028E-01   9.720E-01   9.665E-01   7.051E-01
   9.90   9.664E-01   9.416E-01   6.856E-01   9.699E-01   9.640E-01   6.897E-01
  10.16   9.639E-01   9.373E-01   6.679E-01   9.677E-01   9.613E-01   6.736E-01
  10.44   9.612E-01   9.327E-01   6.496E-01   9.652E-01   9.585E-01   6.568E-01
  10.72   9.583E-01   9.278E-01   6.306E-01   9.626E-01   9.554E-01   6.395E-01
  11.01   9.552E-01   9.225E-01   6.108E-01   9.598E-01   9.520E-01   6.215E-01
  11.31   9.519E-01   9.168E-01   5.904E-01   9.568E-01   9.485E-01   6.030E-01
  11.61   9.483E-01   9.108E-01   5.694E-01   9.535E-01   9.446E-01   5.839E-01
  11.93   9.445E-01   9.044E-01   5.477E-01   9.501E-01   9.405E-01   5.642E-01
  12.25   9.405E-01   8.977E-01   5.258E-01   9.465E-01   9.362E-01   5.445E-01
  12.58   9.362E-01   8.904E-01   5.034E-01   9.425E-01   9.318E-01   5.177E-01
  12.92   9.316E-01   8.826E-01   4.804E-01   9.383E-01   9.272E-01   4.939E-01
  13.27   9.266E-01   8.743E-01   4.571E-01   9.338E-01   9.217E-01   4.793E-01
  13.63   9.213E-01   8.655E-01   4.338E-01   9.289E-01   9.159E-01   4.646E-01
  14.00   9.157E-01   8.562E-01   4.105E-01   9.237E-01   9.097E-01   4.487E-01
  14.38   9.098E-01   8.463E-01   3.870E-01   9.182E-01   9.031E-01   4.312E-01
  14.77   9.034E-01   8.357E-01   3.635E-01   9.123E-01   8.961E-01   4.134E-01
  15.17   8.965E-01   8.245E-01   3.401E-01   9.060E-01   8.886E-01   3.969E-01
  15.58   8.892E-01   8.127E-01   3.168E-01   8.993E-01   8.807E-01   3.813E-01
  16.00   8.814E-01   8.001E-01   2.938E-01   8.921E-01   8.722E-01   3.660E-01
  16.43   8.733E-01   7.870E-01   2.714E-01   8.845E-01   8.632E-01   3.563E-01
  16.88   8.646E-01   7.732E-01   2.495E-01   8.765E-01   8.537E-01   3.600E-01
  17.33   8.554E-01   7.587E-01   2.281E-01   8.679E-01   8.435E-01   3.795E-01
  17.80   8.461E-01   7.440E-01   2.085E-01   8.592E-01   8.331E-01   3.781E-01
  18.28   8.365E-01   7.290E-01   1.905E-01   8.503E-01   8.222E-01   3.607E-01
  18.78   8.253E-01   7.117E-01   1.716E-01   8.399E-01   8.100E-01   3.470E-01
  19.28   8.131E-01   6.931E-01   1.531E-01   8.287E-01   7.971E-01   3.330E-01
  19.81   8.007E-01   6.744E-01   1.362E-01   8.171E-01   7.836E-01   3.176E-01
  20.34   7.879E-01   6.553E-01   1.207E-01   8.052E-01   7.696E-01   3.022E-01
  20.89   7.744E-01   6.354E-01   1.062E-01   7.925E-01   7.548E-01   2.919E-01
