 301 lines : R-XRS: A1 Be 46 micron, A2 Be 470 micron, B1 Al/C 300/80 nm, B2 Be 6.0 micron
 5 columns : Wavelength Sensitivity (electron/photon) and with Si=50 microns
    0.0413233      100.121      100.031      100.124      100.130
    0.0424409      105.622      105.518      105.626      105.632
    0.0435885      111.221      111.101      111.225      111.232
    0.0447674      116.883      116.745      116.887      116.896
    0.0459795      122.565      122.408      122.570      122.580
    0.0472231      130.332      130.149      130.338      130.349
    0.0484997      138.470      138.257      138.476      138.490
    0.0498112      146.937      146.691      146.945      146.960
    0.0511596      155.721      155.435      155.730      155.748
    0.0525430      164.801      164.471      164.812      164.832
    0.0539634      174.149      173.768      174.162      174.185
    0.0554229      183.732      183.293      183.747      183.773
    0.0569218      193.508      193.003      193.526      193.557
    0.0584626      203.421      202.841      203.442      203.477
    0.0600426      213.477      212.812      213.501      213.541
    0.0616674      226.291      225.520      226.319      226.365
    0.0633340      239.553      238.661      239.586      239.638
    0.0650488      253.202      252.172      253.241      253.301
    0.0668086      267.200      266.011      267.245      267.313
    0.0686130      281.486      280.117      281.538      281.616
    0.0704695      295.990      294.418      296.052      296.140
    0.0723743      310.625      308.822      310.696      310.797
    0.0743315      325.287      323.225      325.370      325.484
    0.0763456      339.845      337.491      339.940      340.070
    0.0784074      357.910      355.202      358.021      358.169
    0.0805314      378.193      375.068      378.323      378.491
    0.0827073      399.020      395.420      399.171      399.364
    0.0849459      420.302      416.161      420.478      420.698
    0.0872414      442.010      437.255      442.215      442.465
    0.0895996      463.924      458.477      464.162      464.446
    0.0920273      485.999      479.770      486.274      486.596
    0.0945109      508.025      500.918      508.342      508.706
    0.0970715      529.808      521.720      530.173      530.584
    0.0996944      551.161      541.981      551.581      552.042
     0.102395      578.708      568.191      579.194      579.718
     0.105166      607.461      595.419      608.024      608.619
     0.108007      636.441      622.681      637.092      637.765
     0.110925      665.420      649.733      666.171      666.932
     0.113933      694.199      676.354      695.063      695.920
     0.117008      722.562      702.314      723.553      724.518
     0.120173      750.162      727.249      751.297      752.379
     0.123427      773.540      747.790      774.841      776.035
     0.126763      794.926      766.093      796.413      797.725
     0.130192      822.079      789.592      823.773      825.238
     0.133712      855.557      818.725      857.500      859.146
     0.137329      888.279      846.628      890.502      892.346
     0.141043      919.849      872.879      922.385      924.446
     0.144859      949.939      897.127      952.823      955.121
     0.148777      978.091      918.900      981.363      983.915
     0.152800      1003.94      937.822      1007.64      1010.47
     0.156934      1027.01      953.445      1031.18      1034.30
     0.161178      1046.84      965.323      1051.51      1054.94
     0.165538      1062.91      972.974      1068.13      1071.89
     0.170015      1088.93      988.834      1094.81      1098.96
     0.174613      1113.69      1002.52      1120.30      1124.88
     0.179337      1135.20      1012.19      1142.61      1147.65
     0.184186      1153.11      1017.52      1161.39      1166.91
     0.189169      1167.02      1018.19      1176.24      1182.26
     0.194286      1176.54      1013.88      1186.77      1193.31
     0.199540      1181.37      1004.41      1192.66      1199.74
     0.204936      1181.22      989.624      1193.64      1201.28
     0.210479      1175.89      969.570      1189.48      1197.67
     0.216171      1171.54      949.386      1186.41      1195.21
     0.222021      1173.06      932.816      1189.41      1198.91
     0.228024      1170.27      911.639      1188.20      1198.41
     0.234193      1163.16      885.983      1182.73      1193.66
     0.240527      1151.73      856.086      1173.02      1184.69
     0.247031      1136.12      822.271      1159.20      1171.60
     0.253715      1116.47      785.072      1141.36      1154.50
     0.260573      1093.01      744.837      1119.76      1133.62
     0.267621      1065.94      701.982      1094.57      1109.14
     0.274860      1035.55      657.053      1066.08      1081.34
     0.282295      1011.94      616.562      1044.70      1060.77
     0.289934      989.931      577.100      1025.12      1042.07
     0.297776      965.842      536.624      1003.55      1021.37
     0.305827      939.896      495.568      980.198      998.893
     0.314103      912.312      454.499      955.256      974.824
     0.322595      883.331      413.860      928.949      949.383
     0.331320      853.058      373.851      901.402      922.690
     0.340278      821.655      334.848      872.765      894.888
     0.349487      789.201      297.161      843.103      866.034
     0.358938      758.011      261.883      814.872      838.644
     0.368640      734.546      231.094      795.083      819.952
     0.378615      710.335      201.828      774.674      800.648
     0.388852      685.444      174.320      753.702      780.781
     0.399375      659.869      148.741      732.151      760.325
     0.410171      633.678      125.271      710.064      739.318
     0.421265      606.995      104.227      687.408      717.740
     0.432660      579.799      85.4892      664.208      695.588
     0.444369      552.073      68.9841      640.449      672.835
     0.456393      523.877      54.6862      616.151      649.486
     0.468731      499.651      42.9029      596.556      631.068
     0.481399      477.605      33.1693      579.683      615.522
     0.494436      455.087      25.0947      562.371      599.512
     0.507803      432.195      18.5516      544.677      583.083
     0.521540      408.952      13.3710      526.580      566.195
     0.535646      385.433      9.37601      508.098      548.854
     0.550122      361.721      6.38183      489.253      531.068
     0.565015      337.865      4.20416      470.022      512.792
     0.580302      313.991      2.67389      450.457      494.063
     0.595981      290.464      1.63846      430.961      475.306
     0.612107      270.760     0.976129      416.823      462.334
     0.628651      251.222     0.560016      402.514      449.042
     0.645677      231.901     0.308314      387.877      435.393
     0.663118      212.810     0.161602      372.993      421.411
     0.681079      189.215    0.0782278      348.996      396.994
     0.699487      172.556    0.0369124      336.453      385.459
     0.718417      155.922    0.0163162      323.066      372.814
     0.737829      139.555   0.00672695      309.138      359.209
     0.757809      123.650   0.00256984      294.607      344.784
     0.778266      109.099  0.000911233      281.400      331.764
     0.799342      95.9733  0.000297966      369.148      320.656
     0.820939      83.5334  8.87244e-05      360.120      309.070
     0.843161      72.0221  2.43635e-05      350.688      297.116
     0.865954      61.4139  6.06337e-06      340.930      284.837
     0.889375      51.7066  1.34560e-06      330.838      272.241
     0.913425      42.9426  2.63806e-07      320.436      259.376
     0.938172      35.1355  4.51676e-08      309.721      246.264
     0.963547      28.2976  6.69614e-09      298.737      232.978
     0.989622      22.3997  8.48039e-10      287.470      219.537
      1.01631      17.6383  9.20131e-11      279.596      208.736
      1.04387      13.6381  8.29106e-12      271.837      198.009
      1.07203      10.3361  6.15466e-13      263.908      187.179
      1.10107      7.65859  3.67669e-14      255.747      176.223
      1.13080      5.54008  1.74082e-15      247.407      165.216
      1.16142      3.90423  6.40898e-17      238.848      154.173
      1.19282      2.67579  1.80269e-18      230.106      143.162
      1.22512      1.77768  3.75517e-20      221.220      132.206
      1.25825      1.14093  5.59926e-22      212.129      121.357
      1.29228     0.708618  5.84580e-24      203.770      111.171
      1.32723     0.428306  4.30491e-26      197.153      102.189
      1.36313     0.250133  2.25893e-28      190.386      93.4270
      1.40000     0.140575  8.11269e-31      183.473      84.9056
      1.43787    0.0754081  1.83708e-33      176.414      76.6124
      1.47677    0.0382661  2.39779e-36      169.220      68.5512
      1.51669    0.0183119  1.74871e-39      161.905      60.7956
      1.55773   0.00824482  6.97847e-43      154.466      53.4176
      1.59986   0.00348271      0.00000      146.929      46.4775
      1.64312   0.00137744      0.00000      139.322      40.0299
      1.68756  0.000508740      0.00000      132.467      34.2959
      1.73322  0.000174551      0.00000      126.489      29.2523
      1.78010  5.81385e-05      0.00000      120.836      24.8746
      1.82825  1.84350e-05      0.00000      115.210      20.9971
      1.87768  4.75093e-06      0.00000      109.274      17.2351
      1.92847  1.06213e-06      0.00000      103.227      13.8726
      1.98064  2.22919e-07      0.00000      97.2429      11.0615
      2.03420  4.29168e-08      0.00000      91.3087      8.71034
      2.08922  7.27656e-09      0.00000      85.3817      6.73695
      2.14574  1.06912e-09      0.00000      79.4888      5.10660
      2.20375  1.33278e-10      0.00000      73.7277      3.78535
      2.26338  1.47228e-11      0.00000      68.9467      2.78750
      2.32458  1.45410e-12      0.00000      65.0000      2.04194
      2.38748  1.17171e-13      0.00000      60.3223      1.44127
      2.45204  7.67078e-15      0.00000      55.7048     0.989160
      2.51833  4.05793e-16      0.00000      51.2206     0.659540
      2.58648  1.70505e-17      0.00000      46.8673     0.426230
      2.65642  5.60243e-19      0.00000      42.6510     0.266417
      2.72827  1.42143e-20      0.00000      38.7306     0.161341
      2.80209  2.76382e-22      0.00000      35.1789    0.0947973
      2.87787  3.98828e-24      0.00000      31.8287    0.0535284
      2.95568  4.15671e-26      0.00000      28.6980    0.0289429
      3.03565  3.03377e-28      0.00000      25.7079    0.0149237
      3.11772  1.53658e-30      0.00000      22.8738   0.00732910
      3.20204  6.27708e-33      0.00000      20.2073   0.00349570
      3.28868  2.04747e-35      0.00000      17.8729   0.00162895
      3.37765  4.56486e-38      0.00000      15.7318  0.000721714
      3.46895  6.57812e-41      0.00000      13.7132  0.000301810
      3.56277  5.88545e-44      0.00000      11.7666  0.000118551
      3.65920      0.00000      0.00000      9.99293  4.35409e-05
      3.75815      0.00000      0.00000      8.43336  1.49527e-05
      3.85983      0.00000      0.00000      7.06107  4.77100e-06
      3.96425      0.00000      0.00000      5.84380  1.39748e-06
      4.07140      0.00000      0.00000      4.77659  3.67933e-07
      4.18154      0.00000      0.00000      3.85254  8.75068e-08
      4.29467      0.00000      0.00000      3.08056  1.88391e-08
      4.41080      0.00000      0.00000      5.39163  3.63059e-09
      4.53007      0.00000      0.00000      4.39194  6.20355e-10
      4.65266      0.00000      0.00000      3.56077  9.31317e-11
      4.77837      0.00000      0.00000      2.96867  1.22718e-11
      4.90776      0.00000      0.00000      2.47272  1.39799e-12
      5.04046      0.00000      0.00000      2.03353  1.35825e-13
      5.17685      0.00000      0.00000      1.64270  1.14478e-14
      5.31672      0.00000      0.00000      1.31272  1.05162e-15
      5.46051      0.00000      0.00000      1.04048  8.64468e-17
      5.60823      0.00000      0.00000     0.800843  6.07537e-18
      5.75988      0.00000      0.00000     0.594631  3.59807e-19
      5.91573      0.00000      0.00000     0.439555  1.79857e-20
      6.07577      0.00000      0.00000     0.320582  7.48175e-22
      6.24000      0.00000      0.00000     0.229746  2.54224e-23
      6.40904      0.00000      0.00000     0.158151  6.79809e-25
      6.58224      0.00000      0.00000     0.105000  1.42300e-26
      6.76028      0.00000      0.00000    0.0678785  2.49382e-28
      6.94315      0.00000      0.00000    0.0442520  4.17009e-30
      7.13086      0.00000      0.00000    0.0324138  5.47129e-32
      7.32380      0.00000      0.00000    0.0241612  5.55539e-34
      7.52199      0.00000      0.00000    0.0186773  4.49207e-36
      7.72543      0.00000      0.00000    0.0143157  3.22273e-38
      7.93408      0.00000      0.00000    0.0110150  4.27246e-40
      8.14895      0.00000      0.00000   0.00845691  4.70836e-42
      8.36900      0.00000      0.00000   0.00664237  2.94273e-44
      8.59590      0.00000      0.00000   0.00527579      0.00000
      8.82789      0.00000      0.00000   0.00416815      0.00000
      9.06677      0.00000      0.00000   0.00325808      0.00000
      9.31195      0.00000      0.00000   0.00248921      0.00000
      9.56411      0.00000      0.00000   0.00190025      0.00000
      9.82252      0.00000      0.00000   0.00146289      0.00000
      10.0887      0.00000      0.00000   0.00133290      0.00000
      10.3611      0.00000      0.00000   0.00143137      0.00000
      10.6412      0.00000      0.00000   0.00153065      0.00000
      10.9292      0.00000      0.00000   0.00162986      0.00000
      11.2251  1.21910e-20      0.00000   0.00172322    0.0389630
      11.5289  3.30122e-22      0.00000   0.00181406    0.0237750
      11.8405  6.99860e-24      0.00000   0.00194186    0.0142796
      12.1611  1.12521e-25      0.00000   0.00214294   0.00831258
