 301 lines
 2 columns
     0.413233  0.000306208
     0.424409  0.000341283
     0.435885  0.000380317
     0.447674  0.000423764
     0.459795  0.000472135
     0.472231  0.000525926
     0.484997  0.000585749
     0.498112  0.000652296
     0.511596  0.000726346
     0.525430  0.000808646
     0.539634  0.000900121
     0.554229   0.00100183
     0.569218   0.00111488
     0.584626   0.00124055
     0.600426   0.00138008
     0.616674   0.00153518
     0.633340   0.00170733
     0.650488   0.00189843
     0.668086   0.00211033
     0.686130   0.00234512
     0.704695   0.00260567
     0.723743   0.00289431
     0.743315   0.00321426
     0.763456   0.00356910
     0.784074   0.00396156
     0.805314   0.00439677
     0.827073   0.00487804
     0.849459   0.00541094
     0.872414   0.00600092
     0.895996   0.00665280
     0.920273   0.00737523
     0.945109   0.00817209
     0.970715   0.00905434
     0.996944    0.0100280
      1.02395    0.0111050
      1.05166    0.0122940
      1.08007    0.0136053
      1.10925    0.0150520
      1.13933    0.0166502
      1.17008    0.0184093
      1.20173    0.0203490
      1.23427    0.0223786
      1.26763    0.0245817
      1.30192    0.0271462
      1.33712    0.0299643
      1.37329    0.0330646
      1.41043    0.0364695
      1.44859    0.0402100
      1.48777    0.0443127
      1.52800    0.0488126
      1.56934    0.0537451
      1.61178    0.0591446
      1.65538    0.0650526
      1.70015    0.0715126
      1.74613    0.0785681
      1.79337    0.0862651
      1.84186    0.0946552
      1.89169     0.103797
      1.94286     0.113735
      1.99540     0.124529
      2.04936     0.136242
      2.10479     0.148934
      2.16171     0.162658
      2.22021     0.177491
      2.28024     0.193477
      2.34193     0.210694
      2.40527     0.229183
      2.47031     0.249013
      2.53715     0.270231
      2.60573     0.292865
      2.67621     0.316978
      2.74860     0.342588
      2.82295     0.369711
      2.89934     0.398335
      2.97776     0.428466
      3.05827     0.460049
      3.14103     0.493051
      3.22595     0.527375
      3.31320     0.562909
      3.40278     0.599546
      3.49487     0.637153
      3.58938     0.675510
      3.68640     0.714343
      3.78615     0.753485
      3.88852     0.792563
      3.99375     0.831316
      4.10171     0.869342
      4.21265     0.906324
      4.32660     0.941833
      4.44369     0.950000
      4.56393     0.950000
      4.68731     0.950000
      4.81399     0.950000
      4.94436     0.950000
      5.07803     0.950000
      5.21540     0.950000
      5.35646     0.950000
      5.50122     0.950000
      5.65015     0.950000
      5.80302     0.950000
      5.95981     0.950000
      6.12107     0.950000
      6.28651     0.950000
      6.45677     0.950000
      6.63118     0.950000
      6.81079     0.288858
      6.99487     0.289635
      7.18417     0.310903
      7.37829     0.333279
      7.57809     0.356647
      7.78266     0.380884
      7.99342     0.405985
      8.20939     0.431723
      8.43161     0.457556
      8.65954     0.483511
      8.89375     0.509638
      9.13425     0.535648
      9.38172     0.561419
      9.63547     0.586611
      9.89622     0.610898
      10.1631     0.634052
      10.4387     0.655753
      10.7203     0.675575
      11.0107     0.693229
      11.3080     0.708277
      11.6142     0.720278
      11.9282     0.728906
      12.2512     0.747744
      12.5825     0.766477
      12.9228     0.789872
      13.2723     0.811335
      13.6313     0.830151
      14.0000     0.846372
      14.3787     0.860190
      14.7677     0.871449
      15.1669     0.880023
      15.5773     0.885840
      15.9986     0.888880
      16.4312     0.888909
      16.8756     0.885867
      17.3322     0.891096
      17.8010     0.898721
      18.2825     0.904641
      18.7768     0.908829
      19.2847     0.911343
      19.8064     0.912221
      20.3420     0.911434
      20.8922     0.908941
      21.4574     0.904680
      22.0375     0.899317
      22.6338     0.903358
      23.2458     0.906555
      23.8748     0.908408
      24.5204     0.909040
      25.1833     0.908366
      25.8648     0.906279
      26.5642     0.902671
      27.2827     0.901064
      28.0209     0.903907
      28.7787     0.905645
      29.5568     0.906186
      30.3565     0.905427
      31.1772     0.903264
      32.0204     0.899764
      32.8868     0.902444
      33.7765     0.904008
      34.6895     0.904361
      35.6277     0.903404
      36.5920     0.901025
      37.5815     0.901076
      38.5983     0.902729
      39.6425     0.903181
      40.7140     0.902332
      41.8154     0.900074
      42.9467     0.901272
      44.1080     0.902256
      45.3007     0.901987
      46.5266     0.900356
      47.7837     0.904900
      49.0776     0.913368
      50.4046     0.918115
      51.7685     0.914535
      53.1672     0.909808
      54.6051     0.907211
      56.0823     0.903053
      57.5989     0.897213
      59.1573     0.902442
      60.7577     0.911479
      62.4000     0.919910
      64.0904     0.907515
      65.8224     0.881086
      67.6028     0.851130
      69.4315     0.821522
      71.3086     0.789458
      73.2380     0.758312
      75.2199     0.759273
      77.2543     0.759190
      79.3408     0.767984
      81.4895     0.782282
      83.6900     0.795672
      85.9590     0.807036
      88.2789     0.818098
      90.6677     0.823643
      93.1195     0.814084
      95.6411     0.806316
      98.2252     0.808412
      100.887     0.809481
      103.611     0.809405
      106.412     0.808180
      109.292     0.806034
      112.251     0.802479
      115.289     0.797432
      118.405     0.807361
      121.611     0.822112
      124.894     0.836828
      128.272     0.845784
      131.741     0.851759
      135.304     0.856864
      138.964     0.857560
      142.722     0.856152
      146.583     0.852135
      150.548     0.839360
      154.620     0.824265
      158.802     0.820688
      163.097     0.822864
      167.509     0.819236
      172.040     0.804427
      176.691     0.793622
      181.471     0.792598
      186.379     0.789408
      191.421     0.782336
      196.597     0.775643
      201.915     0.772261
      207.377     0.773826
      212.985     0.783095
      218.746     0.784278
      224.661     0.780030
      230.741     0.778161
      236.982     0.774677
      243.389     0.768512
      249.975     0.761056
      256.736     0.755394
      263.676     0.758545
      270.807     0.760327
      278.134     0.756892
      285.658     0.752053
      293.385     0.751237
      301.315     0.756727
      309.469     0.761563
      317.839     0.763846
      326.434     0.765061
      335.262     0.762662
      344.332     0.757105
      353.644     0.754541
      363.208     0.758086
      373.033     0.760808
      383.120     0.762631
      393.481     0.762877
      404.127     0.760761
      415.060     0.756112
      426.292     0.748449
      437.809     0.742062
      449.655     0.735544
      461.816     0.734592
      474.308     0.732695
      487.131     0.729560
      500.323     0.724165
      513.844     0.716995
      527.734     0.701146
      542.016     0.679714
      556.668     0.657992
      571.738     0.637028
      587.202     0.618189
      603.084     0.612519
      619.385     0.594347
      636.135     0.567623
      653.368     0.540296
      671.015     0.514042
      689.182     0.488111
      707.793     0.464278
      726.969     0.442367
      746.627     0.426433
      766.809     0.410601
      787.561     0.399808
      808.834     0.385562
      830.731     0.370327
      853.200     0.359812
      876.299     0.349666
      899.964     0.344011
      924.322     0.340940
      949.307     0.333727
      974.990     0.325424
      1001.37     0.315970
      1028.46     0.307238
      1056.23     0.318032
      1084.79     0.329256
      1114.14     0.340923
      1144.27     0.352980
      1175.29     0.361995
      1207.11     0.389261
      1239.70     0.405928
