 6250 lines : Rocket XPS, SURF BL-2 June 2006, Fit and Adjusted Regions
 12 columns : Wavelength_nm Sens_e/ph for XP#1,2,5,6,7,9,10,11,4,8,12
      1.00000      121.829      132.656      41.5876      139.731      181.297
      85.8087      179.660      203.154      140.216      17.4991  1.76224e-13
      1.02000      117.990      128.184      39.9219      136.895      178.877
      83.6863      179.146      203.308      130.674      14.2820  1.33558e-14
      1.04000      113.912      123.470      38.2027      133.738      176.022
      81.3834      178.216      203.003      121.522      11.6186  2.71783e-15
      1.06000      109.628      118.553      36.4424      130.288      172.758
      78.9190      176.882      202.247      112.752      9.41818  2.94359e-16
      1.08000      105.182      113.481      34.6601      126.577      169.112
      76.3164      175.153      201.044      103.836      7.52634  1.61393e-17
      1.10000      100.639      108.327      32.8789      122.678      165.179
      73.6213      173.118      199.492      95.2614      5.92969  1.34880e-18
      1.12000      96.0798      103.179      31.1284      118.687      161.081
      70.8913      170.898      197.726      87.2904      4.71647  2.07853e-19
      1.14000      91.5348      98.0792      29.4224      114.636      156.839
      68.1618      168.519      195.777      79.6751      3.67741  7.23085e-21
      1.16000      87.0340      93.0618      27.7701      110.560      152.497
      65.4597      166.026      193.692      72.4208      2.81737  6.07495e-22
      1.18000      82.6309      88.1846      26.1870      106.522      148.131
      62.8164      163.499      191.563      65.7696      2.19497  5.67634e-23
      1.20000      78.3407      83.4625      24.6758      102.540      143.770
      60.2332      160.956      189.408      59.6780      1.66580  1.00271e-24
      1.22000      74.1797      78.9114      23.2389      98.6302      139.441
      57.7054      158.410      187.242      54.4851      1.27069  2.11038e-25
      1.24000      70.1686      74.5503      21.8794      94.8178      135.176
      55.2419      155.881      185.091      49.7915     0.973912  4.60248e-27
      1.26000      66.3156      70.3856      20.5977      91.1148      130.990
      52.8453      153.379      182.972      45.3161     0.719033  3.32776e-29
      1.28000      62.6372      66.4330      19.4014      87.5364      126.886
      50.5435      150.905      180.888      41.2546     0.547980  1.27187e-29
      1.30000      59.1345      62.6901      18.2851      84.0967      122.889
      48.3457      148.493      178.882      37.3806     0.401874  7.20248e-32
      1.32000      55.7932      59.1397      17.2367      80.7668      118.941
      46.2193      146.079      176.878      33.7979     0.295475  1.92377e-32
      1.34000      52.5579      55.7199      16.2323      77.4824      114.963
      44.1244      143.580      174.778      30.5223     0.216699  9.83217e-35
      1.36000      49.4371      52.4313      15.2682      74.2409      110.972
      42.0460      141.000      172.572      27.4239     0.153567  1.34510e-35
      1.38000      46.4280      49.2674      14.3413      71.0387      106.980
      39.9780      138.341      170.258      24.6942     0.113199  8.78018e-38
      1.40000      43.5163      46.2093      13.4465      67.8500      102.997
      37.9173      135.574      167.778      22.0388    0.0770570  1.04617e-40
      1.42000      40.7027      43.2571      12.5850      64.6802      99.0277
      35.8769      132.710      165.145      19.7708    0.0571118  4.93818e-41
      1.44000      38.0006      40.4239      11.7641      61.5494      95.0928
      33.8923      129.763      162.368      17.5456    0.0381739  3.50325e-44
      1.46000      35.4040      37.7032      10.9814      58.4605      91.2022
      31.9693      126.758      159.473      15.6327    0.0276719  1.54143e-44
      1.48000      32.9277      35.1116      10.2417      55.4381      87.3717
      30.1251      123.707      156.465      13.7771    0.0180287      0.00000
      1.50000      30.5586      32.6347      9.53573      52.4808      83.6199
      28.3372      120.635      153.370      12.1959    0.0128366      0.00000
      1.52000      28.3166      30.2948      8.86996      49.8857      79.9648
      26.6210      117.545      150.190      10.6682   0.00810671      0.00000
      1.54000      26.1840      28.0724      8.24237      47.6468      76.4183
      24.9864      114.459      146.948      9.39202   0.00571059      0.00000
      1.56000      24.1758      25.9805      7.65776      45.5168      72.9940
      23.4412      111.379      143.646      8.14916   0.00346960      0.00000
      1.58000      22.2769      24.0024      7.11142      43.4484      69.6899
      21.9816      108.308      140.301      7.15164   0.00243732      0.00000
      1.60000      20.4991      22.1511      6.60608      41.4674      66.5238
      20.6158      105.277      136.951      6.15569   0.00140935      0.00000
      1.62000      18.8336      20.4176      6.13812      39.5842      63.4671
      19.3384      102.298      133.635      5.38483  0.000995803      0.00000
      1.64000      17.2840      18.8071      5.70740      37.8060      60.5243
      18.1493      99.3778      130.363      4.61397  0.000582256      0.00000
      1.66000      15.8464      17.3180      5.30888      36.1365      57.6929
      17.0352      96.5375      127.165      4.00107  0.000387606      0.00000
      1.68000      14.5181      15.9475      4.94172      34.5725      54.9713
      15.9943      93.7767      124.041      3.41736  0.000233392      0.00000
      1.70000      13.2940      14.6862      4.60246      33.1055      52.6317
      15.0192      91.1034      121.005      2.93630  0.000142336      0.00000
      1.72000      12.1739      13.5340      4.29107      31.7336      50.6753
      14.1098      88.5174      118.055      2.51765  8.96792e-05      0.00000
      1.74000      11.1389      12.4726      4.00110      30.1663      48.9329
      13.2502      86.0179      115.189      2.14272  4.93597e-05      0.00000
      1.76000      10.1918      11.5064      3.73364      28.4088      47.2960
      12.4433      83.6045      112.403      1.85294  3.30741e-05      0.00000
      1.78000      9.31641      10.6212      3.48361      26.7098      45.7519
      11.6814      81.2738      109.698      1.56317  1.67887e-05      0.00000
      1.80000      8.51821      9.82113      3.25283      25.1271      44.3091
      10.9688      79.0300      107.077      1.35878  1.17932e-05      0.00000
      1.82000      7.78194      9.08939      3.03743      23.6340      42.9411
      10.2950      76.8396      104.503      1.15485  6.85679e-06      0.00000
      1.84000      7.10438      8.41964      2.83598      23.9284      41.6279
      9.65601      74.6881      101.959     0.979553  3.93872e-06      0.00000
      1.86000      6.48263      7.80573      2.64774      27.2603      40.3583
      9.04954      72.5721      99.4426     0.824365  2.43791e-06      0.00000
      1.88000      5.90237      7.23018      2.46995      33.6096      39.1161
      8.46826      70.4762      96.9334     0.675040  1.07051e-06      0.00000
      1.90000      5.37151      6.69931      2.30417      39.9818      37.9002
      7.91736      68.4102      94.4420     0.570373  7.19436e-07      0.00000
      1.92000      4.87570      6.20072      2.14747      46.2619      36.4275
      7.38920      66.3686      91.9639     0.465706  3.68364e-07      0.00000
      1.94000      4.41666      5.73611      2.00033      52.4521      34.7024
      6.88562      64.3541      89.5013     0.384167  1.80050e-07      0.00000
      1.96000      3.99505      5.30324      1.86246      58.5501      32.8944
      6.40734      62.3736      87.0667     0.319631  1.11387e-07      0.00000
      1.98000      3.60821      4.89751      1.73278      64.5508      31.1120
      5.95158      60.4275      84.6645     0.255095  4.27234e-08      0.00000
      2.00000      3.25775      4.52147      1.61176      70.4572      29.3648
      5.52076      58.5203      82.2995     0.214970  2.83466e-08      0.00000
      2.02000      2.93734      4.17110      1.49729      76.2608      27.6512
      5.11166      56.6518      79.9744     0.175647  1.57538e-08      0.00000
      2.04000      2.64695      3.84641      1.38935      81.9616      25.9712
      4.72427      54.8220      77.6891     0.140884  6.20183e-09      0.00000
      2.06000      2.40526      3.56270      1.28903      85.8535      25.9877
      4.36275      53.0329      75.4451     0.117273  4.08744e-09      0.00000
