 301 lines
 5 columns
     0.413233      10.0731      10.0737      10.0737      10.0736
     0.424409      10.6322      10.6329      10.6329      10.6328
     0.435885      11.2022      11.2029      11.2029      11.2028
     0.447674      11.7797      11.7806      11.7806      11.7805
     0.459795      12.3607      12.3617      12.3617      12.3616
     0.472231      13.1536      13.1548      13.1547      13.1546
     0.484997      13.9860      13.9873      13.9873      13.9871
     0.498112      14.8540      14.8555      14.8554      14.8553
     0.511596      15.7566      15.7584      15.7583      15.7581
     0.525430      16.6922      16.6943      16.6942      16.6939
     0.539634      17.6584      17.6607      17.6606      17.6604
     0.554229      18.6522      18.6549      18.6548      18.6545
     0.569218      19.6701      19.6732      19.6730      19.6727
     0.584626      20.7066      20.7102      20.7100      20.7096
     0.600426      21.7632      21.7672      21.7670      21.7665
     0.616674      23.1074      23.1120      23.1118      23.1113
     0.633340      24.5051      24.5105      24.5102      24.5096
     0.650488      25.9512      25.9574      25.9571      25.9564
     0.668086      27.4429      27.4500      27.4497      27.4488
     0.686130      28.9753      28.9834      28.9830      28.9820
     0.704695      30.5427      30.5519      30.5515      30.5504
     0.723743      32.1373      32.1478      32.1474      32.1460
     0.743315      33.7503      33.7623      33.7618      33.7603
     0.763456      35.3696      35.3832      35.3826      35.3809
     0.784074      37.3738      37.3895      37.3888      37.3868
     0.805314      39.6342      39.6522      39.6515      39.6491
     0.827073      41.9797      42.0004      41.9995      41.9968
     0.849459      44.4048      44.4285      44.4274      44.4243
     0.872414      46.9108      46.9379      46.9367      46.9331
     0.895996      49.4781      49.5091      49.5077      49.5036
     0.920273      52.1076      52.1429      52.1413      52.1366
     0.945109      54.7806      54.8209      54.8191      54.8136
     0.970715      57.4826      57.5284      57.5263      57.5200
     0.996944      60.1977      60.2496      60.2472      60.2401
      1.02395      63.6610      63.7205      63.7177      63.7095
      1.05166      67.3423      67.4105      67.4073      67.3977
      1.08007      71.1446      71.2226      71.2189      71.2079
      1.10925      75.0537      75.1427      75.1385      75.1258
      1.13933      79.0597      79.1613      79.1564      79.1418
      1.17008      83.1491      83.2648      83.2592      83.2424
      1.20173      87.2956      87.4270      87.4206      87.4014
      1.23427      91.0362      91.1834      91.1761      91.1543
      1.26763      94.6753      94.8396      94.8314      94.8066
      1.30192      99.2652      99.4517      99.4422      99.4138
      1.33712      104.843      105.056      105.045      105.012
      1.37329      110.590      110.833      110.821      110.783
      1.41043      116.481      116.758      116.743      116.700
      1.44859      122.499      122.814      122.797      122.748
      1.48777      128.607      128.965      128.946      128.889
      1.52800      134.782      135.187      135.166      135.101
      1.56934      140.980      141.439      141.414      141.340
      1.61178      147.151      147.669      147.640      147.556
      1.65538      153.238      153.820      153.788      153.692
      1.70015      161.274      161.937      161.900      161.790
      1.74613      169.732      170.486      170.444      170.317
      1.79337      178.349      179.206      179.158      179.012
      1.84186      187.095      188.067      188.011      187.845
      1.89169      195.926      197.025      196.962      196.772
      1.94286      204.770      206.011      205.939      205.722
      1.99540      213.567      214.966      214.883      214.637
      2.04936      222.246      223.819      223.725      223.445
      2.10479      230.717      232.480      232.374      232.057
      2.16171      240.174      242.156      242.036      241.676
      2.22021      251.763      254.007      253.870      253.458
      2.28024      263.436      265.973      265.816      265.346
      2.34193      275.132      277.992      277.814      277.279
      2.40527      286.750      289.968      289.765      289.157
      2.47031      298.215      301.828      301.598      300.909
      2.53715      309.403      313.450      313.190      312.410
      2.60573      320.198      324.719      324.425      323.545
      2.67621      330.472      335.507      335.176      334.186
      2.74860      340.075      345.667      345.296      344.185
      2.82295      352.259      358.507      358.088      356.834
      2.89934      365.433      372.426      371.952      370.534
      2.97776      378.203      386.011      385.476      383.875
      3.05827      390.410      399.103      398.501      396.699
      3.14103      401.906      411.558      410.882      408.860
      3.22595      412.540      423.224      422.467      420.206
      3.31320      422.122      433.909      433.065      430.543
      3.40278      430.505      443.465      442.527      439.723
      3.49487      437.503      451.701      450.661      447.555
      3.58938      444.214      459.751      458.599      455.161
      3.68640      454.585      471.719      470.434      466.597
      3.78615      463.794      482.631      481.200      476.932
      3.88852      471.660      492.299      490.711      485.977
      3.99375      478.046      500.580      498.823      493.589
      4.10171      482.805      507.317      505.380      499.612
      4.21265      485.807      512.372      510.246      503.920
      4.32660      486.925      515.598      513.273      506.363
      4.44369      486.026      516.842      514.311      506.793
      4.56393      483.064      516.038      513.293      505.146
      4.68731      482.164      517.591      514.601      505.733
      4.81399      482.030      520.144      516.880      507.211
      4.94436      480.108      520.958      517.408      506.900
      5.07803      476.439      520.053      516.203      504.823
      5.21540      471.000      517.378      513.218      500.938
      5.35646      463.817      512.935      508.456      495.252
      5.50122      454.932      506.734      501.929      487.783
      5.65015      444.399      498.801      493.663      478.566
      5.80302      432.322      489.206      483.734      467.683
      5.95981      419.177      478.445      472.634      455.621
      6.12107      410.250      472.541      466.308      448.100
      6.28651      400.299      465.475      458.815      439.402
      6.45677      389.357      457.391      450.297      429.668
      6.63118      377.548      448.367      440.830      418.970
      6.81079      112.287      134.907      132.449      125.340
      6.99487      114.859      139.714      136.955      129.002
      7.18417      117.021      144.208      141.123      132.256
      7.37829      118.649      148.172      144.737      134.900
      7.57809      119.827      151.780      147.967      137.092
      7.78266      121.270      155.934      151.690      139.637
      7.99342      159.947      160.990      156.243      142.824
      8.20939      164.620      165.765      160.470      145.578
      8.43161      168.791      170.034      164.158      147.723
      8.65954      172.497      173.829      167.335      149.274
      8.89375      175.743      177.163      170.009      150.234
      9.13425      178.440      179.946      172.092      150.528
      9.38172      180.549      182.139      173.548      150.130
      9.63547      182.001      183.673      174.312      148.995
      9.89622      182.711      184.460      174.304      147.067
      10.1631      185.076      186.924      175.807      146.268
      10.4387      187.079      189.028      176.886      144.943
      10.7203      188.461      190.506      177.294      142.907
      11.0107      189.169      191.305      176.983      140.136
      11.3080      189.173      191.390      175.926      136.636
      11.6142      188.407      190.698      174.073      132.400
      11.9282      186.882      189.231      171.437      127.480
      12.2512      184.097      186.440      167.534      121.561
      12.5825      179.842      182.168      162.248      114.630
      12.9228      177.111      179.433      158.279      108.637
      13.2723      175.299      177.625      155.062      103.160
      13.6313      172.702      175.031      151.108      97.2301
      14.0000      169.398      171.726      146.497      90.9503
      14.3787      165.483      167.791      141.305      84.3954
      14.7677      160.991      163.234      135.546      77.6092
      15.1669      155.964      158.102      129.290      70.7040
      15.5773      150.440      152.447      122.615      63.7980
      15.9986      144.489      146.340      115.611      57.0036
      16.4312      138.148      139.818      108.345      50.4144
      16.8756      132.280      133.757      101.507      44.3646
      17.3322      127.068      128.340      95.2197      38.8889
      17.8010      122.006      123.050      89.1967      33.9740
      18.2825      116.830      117.624      83.2164      29.4681
      18.7768      111.246      111.711      76.7937      24.9468
      19.2847      105.466      105.569      70.3012      20.7605
      19.8064      99.6682      99.4504      64.0688      17.1304
      20.3420      93.8579      93.3410      58.0675      13.9803
      20.8922      88.0128      87.2004      52.2425      11.2341
      21.4574      82.1676      81.0506      46.6208      8.87260
      22.0375      76.4263      74.9712      41.2578      6.87608
      22.6338      71.6698      69.8692      36.6821      5.30834
      23.2458      67.7586      65.6330      32.7866      4.08715
      23.8748      63.0717      60.6428      28.7056      3.04461
      24.5204      58.4318      55.7091      24.8766      2.21507
      25.1833      53.9050      50.8683      21.3307      1.57281
      25.8648      49.4949      46.1446      18.0811      1.08777
      26.5642      45.2103      41.5681      15.1398     0.731477
      27.2827      41.2181      37.3156      12.5621     0.479263
      28.0209      37.5978      33.4655      10.3523     0.306447
      28.7787      34.1593      29.7830      8.41185     0.189523
      29.5568      30.9212      26.2848      6.73090     0.113025
      30.3565      27.8153      22.9857      5.29592    0.0647730
      31.1772      24.8578      19.9117      4.09540    0.0356338
      32.0204      22.0622      17.1426      3.13305    0.0191268
      32.8868      19.6111      14.7846      2.38907    0.0100806
      33.7765      17.3643      12.6302      1.78978   0.00509300
      34.6895      15.2377      10.6739      1.31403   0.00245161
      35.6277      13.1841      8.91544     0.943834   0.00111983
      36.5920      11.2981      7.35338     0.662169  0.000483521
      37.5815      9.62789      6.01061     0.455071  0.000197496
      38.5983      8.14593      4.85992     0.305510  7.58950e-05
      39.6425      6.81793      3.86924     0.199145  2.71519e-05
      40.7140      5.64078      3.02237     0.125150  8.88556e-06
      41.8154      4.60927      2.31789    0.0759421  2.67086e-06
      42.9467      3.73780      1.75393    0.0446913  7.39352e-07
      44.1080      8.10571      1.30265    0.0253429  1.86615e-07
      45.3007      6.79150     0.947074    0.0137923  4.25980e-08
      46.5266      5.66589     0.672938   0.00718124  8.72716e-09
      47.7837      4.84303     0.470507   0.00359613  1.60561e-09
      49.0776      4.13873     0.322180   0.00172020  2.61832e-10
      50.4046      3.49680     0.214079  0.000778137  3.73679e-11
      51.7685      2.90666     0.137849  0.000333632  4.72996e-12
      53.1672      2.39374    0.0899381  0.000147071  6.43097e-13
      54.6051      1.95842    0.0577035  6.25621e-05  7.97333e-14
      56.0823      1.56286    0.0360091  2.52258e-05  8.67242e-15
      57.5989      1.20971    0.0218010  9.59391e-06  8.17620e-16
      59.1573     0.934608    0.0129608  3.47609e-06  6.70608e-17
      60.7577     0.714378   0.00749735  1.18775e-06  4.72263e-18
      62.4000     0.537942   0.00418970  3.79131e-07  2.80938e-19
      64.0904     0.390139   0.00220676  1.10022e-07  1.36352e-20
      65.8224     0.273749   0.00110080  2.91077e-08  5.38153e-22
      67.6028     0.187696  0.000530674  7.23162e-09  1.83003e-23
      69.4315     0.129622  0.000253892  1.76908e-09  5.98476e-25
      71.3086    0.0985672  0.000116308  3.98203e-10  1.59806e-26
      73.2380    0.0760440  5.10684e-05  8.23123e-11  3.44669e-28
      75.2199    0.0609059  2.23900e-05  1.62380e-11  6.19395e-30
      77.2543    0.0484185  9.61424e-06  3.07593e-12  1.00731e-31
      79.3408    0.0386805  4.61685e-06  7.20464e-13  2.73786e-33
      81.4895    0.0308714  2.16143e-06  1.59353e-13  6.38587e-35
      83.6900    0.0250844  9.17429e-07  2.91143e-14  9.30485e-37
      85.9590    0.0205558  3.24976e-07  3.71748e-15  5.56471e-39
      88.2789    0.0167641  1.04345e-07  3.90281e-16  2.04211e-41
      90.6677    0.0135369  6.83262e-09  1.71149e-18      0.00000
      93.1195    0.0106912  1.88064e-11  1.34902e-23      0.00000
      95.6411   0.00844497  2.34952e-12  2.17951e-25      0.00000
      98.2252   0.00673027  3.99999e-12  6.45718e-25      0.00000
      100.887   0.00617166  1.75197e-11  1.26471e-23      0.00000
      103.611   0.00648977  1.24338e-10  6.49241e-22      0.00000
      106.412   0.00679592  7.65187e-10  2.51065e-20      0.00000
      109.292   0.00708618  4.12428e-09  7.46324e-19      0.00000
      112.251   0.00733637      7.70034      2.67509     0.112156
      115.289   0.00756200      6.91549      2.22373    0.0739368
      118.405   0.00792447      6.28929      1.86134    0.0482497
      121.611   0.00852125      5.71504      1.54726    0.0307038
      124.894   0.00927717      5.15669      1.26904    0.0189144
      128.272    0.0103490      4.75190      1.05545    0.0115651
      131.741    0.0110226      4.16456     0.828643   0.00652770
      135.304    0.0116858      3.61693     0.639599   0.00353680
      138.964    0.0122788      3.10037     0.483406   0.00183235
      142.722    0.0131870      2.68244     0.373179   0.00100480
      146.583    0.0172683      2.31837     0.288388  0.000555087
      150.548    0.0232326      1.97016     0.217739  0.000293925
      154.620    0.0303781      1.65776     0.161687  0.000150015
      158.802    0.0393137      1.40425     0.120026  7.49496e-05
      163.097    0.0500710      1.18867    0.0883614  3.62966e-05
      167.509    0.0619403     0.991153    0.0635768  1.67793e-05
      172.040      3.54743     0.808222    0.0443631  7.33666e-06
      176.691      3.16831     0.656240    0.0305523  3.08311e-06
      181.471      2.84354     0.534196    0.0208955  1.25058e-06
      186.379      2.52807     0.429374    0.0139740  4.81704e-07
      191.421      2.22828     0.339794   0.00910583  1.75239e-07
      196.597      1.95739     0.266035   0.00580626  6.03627e-08
      201.915      1.71788     0.206683   0.00363090  1.96853e-08
      207.377      1.52981     0.159580   0.00222873  6.07147e-09
      212.985      1.37598     0.122824   0.00134635  1.77329e-09
      218.746      1.22007    0.0925314  0.000787549  4.85560e-10
      224.661      1.07016    0.0705694  0.000475502  1.45465e-10
      230.741     0.946558    0.0535911  0.000283873  4.21910e-11
      236.982     0.821565    0.0401346  0.000165199  1.15207e-11
      243.389     0.704220    0.0297098  9.42831e-05  3.01326e-12
      249.975     0.598920    0.0219719  5.38186e-05  7.90912e-13
      256.736     0.507529    0.0161009  3.00865e-05  1.96306e-13
      263.676     0.433278    0.0118055  1.66284e-05  4.64676e-14
      270.807     0.369180   0.00852953  8.94055e-06  1.02963e-14
      278.134     0.306515   0.00603886  4.64865e-06  2.12051e-15
      285.658     0.247639   0.00420718  2.34532e-06  4.06290e-16
      293.385     0.198804   0.00290390  1.15546e-06  7.27916e-17
      301.315     0.159015   0.00199093  5.57094e-07  1.22051e-17
      309.469     0.125442   0.00134126  2.59636e-07  1.88330e-18
      317.839    0.0984154  0.000885813  1.16709e-07  2.66922e-19
      326.434    0.0774281  0.000594688  5.42980e-08  4.13301e-20
      335.262    0.0598860  0.000412144  2.70526e-08  7.65053e-21
      344.332    0.0455753  0.000281377  1.31241e-08  1.33171e-21
      353.644    0.0343857  0.000190897  6.24955e-09  2.19279e-22
      363.208    0.0255636  0.000128975  2.92727e-09  3.42241e-23
      373.033    0.0186371  8.58992e-05  1.33396e-09  4.99585e-24
      383.120    0.0133545  5.63797e-05  5.91101e-10  6.81207e-25
      393.481   0.00937118  3.64107e-05  2.54143e-10  8.64215e-26
      404.127   0.00642642  2.30985e-05  1.05775e-10  1.01574e-26
      415.060   0.00429980  1.43871e-05  4.25959e-11  1.10548e-27
      426.292   0.00284370  8.52679e-06  1.55988e-11  9.55009e-29
      437.809   0.00184689  4.83323e-06  5.21755e-12  6.56379e-30
      449.655   0.00117157  2.68073e-06  1.67167e-12  4.05357e-31
      461.816  0.000730836  1.46561e-06  5.16602e-13  2.26238e-32
      474.308  0.000441691  7.81904e-07  1.52276e-13  1.12477e-33
      487.131  0.000265527  4.06625e-07  4.27291e-14  4.95807e-35
      500.323  0.000155991  2.05425e-07  1.13571e-14  1.91914e-36
      513.844  8.90732e-05  1.00903e-07  2.86269e-15  6.53711e-38
      527.734  4.89685e-05  4.77406e-08  6.76837e-16  1.92873e-39
      542.016  2.66304e-05  2.17680e-08  1.49957e-16  4.90244e-41
      556.668  1.60708e-05  9.62718e-09  3.13134e-17  1.07760e-42
      571.738  9.53281e-06  4.12962e-09  6.15195e-18  2.10195e-44
      587.202  5.57313e-06  1.72150e-09  1.13906e-18      0.00000
      603.084  3.27931e-06  6.88793e-10  1.90524e-19      0.00000
      619.385  2.17536e-06  2.52196e-10  2.72689e-20      0.00000
      636.135  1.54859e-06  9.28296e-11  3.97800e-21      0.00000
      653.368  1.09616e-06  3.77515e-11  7.06885e-22      0.00000
      671.015  7.83184e-07  1.51324e-11  1.20320e-22      0.00000
      689.182  5.53539e-07  5.60206e-12  1.75299e-23      0.00000
      707.793  4.10059e-07  1.98957e-12  2.37086e-24      0.00000
      726.969  3.21072e-07  6.81778e-13  2.98986e-25      0.00000
      746.627  2.41473e-07  2.29885e-13  3.61739e-26      0.00000
      766.809  1.72932e-07  1.06461e-13  8.30005e-27      0.00000
      787.561  1.45397e-07  5.10341e-14  2.02642e-27      0.00000
      808.834  6.94619e-08  2.58242e-14  5.62354e-28      0.00000
      830.731  3.62393e-09  1.26633e-14  1.49018e-28      0.00000
      853.200  1.63551e-11  6.00201e-15  3.64178e-29      0.00000
      876.299  1.47905e-12  2.93333e-15  9.49276e-30      0.00000
      899.964  4.47758e-13  1.53948e-15  2.78961e-30      0.00000
      924.322  1.50698e-13  7.62984e-16  7.20272e-31      0.00000
      949.307  8.01334e-14  3.83306e-16  1.93184e-31      0.00000
      974.990  4.18631e-14  2.40866e-16  8.12113e-32      0.00000
      1001.37  2.37644e-14  1.51475e-16  3.41316e-32      0.00000
      1028.46  1.47205e-14  1.34801e-16  2.85660e-32      0.00000
      1056.23  9.37666e-15  1.36883e-16  2.91057e-32      0.00000
      1084.79  5.57435e-15  1.37754e-16  2.92058e-32      0.00000
      1114.14  2.98168e-15  1.37153e-16  2.87528e-32      0.00000
      1144.27  9.95987e-16  1.75632e-16  4.77685e-32      0.00000
      1175.29  2.69977e-16  2.79304e-16  1.23705e-31      0.00000
      1207.11  6.68502e-17  4.62772e-16  3.31967e-31      0.00000
      1239.70  1.40682e-17  7.39940e-16  8.55894e-31      0.00000
