 301 lines : R-XRS: A1 Be 54 micron, A2 Be 444.6 micron, B1 Al/C 225/100 nm, B2 Be 7.2 micron
 5 columns : Wavelength Sensitivity (electron/photon) and with Si=5 microns
    0.0413233      10.0726      10.0642      10.0732      10.0736
    0.0424409      10.6316      10.6219      10.6323      10.6327
    0.0435885      11.2014      11.1903      11.2023      11.2028
    0.0447674      11.7789      11.7661      11.7798      11.7804
    0.0459795      12.3597      12.3451      12.3608      12.3615
    0.0472231      13.1525      13.1355      13.1537      13.1545
    0.0484997      13.9846      13.9649      13.9861      13.9870
    0.0498112      14.8524      14.8294      14.8541      14.8551
    0.0511596      15.7547      15.7282      15.7568      15.7579
    0.0525430      16.6901      16.6593      16.6924      16.6938
    0.0539634      17.6559      17.6203      17.6586      17.6602
    0.0554229      18.6493      18.6083      18.6525      18.6543
    0.0569218      19.6667      19.6194      19.6704      19.6724
    0.0584626      20.7028      20.6483      20.7070      20.7093
    0.0600426      21.7587      21.6961      21.7636      21.7662
    0.0616674      23.1022      23.0296      23.1079      23.1109
    0.0633340      24.4990      24.4149      24.5057      24.5091
    0.0650488      25.9441      25.8467      25.9519      25.9558
    0.0668086      27.4347      27.3221      27.4437      27.4482
    0.0686130      28.9657      28.8359      28.9761      28.9813
    0.0704695      30.5316      30.3820      30.5436      30.5495
    0.0723743      32.1244      31.9525      32.1384      32.1451
    0.0743315      33.7354      33.5382      33.7515      33.7591
    0.0763456      35.3525      35.1266      35.3709      35.3796
    0.0784074      37.3540      37.0934      37.3754      37.3853
    0.0805314      39.6111      39.3093      39.6361      39.6474
    0.0827073      41.9528      41.6037      41.9818      41.9948
    0.0849459      44.3735      43.9703      44.4072      44.4220
    0.0872414      46.8744      46.4094      46.9135      46.9304
    0.0895996      49.4360      48.9006      49.4813      49.5005
    0.0920273      52.0589      51.4434      52.1112      52.1331
    0.0945109      54.7244      54.0183      54.7847      54.8096
    0.0970715      57.4178      56.6092      57.4873      57.5154
    0.0996944      60.1232      59.1994      60.2030      60.2348
     0.102395      63.5745      62.5087      63.6671      63.7034
     0.105166      67.2418      66.0121      67.3493      67.3907
     0.108007      71.0281      69.6113      71.1526      71.1998
     0.110925      74.9188      73.2891      75.0628      75.1165
     0.113933      78.9038      77.0320      79.0701      79.1311
     0.117008      82.9692      80.8235      83.1610      83.2301
     0.120173      87.0884      84.6332      87.3091      87.3873
     0.123427      90.7981      88.0080      91.0513      91.1383
     0.126763      94.4024      91.2412      94.6921      94.7884
     0.130192      98.9513      95.3407      99.2843      99.3930
     0.133712      104.479      100.326      104.865      104.988
     0.137329      110.170      105.398      110.615      110.755
     0.141043      115.995      110.523      116.509      116.668
     0.144859      121.938      115.675      122.531      122.711
     0.148777      127.962      120.805      128.644      128.847
     0.152800      134.040      125.881      134.824      135.053
     0.156934      140.130      130.850      141.027      141.285
     0.161178      146.179      135.653      147.204      147.494
     0.165538      152.129      140.221      153.297      153.622
     0.170015      159.995      146.387      161.342      161.709
     0.174613      168.258      152.712      169.809      170.224
     0.179337      176.653      158.928      178.437      178.906
     0.184186      185.147      164.981      187.195      187.723
     0.189169      193.692      170.801      196.039      196.633
     0.194286      202.212      176.294      204.897      205.563
