2363 lines: X123 SURF flux @ 285 MeV
6 columns: BeamEnergy (MeV)	PhotonEnergy (keV)	Wavelength (nm)	Flux (ph/sec-0.15 keV-mA)	Ratio	Mesh
285	10.700	0.115873	4.11048E-67	0.999986	60
285	10.695	0.115927	4.45954E-67	0.999986	60
285	10.690	0.115981	4.83825E-67	0.999986	60
285	10.685	0.116036	5.24911E-67	0.999986	60
285	10.680	0.116090	5.69487E-67	0.999986	60
285	10.675	0.116144	6.17848E-67	0.999986	60
285	10.670	0.116199	6.70316E-67	0.999986	60
285	10.665	0.116253	7.27240E-67	0.999986	60
285	10.660	0.116308	7.88997E-67	0.999986	60
285	10.655	0.116362	8.55999E-67	0.999986	60
285	10.650	0.116417	9.28691E-67	0.999986	60
285	10.645	0.116472	1.00756E-66	0.999986	60
285	10.640	0.116526	1.09312E-66	0.999986	60
285	10.635	0.116581	1.18595E-66	0.999986	60
285	10.630	0.116636	1.28666E-66	0.999986	60
285	10.625	0.116691	1.39592E-66	0.999986	60
285	10.620	0.116746	1.51446E-66	0.999986	60
285	10.615	0.116801	1.64307E-66	0.999986	60
285	10.610	0.116856	1.78260E-66	0.999986	60
285	10.605	0.116911	1.93398E-66	0.999986	60
285	10.600	0.116966	2.09822E-66	0.999986	60
285	10.595	0.117021	2.27640E-66	0.999986	60
285	10.590	0.117077	2.46971E-66	0.999986	60
285	10.585	0.117132	2.67944E-66	0.999986	60
285	10.580	0.117187	2.90698E-66	0.999986	60
285	10.575	0.117243	3.15384E-66	0.999986	60
285	10.570	0.117298	3.42166E-66	0.999986	60
285	10.565	0.117354	3.71223E-66	0.999986	60
285	10.560	0.117409	4.02748E-66	0.999986	60
285	10.555	0.117465	4.36949E-66	0.999986	60
285	10.550	0.117521	4.74055E-66	0.999986	60
285	10.545	0.117576	5.14312E-66	0.999986	60
285	10.540	0.117632	5.57988E-66	0.999986	60
285	10.535	0.117688	6.05372E-66	0.999986	60
285	10.530	0.117744	6.56781E-66	0.999986	60
285	10.525	0.117800	7.12555E-66	0.999986	60
285	10.520	0.117856	7.73065E-66	0.999986	60
285	10.515	0.117912	8.38714E-66	0.999986	60
285	10.510	0.117968	9.09938E-66	0.999986	60
285	10.505	0.118024	9.87211E-66	0.999986	60
285	10.500	0.118080	1.07105E-65	0.999986	60
285	10.495	0.118136	1.16200E-65	0.999986	60
285	10.490	0.118193	1.26068E-65	0.999986	60
285	10.485	0.118249	1.36773E-65	0.999986	60
285	10.480	0.118306	1.48388E-65	0.999986	60
285	10.475	0.118362	1.60989E-65	0.999986	60
285	10.470	0.118419	1.74661E-65	0.999986	60
285	10.465	0.118475	1.89493E-65	0.999986	60
285	10.460	0.118532	2.05585E-65	0.999986	60
285	10.455	0.118588	2.23043E-65	0.999986	60
285	10.450	0.118645	2.41984E-65	0.999986	60
285	10.445	0.118702	2.62533E-65	0.999986	60
285	10.440	0.118759	2.84828E-65	0.999986	60
285	10.435	0.118816	3.09016E-65	0.999986	60
285	10.430	0.118873	3.35257E-65	0.999986	60
285	10.425	0.118930	3.63728E-65	0.999986	60
285	10.420	0.118987	3.94616E-65	0.999986	60
285	10.415	0.119044	4.28126E-65	0.999986	60
285	10.410	0.119101	4.64483E-65	0.999986	60
285	10.405	0.119158	5.03927E-65	0.999986	60
285	10.400	0.119216	5.46721E-65	0.999986	60
285	10.395	0.119273	5.93149E-65	0.999986	60
285	10.390	0.119330	6.43519E-65	0.999986	60
285	10.385	0.119388	6.98167E-65	0.999986	60
285	10.380	0.119445	7.57456E-65	0.999986	60
285	10.375	0.119503	8.21779E-65	0.999986	60
285	10.370	0.119560	8.91565E-65	0.999986	60
285	10.365	0.119618	9.67278E-65	0.999986	60
285	10.360	0.119676	1.04942E-64	0.999986	60
285	10.355	0.119734	1.13854E-64	0.999986	60
285	10.350	0.119791	1.23522E-64	0.999986	60
285	10.345	0.119849	1.34012E-64	0.999986	60
285	10.340	0.119907	1.45392E-64	0.999986	60
285	10.335	0.119965	1.57739E-64	0.999986	60
285	10.330	0.120023	1.71134E-64	0.999986	60
285	10.325	0.120082	1.85667E-64	0.999986	60
285	10.320	0.120140	2.01434E-64	0.999986	60
285	10.315	0.120198	2.18540E-64	0.999986	60
285	10.310	0.120256	2.37098E-64	0.999986	60
285	10.305	0.120315	2.57233E-64	0.999986	60
285	10.300	0.120373	2.79077E-64	0.999986	60
285	10.295	0.120431	3.02776E-64	0.999986	60
285	10.290	0.120490	3.28488E-64	0.999986	60
285	10.285	0.120549	3.56384E-64	0.999986	60
285	10.280	0.120607	3.86648E-64	0.999986	60
285	10.275	0.120666	4.19482E-64	0.999986	60
285	10.270	0.120725	4.55105E-64	0.999986	60
285	10.265	0.120783	4.93752E-64	0.999986	60
285	10.260	0.120842	5.35682E-64	0.999986	60
285	10.255	0.120901	5.81173E-64	0.999986	60
285	10.250	0.120960	6.30526E-64	0.999986	60
285	10.245	0.121019	6.84071E-64	0.999986	60
285	10.240	0.121078	7.42162E-64	0.999986	60
285	10.235	0.121137	8.05187E-64	0.999986	60
285	10.230	0.121197	8.73564E-64	0.999986	60
285	10.225	0.121256	9.47747E-64	0.999986	60
285	10.220	0.121315	1.02823E-63	0.999986	60
285	10.215	0.121375	1.11555E-63	0.999986	60
285	10.210	0.121434	1.21028E-63	0.999986	60
285	10.205	0.121494	1.31306E-63	0.999986	60
285	10.200	0.121553	1.42456E-63	0.999986	60
285	10.195	0.121613	1.54554E-63	0.999986	60
285	10.190	0.121672	1.67679E-63	0.999986	60
285	10.185	0.121732	1.81918E-63	0.999986	60
285	10.180	0.121792	1.97367E-63	0.999986	60
285	10.175	0.121852	2.14127E-63	0.999986	60
285	10.170	0.121912	2.32311E-63	0.999986	60
285	10.165	0.121972	2.52039E-63	0.999986	60
285	10.160	0.122032	2.73442E-63	0.999986	60
285	10.155	0.122092	2.96663E-63	0.999986	60
285	10.150	0.122152	3.21856E-63	0.999986	60
285	10.145	0.122212	3.49188E-63	0.999986	60
285	10.140	0.122272	3.78841E-63	0.999986	60
285	10.135	0.122333	4.11013E-63	0.999986	60
285	10.130	0.122393	4.45916E-63	0.999986	60
285	10.125	0.122454	4.83784E-63	0.999986	60
285	10.120	0.122514	5.24867E-63	0.999986	60
285	10.115	0.122575	5.69439E-63	0.999986	60
285	10.110	0.122635	6.17796E-63	0.999986	60
285	10.105	0.122696	6.70259E-63	0.999986	60
285	10.100	0.122757	7.27178E-63	0.999986	60
285	10.095	0.122817	7.88930E-63	0.999986	60
285	10.090	0.122878	8.55927E-63	0.999986	60
285	10.085	0.122939	9.28613E-63	0.999986	60
285	10.080	0.123000	1.00747E-62	0.999986	60
285	10.075	0.123061	1.09303E-62	0.999986	60
285	10.070	0.123122	1.18585E-62	0.999986	60
285	10.065	0.123184	1.28655E-62	0.999986	60
285	10.060	0.123245	1.39580E-62	0.999986	60
285	10.055	0.123306	1.51434E-62	0.999986	60
285	10.050	0.123367	1.64293E-62	0.999986	60
285	10.045	0.123429	1.78245E-62	0.999986	60
285	10.040	0.123490	1.93382E-62	0.999986	60
285	10.035	0.123552	2.09804E-62	0.999986	60
285	10.030	0.123613	2.27621E-62	0.999986	60
285	10.025	0.123675	2.46950E-62	0.999986	60
285	10.020	0.123737	2.67922E-62	0.999986	60
285	10.015	0.123798	2.90674E-62	0.999986	60
285	10.010	0.123860	3.15358E-62	0.999986	60
285	10.005	0.123922	3.42138E-62	0.999986	60
285	10.000	0.123984	3.71193E-62	0.999986	60
285	9.995	0.124046	4.02715E-62	0.999986	60
285	9.990	0.124108	4.36913E-62	0.999986	60
285	9.985	0.124170	4.74016E-62	0.999986	60
285	9.980	0.124233	5.14270E-62	0.999986	60
285	9.975	0.124295	5.57942E-62	0.999986	60
285	9.970	0.124357	6.05323E-62	0.999986	60
285	9.965	0.124420	6.56727E-62	0.999986	60
285	9.960	0.124482	7.12497E-62	0.999986	60
285	9.955	0.124545	7.73003E-62	0.999986	60
285	9.950	0.124607	8.38646E-62	0.999986	60
285	9.945	0.124670	9.09865E-62	0.999986	60
285	9.940	0.124733	9.87131E-62	0.999986	60
285	9.935	0.124795	1.07096E-61	0.999986	60
285	9.930	0.124858	1.16191E-61	0.999986	60
285	9.925	0.124921	1.26057E-61	0.999986	60
285	9.920	0.124984	1.36762E-61	0.999986	60
285	9.915	0.125047	1.48376E-61	0.999986	60
285	9.910	0.125110	1.60977E-61	0.999986	60
285	9.905	0.125173	1.74647E-61	0.999986	60
285	9.900	0.125237	1.89478E-61	0.999986	60
285	9.895	0.125300	2.05568E-61	0.999986	60
285	9.890	0.125363	2.23025E-61	0.999986	60
285	9.885	0.125427	2.41965E-61	0.999986	60
285	9.880	0.125490	2.62513E-61	0.999986	60
285	9.875	0.125554	2.84805E-61	0.999986	60
285	9.870	0.125617	3.08991E-61	0.999986	60
285	9.865	0.125681	3.35231E-61	0.999986	60
285	9.860	0.125745	3.63699E-61	0.999986	60
285	9.855	0.125808	3.94584E-61	0.999986	60
285	9.850	0.125872	4.28093E-61	0.999986	60
285	9.845	0.125936	4.64447E-61	0.999986	60
285	9.840	0.126000	5.03888E-61	0.999986	60
285	9.835	0.126064	5.46678E-61	0.999986	60
285	9.830	0.126128	5.93103E-61	0.999986	60
285	9.825	0.126193	6.43469E-61	0.999986	60
285	9.820	0.126257	6.98113E-61	0.999986	60
285	9.815	0.126321	7.57397E-61	0.999986	60
285	9.810	0.126386	8.21716E-61	0.999986	60
285	9.805	0.126450	8.91496E-61	0.999986	60
285	9.800	0.126514	9.67203E-61	0.999986	60
285	9.795	0.126579	1.04934E-60	0.999986	60
285	9.790	0.126644	1.13845E-60	0.999986	60
285	9.785	0.126708	1.23513E-60	0.999986	60
285	9.780	0.126773	1.34001E-60	0.999986	60
285	9.775	0.126838	1.45381E-60	0.999986	60
285	9.770	0.126903	1.57727E-60	0.999986	60
285	9.765	0.126968	1.71121E-60	0.999986	60
285	9.760	0.127033	1.85653E-60	0.999986	60
285	9.755	0.127098	2.01418E-60	0.999986	60
285	9.750	0.127163	2.18523E-60	0.999986	60
285	9.745	0.127229	2.37080E-60	0.999986	60
285	9.740	0.127294	2.57213E-60	0.999986	60
285	9.735	0.127359	2.79056E-60	0.999986	60
285	9.730	0.127425	3.02753E-60	0.999986	60
285	9.725	0.127490	3.28463E-60	0.999986	60
285	9.720	0.127556	3.56357E-60	0.999986	60
285	9.715	0.127621	3.86619E-60	0.999986	60
285	9.710	0.127687	4.19451E-60	0.999986	60
285	9.705	0.127753	4.55071E-60	0.999986	60
285	9.700	0.127819	4.93716E-60	0.999986	60
285	9.695	0.127885	5.35642E-60	0.999986	60
285	9.690	0.127951	5.81129E-60	0.999986	60
285	9.685	0.128017	6.30479E-60	0.999986	60
285	9.680	0.128083	6.84020E-60	0.999986	60
285	9.675	0.128149	7.42107E-60	0.999986	60
285	9.670	0.128215	8.05128E-60	0.999986	60
285	9.665	0.128282	8.73500E-60	0.999986	60
285	9.660	0.128348	9.47678E-60	0.999986	60
285	9.655	0.128414	1.02816E-59	0.999986	60
285	9.650	0.128481	1.11547E-59	0.999986	60
285	9.645	0.128548	1.21019E-59	0.999986	60
285	9.640	0.128614	1.31296E-59	0.999986	60
285	9.635	0.128681	1.42446E-59	0.999986	60
285	9.630	0.128748	1.54543E-59	0.999986	60
285	9.625	0.128815	1.67667E-59	0.999986	60
285	9.620	0.128882	1.81905E-59	0.999986	60
285	9.615	0.128949	1.97352E-59	0.999986	60
285	9.610	0.129016	2.14112E-59	0.999986	60
285	9.605	0.129083	2.32294E-59	0.999986	60
285	9.600	0.129150	2.52021E-59	0.999986	60
285	9.595	0.129218	2.73423E-59	0.999986	60
285	9.590	0.129285	2.96642E-59	0.999986	60
285	9.585	0.129352	3.21833E-59	0.999986	60
285	9.580	0.129420	3.49163E-59	0.999986	60
285	9.575	0.129487	3.78814E-59	0.999986	60
285	9.570	0.129555	4.10983E-59	0.999986	60
285	9.565	0.129623	4.45884E-59	0.999986	60
285	9.560	0.129691	4.83749E-59	0.999986	60
285	9.555	0.129758	5.24830E-59	0.999986	60
285	9.550	0.129826	5.69399E-59	0.999986	60
285	9.545	0.129894	6.17752E-59	0.999986	60
285	9.540	0.129962	6.70212E-59	0.999986	60
285	9.535	0.130031	7.27127E-59	0.999986	60
285	9.530	0.130099	7.88875E-59	0.999986	60
285	9.525	0.130167	8.55867E-59	0.999986	60
285	9.520	0.130235	9.28548E-59	0.999986	60
285	9.515	0.130304	1.00740E-58	0.999986	60
285	9.510	0.130372	1.09295E-58	0.999986	60
285	9.505	0.130441	1.18576E-58	0.999986	60
285	9.500	0.130510	1.28646E-58	0.999986	60
285	9.495	0.130578	1.39571E-58	0.999986	60
285	9.490	0.130647	1.51423E-58	0.999986	60
285	9.485	0.130716	1.64282E-58	0.999986	60
285	9.480	0.130785	1.78233E-58	0.999986	60
285	9.475	0.130854	1.93369E-58	0.999986	60
285	9.470	0.130923	2.09790E-58	0.999986	60
285	9.465	0.130992	2.27605E-58	0.999986	60
285	9.460	0.131062	2.46934E-58	0.999986	60
285	9.455	0.131131	2.67903E-58	0.999986	60
285	9.450	0.131200	2.90654E-58	0.999986	60
285	9.445	0.131270	3.15336E-58	0.999986	60
285	9.440	0.131339	3.42115E-58	0.999986	60
285	9.435	0.131409	3.71168E-58	0.999986	60
285	9.430	0.131478	4.02688E-58	0.999986	60
285	9.425	0.131548	4.36884E-58	0.999986	60
285	9.420	0.131618	4.73985E-58	0.999986	60
285	9.415	0.131688	5.14236E-58	0.999986	60
285	9.410	0.131758	5.57905E-58	0.999986	60
285	9.405	0.131828	6.05283E-58	0.999986	60
285	9.400	0.131898	6.56684E-58	0.999986	60
