2363 lines: X123 SURF flux @ 416 MeV
6 columns: BeamEnergy (MeV)	PhotonEnergy (keV)	Wavelength (nm)	Flux (ph/sec-0.15 keV-mA)	Ratio	Mesh
416	11.770	0.105339	2.55763E-18	0.999971	60
416	11.765	0.105384	2.62556E-18	0.999971	60
416	11.760	0.105429	2.69529E-18	0.999971	60
416	11.755	0.105474	2.76687E-18	0.999971	60
416	11.750	0.105518	2.84035E-18	0.999971	60
416	11.745	0.105563	2.91579E-18	0.999971	60
416	11.740	0.105608	2.99322E-18	0.999971	60
416	11.735	0.105653	3.07272E-18	0.999971	60
416	11.730	0.105698	3.15432E-18	0.999971	60
416	11.725	0.105743	3.23810E-18	0.999971	60
416	11.720	0.105789	3.32409E-18	0.999971	60
416	11.715	0.105834	3.41237E-18	0.999971	60
416	11.710	0.105879	3.50300E-18	0.999971	60
416	11.705	0.105924	3.59603E-18	0.999971	60
416	11.700	0.105969	3.69154E-18	0.999971	60
416	11.695	0.106015	3.78958E-18	0.999971	60
416	11.690	0.106060	3.89022E-18	0.999971	60
416	11.685	0.106105	3.99354E-18	0.999971	60
416	11.680	0.106151	4.09960E-18	0.999971	60
416	11.675	0.106196	4.20847E-18	0.999971	60
416	11.670	0.106242	4.32024E-18	0.999971	60
416	11.665	0.106287	4.43498E-18	0.999971	60
416	11.660	0.106333	4.55276E-18	0.999971	60
416	11.655	0.106379	4.67367E-18	0.999971	60
416	11.650	0.106424	4.79780E-18	0.999971	60
416	11.645	0.106470	4.92522E-18	0.999971	60
416	11.640	0.106516	5.05602E-18	0.999971	60
416	11.635	0.106561	5.19030E-18	0.999971	60
416	11.630	0.106607	5.32814E-18	0.999971	60
416	11.625	0.106653	5.46965E-18	0.999971	60
416	11.620	0.106699	5.61491E-18	0.999971	60
416	11.615	0.106745	5.76403E-18	0.999971	60
416	11.610	0.106791	5.91711E-18	0.999971	60
416	11.605	0.106837	6.07426E-18	0.999971	60
416	11.600	0.106883	6.23558E-18	0.999971	60
416	11.595	0.106929	6.40119E-18	0.999971	60
416	11.590	0.106975	6.57119E-18	0.999971	60
416	11.585	0.107021	6.74571E-18	0.999971	60
416	11.580	0.107068	6.92486E-18	0.999971	60
416	11.575	0.107114	7.10877E-18	0.999971	60
416	11.570	0.107160	7.29757E-18	0.999971	60
416	11.565	0.107206	7.49137E-18	0.999971	60
416	11.560	0.107253	7.69033E-18	0.999971	60
416	11.555	0.107299	7.89457E-18	0.999971	60
416	11.550	0.107346	8.10424E-18	0.999971	60
416	11.545	0.107392	8.31947E-18	0.999971	60
416	11.540	0.107439	8.54042E-18	0.999971	60
416	11.535	0.107485	8.76723E-18	0.999971	60
416	11.530	0.107532	9.00008E-18	0.999971	60
416	11.525	0.107578	9.23910E-18	0.999971	60
416	11.520	0.107625	9.48447E-18	0.999971	60
416	11.515	0.107672	9.73636E-18	0.999971	60
416	11.510	0.107719	9.99494E-18	0.999971	60
416	11.505	0.107765	1.02604E-17	0.999971	60
416	11.500	0.107812	1.05329E-17	0.999971	60
416	11.495	0.107859	1.08126E-17	0.999971	60
416	11.490	0.107906	1.10998E-17	0.999971	60
416	11.485	0.107953	1.13946E-17	0.999971	60
416	11.480	0.108000	1.16972E-17	0.999971	60
416	11.475	0.108047	1.20078E-17	0.999971	60
416	11.470	0.108094	1.23267E-17	0.999971	60
416	11.465	0.108141	1.26541E-17	0.999971	60
416	11.460	0.108189	1.29902E-17	0.999971	60
416	11.455	0.108236	1.33352E-17	0.999971	60
416	11.450	0.108283	1.36893E-17	0.999971	60
416	11.445	0.108330	1.40529E-17	0.999971	60
416	11.440	0.108378	1.44261E-17	0.999971	60
416	11.435	0.108425	1.48093E-17	0.999971	60
416	11.430	0.108473	1.52026E-17	0.999971	60
416	11.425	0.108520	1.56063E-17	0.999971	60
416	11.420	0.108568	1.60208E-17	0.999971	60
416	11.415	0.108615	1.64463E-17	0.999971	60
416	11.410	0.108663	1.68830E-17	0.999971	60
416	11.405	0.108710	1.73314E-17	0.999971	60
416	11.400	0.108758	1.77917E-17	0.999971	60
416	11.395	0.108806	1.82642E-17	0.999971	60
416	11.390	0.108854	1.87493E-17	0.999971	60
416	11.385	0.108901	1.92472E-17	0.999971	60
416	11.380	0.108949	1.97584E-17	0.999971	60
416	11.375	0.108997	2.02832E-17	0.999971	60
416	11.370	0.109045	2.08218E-17	0.999971	60
416	11.365	0.109093	2.13748E-17	0.999971	60
416	11.360	0.109141	2.19425E-17	0.999971	60
416	11.355	0.109189	2.25253E-17	0.999971	60
416	11.350	0.109237	2.31235E-17	0.999971	60
416	11.345	0.109285	2.37376E-17	0.999971	60
416	11.340	0.109334	2.43680E-17	0.999971	60
416	11.335	0.109382	2.50152E-17	0.999971	60
416	11.330	0.109430	2.56796E-17	0.999971	60
416	11.325	0.109478	2.63616E-17	0.999971	60
416	11.320	0.109527	2.70617E-17	0.999971	60
416	11.315	0.109575	2.77804E-17	0.999971	60
416	11.310	0.109624	2.85182E-17	0.999971	60
416	11.305	0.109672	2.92756E-17	0.999971	60
416	11.300	0.109721	3.00531E-17	0.999971	60
416	11.295	0.109769	3.08512E-17	0.999971	60
416	11.290	0.109818	3.16706E-17	0.999971	60
416	11.285	0.109866	3.25117E-17	0.999971	60
416	11.280	0.109915	3.33752E-17	0.999971	60
416	11.275	0.109964	3.42615E-17	0.999971	60
416	11.270	0.110013	3.51715E-17	0.999971	60
416	11.265	0.110061	3.61056E-17	0.999971	60
416	11.260	0.110110	3.70645E-17	0.999971	60
416	11.255	0.110159	3.80488E-17	0.999971	60
416	11.250	0.110208	3.90593E-17	0.999971	60
416	11.245	0.110257	4.00967E-17	0.999971	60
416	11.240	0.110306	4.11616E-17	0.999971	60
416	11.235	0.110355	4.22548E-17	0.999971	60
416	11.230	0.110404	4.33770E-17	0.999971	60
416	11.225	0.110454	4.45290E-17	0.999971	60
416	11.220	0.110503	4.57116E-17	0.999971	60
416	11.215	0.110552	4.69256E-17	0.999971	60
416	11.210	0.110601	4.81719E-17	0.999971	60
416	11.205	0.110651	4.94512E-17	0.999971	60
416	11.200	0.110700	5.07646E-17	0.999971	60
416	11.195	0.110750	5.21128E-17	0.999971	60
416	11.190	0.110799	5.34968E-17	0.999971	60
416	11.185	0.110849	5.49176E-17	0.999971	60
416	11.180	0.110898	5.63761E-17	0.999971	60
416	11.175	0.110948	5.78733E-17	0.999971	60
416	11.170	0.110997	5.94104E-17	0.999971	60
416	11.165	0.111047	6.09882E-17	0.999971	60
416	11.160	0.111097	6.26079E-17	0.999971	60
416	11.155	0.111147	6.42707E-17	0.999971	60
416	11.150	0.111197	6.59776E-17	0.999971	60
416	11.145	0.111246	6.77299E-17	0.999971	60
416	11.140	0.111296	6.95286E-17	0.999971	60
416	11.135	0.111346	7.13752E-17	0.999971	60
416	11.130	0.111396	7.32708E-17	0.999971	60
416	11.125	0.111446	7.52168E-17	0.999971	60
416	11.120	0.111497	7.72144E-17	0.999971	60
416	11.115	0.111547	7.92651E-17	0.999971	60
416	11.110	0.111597	8.13702E-17	0.999971	60
416	11.105	0.111647	8.35313E-17	0.999971	60
416	11.100	0.111697	8.57497E-17	0.999971	60
416	11.095	0.111748	8.80271E-17	0.999971	60
416	11.090	0.111798	9.03649E-17	0.999971	60
416	11.085	0.111849	9.27649E-17	0.999971	60
416	11.080	0.111899	9.52285E-17	0.999971	60
416	11.075	0.111950	9.77576E-17	0.999971	60
416	11.070	0.112000	1.00354E-16	0.999971	60
416	11.065	0.112051	1.03019E-16	0.999971	60
416	11.060	0.112101	1.05755E-16	0.999971	60
416	11.055	0.112152	1.08564E-16	0.999971	60
416	11.050	0.112203	1.11447E-16	0.999971	60
416	11.045	0.112254	1.14407E-16	0.999971	60
416	11.040	0.112305	1.17445E-16	0.999971	60
416	11.035	0.112355	1.20565E-16	0.999971	60
416	11.030	0.112406	1.23767E-16	0.999971	60
416	11.025	0.112457	1.27054E-16	0.999971	60
416	11.020	0.112508	1.30428E-16	0.999971	60
416	11.015	0.112559	1.33892E-16	0.999971	60
416	11.010	0.112611	1.37448E-16	0.999971	60
416	11.005	0.112662	1.41098E-16	0.999971	60
416	11.000	0.112713	1.44846E-16	0.999971	60
416	10.995	0.112764	1.48692E-16	0.999971	60
416	10.990	0.112815	1.52641E-16	0.999971	60
416	10.985	0.112867	1.56695E-16	0.999971	60
416	10.980	0.112918	1.60857E-16	0.999971	60
416	10.975	0.112970	1.65129E-16	0.999971	60
416	10.970	0.113021	1.69515E-16	0.999971	60
416	10.965	0.113073	1.74017E-16	0.999971	60
416	10.960	0.113124	1.78638E-16	0.999971	60
416	10.955	0.113176	1.83382E-16	0.999971	60
416	10.950	0.113228	1.88253E-16	0.999971	60
416	10.945	0.113279	1.93252E-16	0.999971	60
416	10.940	0.113331	1.98385E-16	0.999971	60
416	10.935	0.113383	2.03654E-16	0.999971	60
416	10.930	0.113435	2.09062E-16	0.999971	60
416	10.925	0.113487	2.14615E-16	0.999971	60
416	10.920	0.113539	2.20315E-16	0.999971	60
416	10.915	0.113591	2.26166E-16	0.999971	60
416	10.910	0.113643	2.32172E-16	0.999971	60
416	10.905	0.113695	2.38339E-16	0.999971	60
416	10.900	0.113747	2.44668E-16	0.999971	60
416	10.895	0.113799	2.51166E-16	0.999971	60
416	10.890	0.113851	2.57837E-16	0.999971	60
416	10.885	0.113904	2.64685E-16	0.999971	60
416	10.880	0.113956	2.71714E-16	0.999971	60
416	10.875	0.114008	2.78931E-16	0.999971	60
416	10.870	0.114061	2.86339E-16	0.999971	60
416	10.865	0.114113	2.93943E-16	0.999971	60
416	10.860	0.114166	3.01750E-16	0.999971	60
416	10.855	0.114219	3.09764E-16	0.999971	60
416	10.850	0.114271	3.17991E-16	0.999971	60
416	10.845	0.114324	3.26436E-16	0.999971	60
416	10.840	0.114377	3.35106E-16	0.999971	60
416	10.835	0.114429	3.44006E-16	0.999971	60
416	10.830	0.114482	3.53142E-16	0.999971	60
416	10.825	0.114535	3.62521E-16	0.999971	60
416	10.820	0.114588	3.72149E-16	0.999971	60
416	10.815	0.114641	3.82032E-16	0.999971	60
416	10.810	0.114694	3.92179E-16	0.999971	60
416	10.805	0.114747	4.02594E-16	0.999971	60
416	10.800	0.114800	4.13287E-16	0.999971	60
416	10.795	0.114853	4.24263E-16	0.999971	60
416	10.790	0.114907	4.35531E-16	0.999971	60
416	10.785	0.114960	4.47098E-16	0.999971	60
416	10.780	0.115013	4.58972E-16	0.999971	60
416	10.775	0.115067	4.71161E-16	0.999971	60
416	10.770	0.115120	4.83675E-16	0.999971	60
416	10.765	0.115173	4.96520E-16	0.999971	60
416	10.760	0.115227	5.09707E-16	0.999971	60
416	10.755	0.115281	5.23244E-16	0.999971	60
416	10.750	0.115334	5.37141E-16	0.999971	60
416	10.745	0.115388	5.51406E-16	0.999971	60
416	10.740	0.115442	5.66051E-16	0.999971	60
416	10.735	0.115495	5.81084E-16	0.999971	60
416	10.730	0.115549	5.96517E-16	0.999971	60
416	10.725	0.115603	6.12360E-16	0.999971	60
416	10.720	0.115657	6.28623E-16	0.999971	60
416	10.715	0.115711	6.45318E-16	0.999971	60
416	10.710	0.115765	6.62457E-16	0.999971	60
416	10.705	0.115819	6.80051E-16	0.999971	60
416	10.700	0.115873	6.98112E-16	0.999971	60
416	10.695	0.115927	7.16653E-16	0.999971	60
416	10.690	0.115981	7.35686E-16	0.999971	60
416	10.685	0.116036	7.55225E-16	0.999971	60
416	10.680	0.116090	7.75283E-16	0.999971	60
416	10.675	0.116144	7.95873E-16	0.999971	60
416	10.670	0.116199	8.17010E-16	0.999971	60
416	10.665	0.116253	8.38709E-16	0.999971	60
416	10.660	0.116308	8.60984E-16	0.999971	60
416	10.655	0.116362	8.83850E-16	0.999971	60
416	10.650	0.116417	9.07324E-16	0.999971	60
416	10.645	0.116472	9.31421E-16	0.999971	60
416	10.640	0.116526	9.56158E-16	0.999971	60
416	10.635	0.116581	9.81552E-16	0.999971	60
416	10.630	0.116636	1.00762E-15	0.999971	60
416	10.625	0.116691	1.03438E-15	0.999971	60
416	10.620	0.116746	1.06185E-15	0.999971	60
416	10.615	0.116801	1.09005E-15	0.999971	60
416	10.610	0.116856	1.11901E-15	0.999971	60
416	10.605	0.116911	1.14872E-15	0.999971	60
416	10.600	0.116966	1.17923E-15	0.999971	60
416	10.595	0.117021	1.21055E-15	0.999971	60
416	10.590	0.117077	1.24270E-15	0.999971	60
416	10.585	0.117132	1.27571E-15	0.999971	60
416	10.580	0.117187	1.30959E-15	0.999971	60
416	10.575	0.117243	1.34437E-15	0.999971	60
416	10.570	0.117298	1.38007E-15	0.999971	60
416	10.565	0.117354	1.41673E-15	0.999971	60
416	10.560	0.117409	1.45435E-15	0.999971	60
416	10.555	0.117465	1.49298E-15	0.999971	60
416	10.550	0.117521	1.53263E-15	0.999971	60
416	10.545	0.117576	1.57333E-15	0.999971	60
416	10.540	0.117632	1.61512E-15	0.999971	60
416	10.535	0.117688	1.65801E-15	0.999971	60
416	10.530	0.117744	1.70205E-15	0.999971	60
416	10.525	0.117800	1.74725E-15	0.999971	60
416	10.520	0.117856	1.79366E-15	0.999971	60
416	10.515	0.117912	1.84129E-15	0.999971	60
416	10.510	0.117968	1.89020E-15	0.999971	60
416	10.505	0.118024	1.94040E-15	0.999971	60
416	10.500	0.118080	1.99193E-15	0.999971	60
416	10.495	0.118136	2.04483E-15	0.999971	60
416	10.490	0.118193	2.09914E-15	0.999971	60
416	10.485	0.118249	2.15489E-15	0.999971	60
416	10.480	0.118306	2.21212E-15	0.999971	60
416	10.475	0.118362	2.27087E-15	0.999971	60
416	10.470	0.118419	2.33119E-15	0.999971	60
416	10.465	0.118475	2.39310E-15	0.999971	60
416	10.460	0.118532	2.45666E-15	0.999971	60
416	10.455	0.118588	2.52190E-15	0.999971	60
416	10.450	0.118645	2.58888E-15	0.999971	60
416	10.445	0.118702	2.65764E-15	0.999971	60
416	10.440	0.118759	2.72822E-15	0.999971	60
416	10.435	0.118816	2.80068E-15	0.999971	60
416	10.430	0.118873	2.87506E-15	0.999971	60
416	10.425	0.118930	2.95142E-15	0.999971	60
416	10.420	0.118987	3.02980E-15	0.999971	60
416	10.415	0.119044	3.11027E-15	0.999971	60
416	10.410	0.119101	3.19288E-15	0.999971	60
416	10.405	0.119158	3.27768E-15	0.999971	60
416	10.400	0.119216	3.36473E-15	0.999971	60
416	10.395	0.119273	3.45409E-15	0.999971	60
416	10.390	0.119330	3.54583E-15	0.999971	60
416	10.385	0.119388	3.64000E-15	0.999971	60
416	10.380	0.119445	3.73667E-15	0.999971	60
416	10.375	0.119503	3.83591E-15	0.999971	60
416	10.370	0.119560	3.93779E-15	0.999971	60
416	10.365	0.119618	4.04237E-15	0.999971	60
416	10.360	0.119676	4.14973E-15	0.999971	60
416	10.355	0.119734	4.25994E-15	0.999971	60
416	10.350	0.119791	4.37308E-15	0.999971	60
416	10.345	0.119849	4.48923E-15	0.999971	60
416	10.340	0.119907	4.60845E-15	0.999971	60
416	10.335	0.119965	4.73085E-15	0.999971	60
416	10.330	0.120023	4.85649E-15	0.999971	60
416	10.325	0.120082	4.98548E-15	0.999971	60
416	10.320	0.120140	5.11788E-15	0.999971	60
416	10.315	0.120198	5.25381E-15	0.999971	60
416	10.310	0.120256	5.39334E-15	0.999971	60
416	10.305	0.120315	5.53658E-15	0.999971	60
416	10.300	0.120373	5.68363E-15	0.999971	60
416	10.295	0.120431	5.83458E-15	0.999971	60
416	10.290	0.120490	5.98954E-15	0.999971	60
416	10.285	0.120549	6.14861E-15	0.999971	60
416	10.280	0.120607	6.31191E-15	0.999971	60
416	10.275	0.120666	6.47955E-15	0.999971	60
416	10.270	0.120725	6.65164E-15	0.999971	60
416	10.265	0.120783	6.82830E-15	0.999971	60
416	10.260	0.120842	7.00965E-15	0.999971	60
416	10.255	0.120901	7.19582E-15	0.999971	60
416	10.250	0.120960	7.38693E-15	0.999971	60
416	10.245	0.121019	7.58312E-15	0.999971	60
416	10.240	0.121078	7.78451E-15	0.999971	60
416	10.235	0.121137	7.99126E-15	0.999971	60
416	10.230	0.121197	8.20350E-15	0.999971	60
416	10.225	0.121256	8.42138E-15	0.999971	60
416	10.220	0.121315	8.64504E-15	0.999971	60
416	10.215	0.121375	8.87464E-15	0.999971	60
416	10.210	0.121434	9.11034E-15	0.999971	60
416	10.205	0.121494	9.35230E-15	0.999971	60
416	10.200	0.121553	9.60068E-15	0.999971	60
416	10.195	0.121613	9.85567E-15	0.999971	60
416	10.190	0.121672	1.01174E-14	0.999971	60
416	10.185	0.121732	1.03861E-14	0.999971	60
416	10.180	0.121792	1.06620E-14	0.999971	60
416	10.175	0.121852	1.09451E-14	0.999971	60
416	10.170	0.121912	1.12358E-14	0.999971	60
416	10.165	0.121972	1.15342E-14	0.999971	60
416	10.160	0.122032	1.18406E-14	0.999971	60
416	10.155	0.122092	1.21551E-14	0.999971	60
416	10.150	0.122152	1.24779E-14	0.999971	60
416	10.145	0.122212	1.28093E-14	0.999971	60
416	10.140	0.122272	1.31495E-14	0.999971	60
416	10.135	0.122333	1.34987E-14	0.999971	60
416	10.130	0.122393	1.38572E-14	0.999971	60
416	10.125	0.122454	1.42253E-14	0.999971	60
416	10.120	0.122514	1.46031E-14	0.999971	60
416	10.115	0.122575	1.49909E-14	0.999971	60
416	10.110	0.122635	1.53890E-14	0.999971	60
416	10.105	0.122696	1.57978E-14	0.999971	60
416	10.100	0.122757	1.62173E-14	0.999971	60
416	10.095	0.122817	1.66480E-14	0.999971	60
416	10.090	0.122878	1.70902E-14	0.999971	60
416	10.085	0.122939	1.75441E-14	0.999971	60
416	10.080	0.123000	1.80100E-14	0.999971	60
416	10.075	0.123061	1.84884E-14	0.999971	60
416	10.070	0.123122	1.89794E-14	0.999971	60
416	10.065	0.123184	1.94835E-14	0.999971	60
416	10.060	0.123245	2.00009E-14	0.999971	60
416	10.055	0.123306	2.05321E-14	0.999971	60
416	10.050	0.123367	2.10774E-14	0.999971	60
416	10.045	0.123429	2.16372E-14	0.999971	60
416	10.040	0.123490	2.22119E-14	0.999971	60
416	10.035	0.123552	2.28018E-14	0.999971	60
416	10.030	0.123613	2.34074E-14	0.999971	60
416	10.025	0.123675	2.40291E-14	0.999971	60
416	10.020	0.123737	2.46673E-14	0.999971	60
416	10.015	0.123798	2.53224E-14	0.999971	60
416	10.010	0.123860	2.59950E-14	0.999971	60
416	10.005	0.123922	2.66854E-14	0.999971	60
416	10.000	0.123984	2.73941E-14	0.999971	60
416	9.995	0.124046	2.81217E-14	0.999971	60
416	9.990	0.124108	2.88685E-14	0.999971	60
416	9.985	0.124170	2.96353E-14	0.999971	60
416	9.980	0.124233	3.04223E-14	0.999971	60
416	9.975	0.124295	3.12303E-14	0.999971	60
416	9.970	0.124357	3.20598E-14	0.999971	60
416	9.965	0.124420	3.29112E-14	0.999971	60
416	9.960	0.124482	3.37853E-14	0.999971	60
416	9.955	0.124545	3.46826E-14	0.999971	60
416	9.950	0.124607	3.56038E-14	0.999971	60
416	9.945	0.124670	3.65494E-14	0.999971	60
416	9.940	0.124733	3.75201E-14	0.999971	60
416	9.935	0.124795	3.85166E-14	0.999971	60
416	9.930	0.124858	3.95395E-14	0.999971	60
416	9.925	0.124921	4.05897E-14	0.999971	60
416	9.920	0.124984	4.16677E-14	0.999971	60
416	9.915	0.125047	4.27743E-14	0.999971	60
416	9.910	0.125110	4.39104E-14	0.999971	60
416	9.905	0.125173	4.50766E-14	0.999971	60
416	9.900	0.125237	4.62738E-14	0.999971	60
416	9.895	0.125300	4.75028E-14	0.999971	60
416	9.890	0.125363	4.87644E-14	0.999971	60
416	9.885	0.125427	5.00596E-14	0.999971	60
416	9.880	0.125490	5.13891E-14	0.999971	60
416	9.875	0.125554	5.27539E-14	0.999971	60
416	9.870	0.125617	5.41550E-14	0.999971	60
416	9.865	0.125681	5.55933E-14	0.999971	60
416	9.860	0.125745	5.70698E-14	0.999971	60
416	9.855	0.125808	5.85856E-14	0.999971	60
416	9.850	0.125872	6.01415E-14	0.999971	60
416	9.845	0.125936	6.17388E-14	0.999971	60
416	9.840	0.126000	6.33786E-14	0.999971	60
416	9.835	0.126064	6.50619E-14	0.999971	60
416	9.830	0.126128	6.67898E-14	0.999971	60
416	9.825	0.126193	6.85637E-14	0.999971	60
416	9.820	0.126257	7.03847E-14	0.999971	60
416	9.815	0.126321	7.22541E-14	0.999971	60
416	9.810	0.126386	7.41731E-14	0.999971	60
416	9.805	0.126450	7.61430E-14	0.999971	60
416	9.800	0.126514	7.81653E-14	0.999971	60
416	9.795	0.126579	8.02413E-14	0.999971	60
416	9.790	0.126644	8.23725E-14	0.999971	60
416	9.785	0.126708	8.45602E-14	0.999971	60
416	9.780	0.126773	8.68060E-14	0.999971	60
416	9.775	0.126838	8.91115E-14	0.999971	60
416	9.770	0.126903	9.14783E-14	0.999971	60
416	9.765	0.126968	9.39078E-14	0.999971	60
416	9.760	0.127033	9.64020E-14	0.999971	60
416	9.755	0.127098	9.89623E-14	0.999971	60
416	9.750	0.127163	1.01591E-13	0.999971	60
416	9.745	0.127229	1.04289E-13	0.999971	60
416	9.740	0.127294	1.07059E-13	0.999971	60
416	9.735	0.127359	1.09902E-13	0.999971	60
416	9.730	0.127425	1.12821E-13	0.999971	60
416	9.725	0.127490	1.15817E-13	0.999971	60
416	9.720	0.127556	1.18893E-13	0.999971	60
416	9.715	0.127621	1.22051E-13	0.999971	60
416	9.710	0.127687	1.25293E-13	0.999971	60
416	9.705	0.127753	1.28620E-13	0.999971	60
416	9.700	0.127819	1.32036E-13	0.999971	60
416	9.695	0.127885	1.35543E-13	0.999971	60
416	9.690	0.127951	1.39143E-13	0.999971	60
416	9.685	0.128017	1.42839E-13	0.999971	60
416	9.680	0.128083	1.46632E-13	0.999971	60
416	9.675	0.128149	1.50527E-13	0.999971	60
416	9.670	0.128215	1.54525E-13	0.999971	60
416	9.665	0.128282	1.58629E-13	0.999971	60
416	9.660	0.128348	1.62842E-13	0.999971	60
416	9.655	0.128414	1.67167E-13	0.999971	60
416	9.650	0.128481	1.71606E-13	0.999971	60
416	9.645	0.128548	1.76164E-13	0.999971	60
416	9.640	0.128614	1.80843E-13	0.999971	60
416	9.635	0.128681	1.85646E-13	0.999971	60
416	9.630	0.128748	1.90577E-13	0.999971	60
416	9.625	0.128815	1.95638E-13	0.999971	60
416	9.620	0.128882	2.00834E-13	0.999971	60
416	9.615	0.128949	2.06168E-13	0.999971	60
416	9.610	0.129016	2.11644E-13	0.999971	60
416	9.605	0.129083	2.17265E-13	0.999971	60
416	9.600	0.129150	2.23035E-13	0.999971	60
416	9.595	0.129218	2.28959E-13	0.999971	60
416	9.590	0.129285	2.35040E-13	0.999971	60
416	9.585	0.129352	2.41283E-13	0.999971	60
416	9.580	0.129420	2.47691E-13	0.999971	60
416	9.575	0.129487	2.54269E-13	0.999971	60
416	9.570	0.129555	2.61023E-13	0.999971	60
416	9.565	0.129623	2.67955E-13	0.999971	60
416	9.560	0.129691	2.75072E-13	0.999971	60
416	9.555	0.129758	2.82378E-13	0.999971	60
416	9.550	0.129826	2.89877E-13	0.999971	60
416	9.545	0.129894	2.97576E-13	0.999971	60
416	9.540	0.129962	3.05480E-13	0.999971	60
416	9.535	0.130031	3.13593E-13	0.999971	60
416	9.530	0.130099	3.21922E-13	0.999971	60
416	9.525	0.130167	3.30472E-13	0.999971	60
416	9.520	0.130235	3.39249E-13	0.999971	60
416	9.515	0.130304	3.48259E-13	0.999971	60
416	9.510	0.130372	3.57509E-13	0.999971	60
416	9.505	0.130441	3.67004E-13	0.999971	60
416	9.500	0.130510	3.76751E-13	0.999971	60
416	9.495	0.130578	3.86758E-13	0.999971	60
416	9.490	0.130647	3.97030E-13	0.999971	60
416	9.485	0.130716	4.07574E-13	0.999971	60
416	9.480	0.130785	4.18399E-13	0.999971	60
416	9.475	0.130854	4.29512E-13	0.999971	60
416	9.470	0.130923	4.40919E-13	0.999971	60
416	9.465	0.130992	4.52630E-13	0.999971	60
416	9.460	0.131062	4.64651E-13	0.999971	60
416	9.455	0.131131	4.76992E-13	0.999971	60
416	9.450	0.131200	4.89661E-13	0.999971	60
416	9.445	0.131270	5.02666E-13	0.999971	60
416	9.440	0.131339	5.16017E-13	0.999971	60
416	9.435	0.131409	5.29722E-13	0.999971	60
416	9.430	0.131478	5.43791E-13	0.999971	60
416	9.425	0.131548	5.58234E-13	0.999971	60
416	9.420	0.131618	5.73060E-13	0.999971	60
416	9.415	0.131688	5.88280E-13	0.999971	60
416	9.410	0.131758	6.03904E-13	0.999971	60
416	9.405	0.131828	6.19944E-13	0.999971	60
416	9.400	0.131898	6.36409E-13	0.999971	60
