2363 lines: X123 SURF flux @ 400 MeV
6 columns: BeamEnergy (MeV)	PhotonEnergy (keV)	Wavelength (nm)	Flux (ph/sec-0.15 keV-mA)	Ratio	Mesh
400	5.860	0.211577	1.64131E-6	0.999973	60
400	5.855	0.211758	1.69043E-6	0.999973	60
400	5.850	0.211939	1.74102E-6	0.999973	60
400	5.845	0.212120	1.79313E-6	0.999973	60
400	5.840	0.212302	1.84680E-6	0.999973	60
400	5.835	0.212484	1.90207E-6	0.999973	60
400	5.830	0.212666	1.95900E-6	0.999973	60
400	5.825	0.212848	2.01763E-6	0.999973	60
400	5.820	0.213031	2.07802E-6	0.999973	60
400	5.815	0.213214	2.14021E-6	0.999973	60
400	5.810	0.213398	2.20427E-6	0.999973	60
400	5.805	0.213582	2.27024E-6	0.999973	60
400	5.800	0.213766	2.33819E-6	0.999973	60
400	5.795	0.213950	2.40817E-6	0.999973	60
400	5.790	0.214135	2.48025E-6	0.999973	60
400	5.785	0.214320	2.55448E-6	0.999973	60
400	5.780	0.214506	2.63094E-6	0.999973	60
400	5.775	0.214691	2.70968E-6	0.999973	60
400	5.770	0.214877	2.79078E-6	0.999973	60
400	5.765	0.215064	2.87431E-6	0.999973	60
400	5.760	0.215250	2.96034E-6	0.999973	60
400	5.755	0.215437	3.04894E-6	0.999973	60
400	5.750	0.215625	3.14019E-6	0.999973	60
400	5.745	0.215812	3.23418E-6	0.999973	60
400	5.740	0.216000	3.33098E-6	0.999973	60
400	5.735	0.216189	3.43067E-6	0.999973	60
400	5.730	0.216377	3.53335E-6	0.999973	60
400	5.725	0.216566	3.63911E-6	0.999973	60
400	5.720	0.216756	3.74802E-6	0.999973	60
400	5.715	0.216945	3.86020E-6	0.999973	60
400	5.710	0.217135	3.97574E-6	0.999973	60
400	5.705	0.217325	4.09473E-6	0.999973	60
400	5.700	0.217516	4.21729E-6	0.999973	60
400	5.695	0.217707	4.34351E-6	0.999973	60
400	5.690	0.217898	4.47351E-6	0.999973	60
400	5.685	0.218090	4.60741E-6	0.999973	60
400	5.680	0.218282	4.74531E-6	0.999973	60
400	5.675	0.218474	4.88733E-6	0.999973	60
400	5.670	0.218667	5.03361E-6	0.999973	60
400	5.665	0.218860	5.18427E-6	0.999973	60
400	5.660	0.219053	5.33944E-6	0.999973	60
400	5.655	0.219247	5.49925E-6	0.999973	60
400	5.650	0.219441	5.66384E-6	0.999973	60
400	5.645	0.219635	5.83336E-6	0.999973	60
400	5.640	0.219830	6.00796E-6	0.999973	60
400	5.635	0.220025	6.18777E-6	0.999973	60
400	5.630	0.220221	6.37298E-6	0.999973	60
400	5.625	0.220416	6.56372E-6	0.999973	60
400	5.620	0.220612	6.76018E-6	0.999973	60
400	5.615	0.220809	6.96251E-6	0.999973	60
400	5.610	0.221006	7.17090E-6	0.999973	60
400	5.605	0.221203	7.38553E-6	0.999973	60
400	5.600	0.221400	7.60658E-6	0.999973	60
400	5.595	0.221598	7.83425E-6	0.999973	60
400	5.590	0.221796	8.06873E-6	0.999973	60
400	5.585	0.221995	8.31023E-6	0.999973	60
400	5.580	0.222194	8.55896E-6	0.999973	60
400	5.575	0.222393	8.81514E-6	0.999973	60
400	5.570	0.222593	9.07898E-6	0.999973	60
400	5.565	0.222793	9.35072E-6	0.999973	60
400	5.560	0.222993	9.63059E-6	0.999973	60
400	5.555	0.223194	9.91884E-6	0.999973	60
400	5.550	0.223395	1.02157E-5	0.999973	60
400	5.545	0.223596	1.05215E-5	0.999973	60
400	5.540	0.223798	1.08364E-5	0.999973	60
400	5.535	0.224000	1.11607E-5	0.999973	60
400	5.530	0.224203	1.14948E-5	0.999973	60
400	5.525	0.224406	1.18388E-5	0.999973	60
400	5.520	0.224609	1.21932E-5	0.999973	60
400	5.515	0.224813	1.25581E-5	0.999973	60
400	5.510	0.225017	1.29340E-5	0.999973	60
400	5.505	0.225221	1.33211E-5	0.999973	60
400	5.500	0.225426	1.37198E-5	0.999973	60
400	5.495	0.225631	1.41305E-5	0.999973	60
400	5.490	0.225836	1.45534E-5	0.999973	60
400	5.485	0.226042	1.49890E-5	0.999973	60
400	5.480	0.226249	1.54376E-5	0.999973	60
400	5.475	0.226455	1.58997E-5	0.999973	60
400	5.470	0.226662	1.63756E-5	0.999973	60
400	5.465	0.226870	1.68657E-5	0.999973	60
400	5.460	0.227077	1.73705E-5	0.999973	60
400	5.455	0.227285	1.78904E-5	0.999973	60
400	5.450	0.227494	1.84259E-5	0.999973	60
400	5.445	0.227703	1.89774E-5	0.999973	60
400	5.440	0.227912	1.95454E-5	0.999973	60
400	5.435	0.228122	2.01305E-5	0.999973	60
400	5.430	0.228332	2.07330E-5	0.999973	60
400	5.425	0.228542	2.13535E-5	0.999973	60
400	5.420	0.228753	2.19927E-5	0.999973	60
400	5.415	0.228964	2.26509E-5	0.999973	60
400	5.410	0.229176	2.33289E-5	0.999973	60
400	5.405	0.229388	2.40272E-5	0.999973	60
400	5.400	0.229600	2.47463E-5	0.999973	60
400	5.395	0.229813	2.54870E-5	0.999973	60
400	5.390	0.230026	2.62499E-5	0.999973	60
400	5.385	0.230240	2.70356E-5	0.999973	60
400	5.380	0.230454	2.78448E-5	0.999973	60
400	5.375	0.230668	2.86782E-5	0.999973	60
400	5.370	0.230883	2.95366E-5	0.999973	60
400	5.365	0.231098	3.04207E-5	0.999973	60
400	5.360	0.231314	3.13312E-5	0.999973	60
400	5.355	0.231530	3.22690E-5	0.999973	60
400	5.350	0.231746	3.32348E-5	0.999973	60
400	5.345	0.231963	3.42296E-5	0.999973	60
400	5.340	0.232180	3.52541E-5	0.999973	60
400	5.335	0.232398	3.63093E-5	0.999973	60
400	5.330	0.232616	3.73961E-5	0.999973	60
400	5.325	0.232834	3.85154E-5	0.999973	60
400	5.320	0.233053	3.96683E-5	0.999973	60
400	5.315	0.233272	4.08556E-5	0.999973	60
400	5.310	0.233492	4.20785E-5	0.999973	60
400	5.305	0.233712	4.33379E-5	0.999973	60
400	5.300	0.233932	4.46351E-5	0.999973	60
400	5.295	0.234153	4.59711E-5	0.999973	60
400	5.290	0.234375	4.73471E-5	0.999973	60
400	5.285	0.234596	4.87643E-5	0.999973	60
400	5.280	0.234819	5.02239E-5	0.999973	60
400	5.275	0.235041	5.17271E-5	0.999973	60
400	5.270	0.235264	5.32754E-5	0.999973	60
400	5.265	0.235488	5.48700E-5	0.999973	60
400	5.260	0.235711	5.65124E-5	0.999973	60
400	5.255	0.235936	5.82039E-5	0.999973	60
400	5.250	0.236160	5.99461E-5	0.999973	60
400	5.245	0.236385	6.17404E-5	0.999973	60
400	5.240	0.236611	6.35884E-5	0.999973	60
400	5.235	0.236837	6.54917E-5	0.999973	60
400	5.230	0.237063	6.74520E-5	0.999973	60
400	5.225	0.237290	6.94709E-5	0.999973	60
400	5.220	0.237518	7.15503E-5	0.999973	60
400	5.215	0.237745	7.36920E-5	0.999973	60
400	5.210	0.237973	7.58977E-5	0.999973	60
400	5.205	0.238202	7.81695E-5	0.999973	60
400	5.200	0.238431	8.05092E-5	0.999973	60
400	5.195	0.238661	8.29190E-5	0.999973	60
400	5.190	0.238891	8.54010E-5	0.999973	60
400	5.185	0.239121	8.79572E-5	0.999973	60
400	5.180	0.239352	9.05899E-5	0.999973	60
400	5.175	0.239583	9.33015E-5	0.999973	60
400	5.170	0.239815	9.60942E-5	0.999973	60
400	5.165	0.240047	9.89705E-5	0.999973	60
400	5.160	0.240279	1.01933E-4	0.999973	60
400	5.155	0.240512	1.04984E-4	0.999973	60
400	5.150	0.240746	1.08126E-4	0.999973	60
400	5.145	0.240980	1.11363E-4	0.999973	60
400	5.140	0.241214	1.14696E-4	0.999973	60
400	5.135	0.241449	1.18129E-4	0.999973	60
400	5.130	0.241685	1.21665E-4	0.999973	60
400	5.125	0.241920	1.25307E-4	0.999973	60
400	5.120	0.242157	1.29058E-4	0.999973	60
400	5.115	0.242393	1.32921E-4	0.999973	60
400	5.110	0.242631	1.36899E-4	0.999973	60
400	5.105	0.242868	1.40997E-4	0.999973	60
400	5.100	0.243106	1.45217E-4	0.999973	60
400	5.095	0.243345	1.49564E-4	0.999973	60
400	5.090	0.243584	1.54041E-4	0.999973	60
400	5.085	0.243823	1.58652E-4	0.999973	60
400	5.080	0.244063	1.63401E-4	0.999973	60
400	5.075	0.244304	1.68292E-4	0.999973	60
400	5.070	0.244545	1.73329E-4	0.999973	60
400	5.065	0.244786	1.78517E-4	0.999973	60
400	5.060	0.245028	1.83861E-4	0.999973	60
400	5.055	0.245270	1.89364E-4	0.999973	60
400	5.050	0.245513	1.95032E-4	0.999973	60
400	5.045	0.245757	2.00870E-4	0.999973	60
400	5.040	0.246000	2.06883E-4	0.999973	60
400	5.035	0.246245	2.13075E-4	0.999973	60
400	5.030	0.246489	2.19453E-4	0.999973	60
400	5.025	0.246735	2.26022E-4	0.999973	60
400	5.020	0.246980	2.32788E-4	0.999973	60
400	5.015	0.247227	2.39756E-4	0.999973	60
400	5.010	0.247473	2.46932E-4	0.999973	60
400	5.005	0.247721	2.54323E-4	0.999973	60
400	5.000	0.247968	2.61936E-4	0.999973	60
400	4.995	0.248217	2.69777E-4	0.999973	60
400	4.990	0.248465	2.77852E-4	0.999973	60
400	4.985	0.248715	2.86169E-4	0.999973	60
400	4.980	0.248964	2.94735E-4	0.999973	60
400	4.975	0.249214	3.03557E-4	0.999973	60
400	4.970	0.249465	3.12643E-4	0.999973	60
400	4.965	0.249716	3.22002E-4	0.999973	60
400	4.960	0.249968	3.31640E-4	0.999973	60
400	4.955	0.250220	3.41567E-4	0.999973	60
400	4.950	0.250473	3.51792E-4	0.999973	60
400	4.945	0.250726	3.62322E-4	0.999973	60
400	4.940	0.250980	3.73167E-4	0.999973	60
400	4.935	0.251234	3.84337E-4	0.999973	60
400	4.930	0.251489	3.95842E-4	0.999973	60
400	4.925	0.251745	4.07691E-4	0.999973	60
400	4.920	0.252000	4.19894E-4	0.999973	60
400	4.915	0.252257	4.32463E-4	0.999973	60
400	4.910	0.252514	4.45408E-4	0.999973	60
400	4.905	0.252771	4.58741E-4	0.999973	60
400	4.900	0.253029	4.72472E-4	0.999973	60
400	4.895	0.253287	4.86615E-4	0.999973	60
400	4.890	0.253546	5.01181E-4	0.999973	60
400	4.885	0.253806	5.16183E-4	0.999973	60
400	4.880	0.254066	5.31634E-4	0.999973	60
400	4.875	0.254327	5.47548E-4	0.999973	60
400	4.870	0.254588	5.63938E-4	0.999973	60
400	4.865	0.254849	5.80819E-4	0.999973	60
400	4.860	0.255112	5.98205E-4	0.999973	60
400	4.855	0.255374	6.16111E-4	0.999973	60
400	4.850	0.255638	6.34554E-4	0.999973	60
400	4.845	0.255901	6.53548E-4	0.999973	60
400	4.840	0.256166	6.73112E-4	0.999973	60
400	4.835	0.256431	6.93260E-4	0.999973	60
400	4.830	0.256696	7.14012E-4	0.999973	60
400	4.825	0.256962	7.35385E-4	0.999973	60
400	4.820	0.257229	7.57398E-4	0.999973	60
400	4.815	0.257496	7.80070E-4	0.999973	60
400	4.810	0.257763	8.03421E-4	0.999973	60
400	4.805	0.258032	8.27470E-4	0.999973	60
400	4.800	0.258300	8.52240E-4	0.999973	60
400	4.795	0.258570	8.77751E-4	0.999973	60
400	4.790	0.258840	9.04025E-4	0.999973	60
400	4.785	0.259110	9.31086E-4	0.999973	60
400	4.780	0.259381	9.58958E-4	0.999973	60
400	4.775	0.259653	9.87663E-4	0.999973	60
400	4.770	0.259925	1.01723E-3	0.999973	60
400	4.765	0.260198	1.04768E-3	0.999973	60
400	4.760	0.260471	1.07904E-3	0.999973	60
400	4.755	0.260745	1.11134E-3	0.999973	60
400	4.750	0.261019	1.14461E-3	0.999973	60
400	4.745	0.261294	1.17887E-3	0.999973	60
400	4.740	0.261570	1.21416E-3	0.999973	60
400	4.735	0.261846	1.25050E-3	0.999973	60
400	4.730	0.262123	1.28794E-3	0.999973	60
400	4.725	0.262400	1.32649E-3	0.999973	60
400	4.720	0.262678	1.36620E-3	0.999973	60
400	4.715	0.262957	1.40709E-3	0.999973	60
400	4.710	0.263236	1.44921E-3	0.999973	60
400	4.705	0.263516	1.49260E-3	0.999973	60
400	4.700	0.263796	1.53728E-3	0.999973	60
400	4.695	0.264077	1.58329E-3	0.999973	60
400	4.690	0.264359	1.63069E-3	0.999973	60
400	4.685	0.264641	1.67950E-3	0.999973	60
400	4.680	0.264923	1.72978E-3	0.999973	60
400	4.675	0.265207	1.78156E-3	0.999973	60
400	4.670	0.265491	1.83489E-3	0.999973	60
400	4.665	0.265775	1.88982E-3	0.999973	60
400	4.660	0.266061	1.94639E-3	0.999973	60
400	4.655	0.266346	2.00465E-3	0.999973	60
400	4.650	0.266633	2.06466E-3	0.999973	60
400	4.645	0.266920	2.12647E-3	0.999973	60
400	4.640	0.267207	2.19012E-3	0.999973	60
400	4.635	0.267496	2.25568E-3	0.999973	60
400	4.630	0.267784	2.32321E-3	0.999973	60
400	4.625	0.268074	2.39275E-3	0.999973	60
400	4.620	0.268364	2.46438E-3	0.999973	60
400	4.615	0.268655	2.53815E-3	0.999973	60
400	4.610	0.268946	2.61413E-3	0.999973	60
400	4.605	0.269238	2.69238E-3	0.999973	60
400	4.600	0.269531	2.77298E-3	0.999973	60
400	4.595	0.269824	2.85599E-3	0.999973	60
400	4.590	0.270118	2.94149E-3	0.999973	60
400	4.585	0.270413	3.02954E-3	0.999973	60
400	4.580	0.270708	3.12023E-3	0.999973	60
400	4.575	0.271004	3.21364E-3	0.999973	60
400	4.570	0.271300	3.30984E-3	0.999973	60
400	4.565	0.271597	3.40892E-3	0.999973	60
400	4.560	0.271895	3.51096E-3	0.999973	60
400	4.555	0.272194	3.61607E-3	0.999973	60
400	4.550	0.272493	3.72432E-3	0.999973	60
400	4.545	0.272793	3.83581E-3	0.999973	60
400	4.540	0.273093	3.95063E-3	0.999973	60
400	4.535	0.273394	4.06890E-3	0.999973	60
400	4.530	0.273696	4.19070E-3	0.999973	60
400	4.525	0.273998	4.31615E-3	0.999973	60
400	4.520	0.274301	4.44536E-3	0.999973	60
400	4.515	0.274605	4.57843E-3	0.999973	60
400	4.510	0.274910	4.71549E-3	0.999973	60
400	4.505	0.275215	4.85665E-3	0.999973	60
400	4.500	0.275520	5.00204E-3	0.999973	60
400	4.495	0.275827	5.15178E-3	0.999973	60
400	4.490	0.276134	5.30601E-3	0.999973	60
400	4.485	0.276442	5.46485E-3	0.999973	60
400	4.480	0.276750	5.62844E-3	0.999973	60
400	4.475	0.277060	5.79693E-3	0.999973	60
400	4.470	0.277370	5.97047E-3	0.999973	60
400	4.465	0.277680	6.14920E-3	0.999973	60
400	4.460	0.277991	6.33329E-3	0.999973	60
400	4.455	0.278303	6.52288E-3	0.999973	60
400	4.450	0.278616	6.71815E-3	0.999973	60
400	4.445	0.278930	6.91927E-3	0.999973	60
400	4.440	0.279244	7.12640E-3	0.999973	60
400	4.435	0.279558	7.33974E-3	0.999973	60
400	4.430	0.279874	7.55946E-3	0.999973	60
400	4.425	0.280190	7.78577E-3	0.999973	60
400	4.420	0.280507	8.01884E-3	0.999973	60
400	4.415	0.280825	8.25890E-3	0.999973	60
400	4.410	0.281143	8.50614E-3	0.999973	60
400	4.405	0.281462	8.76079E-3	0.999973	60
400	4.400	0.281782	9.02305E-3	0.999973	60
400	4.395	0.282103	9.29317E-3	0.999973	60
400	4.390	0.282424	9.57138E-3	0.999973	60
400	4.385	0.282746	9.85791E-3	0.999973	60
400	4.380	0.283069	1.01530E-2	0.999973	60
400	4.375	0.283392	1.04570E-2	0.999973	60
400	4.370	0.283717	1.07700E-2	0.999973	60
400	4.365	0.284042	1.10924E-2	0.999973	60
400	4.360	0.284367	1.14245E-2	0.999973	60
400	4.355	0.284694	1.17665E-2	0.999973	60
400	4.350	0.285021	1.21188E-2	0.999973	60
400	4.345	0.285349	1.24816E-2	0.999973	60
400	4.340	0.285678	1.28552E-2	0.999973	60
400	4.335	0.286007	1.32401E-2	0.999973	60
400	4.330	0.286338	1.36364E-2	0.999973	60
400	4.325	0.286669	1.40447E-2	0.999973	60
400	4.320	0.287000	1.44651E-2	0.999973	60
400	4.315	0.287333	1.48982E-2	0.999973	60
400	4.310	0.287666	1.53442E-2	0.999973	60
400	4.305	0.288000	1.58036E-2	0.999973	60
400	4.300	0.288335	1.62767E-2	0.999973	60
400	4.295	0.288671	1.67640E-2	0.999973	60
400	4.290	0.289007	1.72658E-2	0.999973	60
400	4.285	0.289345	1.77827E-2	0.999973	60
400	4.280	0.289683	1.83151E-2	0.999973	60
400	4.275	0.290022	1.88634E-2	0.999973	60
400	4.270	0.290361	1.94281E-2	0.999973	60
400	4.265	0.290702	2.00097E-2	0.999973	60
400	4.260	0.291043	2.06088E-2	0.999973	60
400	4.255	0.291385	2.12258E-2	0.999973	60
400	4.250	0.291728	2.18612E-2	0.999973	60
400	4.245	0.292071	2.25157E-2	0.999973	60
400	4.240	0.292416	2.31897E-2	0.999973	60
400	4.235	0.292761	2.38840E-2	0.999973	60
400	4.230	0.293107	2.45990E-2	0.999973	60
400	4.225	0.293454	2.53355E-2	0.999973	60
400	4.220	0.293801	2.60940E-2	0.999973	60
400	4.215	0.294150	2.68752E-2	0.999973	60
400	4.210	0.294499	2.76797E-2	0.999973	60
400	4.205	0.294849	2.85084E-2	0.999973	60
400	4.200	0.295200	2.93619E-2	0.999973	60
400	4.195	0.295552	3.02409E-2	0.999973	60
400	4.190	0.295905	3.11463E-2	0.999973	60
400	4.185	0.296259	3.20788E-2	0.999973	60
400	4.180	0.296613	3.30391E-2	0.999973	60
400	4.175	0.296968	3.40283E-2	0.999973	60
400	4.170	0.297324	3.50470E-2	0.999973	60
400	4.165	0.297681	3.60963E-2	0.999973	60
400	4.160	0.298039	3.71769E-2	0.999973	60
400	4.155	0.298398	3.82899E-2	0.999973	60
400	4.150	0.298757	3.94363E-2	0.999973	60
400	4.145	0.299117	4.06170E-2	0.999973	60
400	4.140	0.299479	4.18330E-2	0.999973	60
400	4.135	0.299841	4.30854E-2	0.999973	60
400	4.130	0.300204	4.43753E-2	0.999973	60
400	4.125	0.300568	4.57038E-2	0.999973	60
400	4.120	0.300933	4.70722E-2	0.999973	60
400	4.115	0.301298	4.84814E-2	0.999973	60
400	4.110	0.301665	4.99329E-2	0.999973	60
400	4.105	0.302032	5.14278E-2	0.999973	60
400	4.100	0.302400	5.29675E-2	0.999973	60
400	4.095	0.302770	5.45533E-2	0.999973	60
400	4.090	0.303140	5.61866E-2	0.999974	60
400	4.085	0.303511	5.78688E-2	0.999974	60
400	4.080	0.303883	5.96013E-2	0.999974	60
400	4.075	0.304256	6.13857E-2	0.999974	60
400	4.070	0.304629	6.32235E-2	0.999974	60
400	4.065	0.305004	6.51164E-2	0.999974	60
400	4.060	0.305380	6.70659E-2	0.999974	60
400	4.055	0.305756	6.90738E-2	0.999974	60
400	4.050	0.306134	7.11419E-2	0.999974	60
400	4.045	0.306512	7.32718E-2	0.999974	60
400	4.040	0.306892	7.54655E-2	0.999974	60
400	4.035	0.307272	7.77249E-2	0.999974	60
400	4.030	0.307653	8.00520E-2	0.999974	60
400	4.025	0.308035	8.24487E-2	0.999974	60
400	4.020	0.308418	8.49172E-2	0.999974	60
400	4.015	0.308802	8.74595E-2	0.999974	60
400	4.010	0.309188	9.00781E-2	0.999974	60
400	4.005	0.309574	9.27750E-2	0.999974	60
400	4.000	0.309960	9.55526E-2	0.999974	60
400	3.995	0.310348	9.84135E-2	0.999974	60
400	3.990	0.310737	1.01360E-1	0.999974	60
400	3.985	0.311127	1.04395E-1	0.999974	60
400	3.980	0.311518	1.07520E-1	0.999974	60
400	3.975	0.311910	1.10739E-1	0.999974	60
400	3.970	0.312303	1.14055E-1	0.999974	60
400	3.965	0.312697	1.17470E-1	0.999974	60
400	3.960	0.313091	1.20987E-1	0.999974	60
400	3.955	0.313487	1.24609E-1	0.999974	60
400	3.950	0.313884	1.28340E-1	0.999974	60
400	3.945	0.314282	1.32183E-1	0.999974	60
400	3.940	0.314681	1.36140E-1	0.999974	60
400	3.935	0.315081	1.40216E-1	0.999974	60
400	3.930	0.315481	1.44414E-1	0.999974	60
400	3.925	0.315883	1.48738E-1	0.999974	60
400	3.920	0.316286	1.53192E-1	0.999974	60
400	3.915	0.316690	1.57778E-1	0.999974	60
400	3.910	0.317095	1.62502E-1	0.999974	60
400	3.905	0.317501	1.67368E-1	0.999974	60
400	3.900	0.317908	1.72379E-1	0.999974	60
400	3.895	0.318316	1.77540E-1	0.999974	60
400	3.890	0.318725	1.82856E-1	0.999974	60
400	3.885	0.319136	1.88330E-1	0.999974	60
400	3.880	0.319547	1.93969E-1	0.999974	60
400	3.875	0.319959	1.99777E-1	0.999974	60
400	3.870	0.320373	2.05758E-1	0.999974	60
400	3.865	0.320787	2.11919E-1	0.999974	60
400	3.860	0.321203	2.18264E-1	0.999974	60
400	3.855	0.321619	2.24799E-1	0.999974	60
400	3.850	0.322037	2.31530E-1	0.999974	60
400	3.845	0.322456	2.38462E-1	0.999974	60
400	3.840	0.322876	2.45602E-1	0.999974	60
400	3.835	0.323296	2.52956E-1	0.999974	60
400	3.830	0.323719	2.60530E-1	0.999974	60
400	3.825	0.324142	2.68330E-1	0.999974	60
400	3.820	0.324566	2.76365E-1	0.999974	60
400	3.815	0.324991	2.84639E-1	0.999974	60
400	3.810	0.325418	2.93162E-1	0.999974	60
400	3.805	0.325845	3.01940E-1	0.999974	60
400	3.800	0.326274	3.10980E-1	0.999974	60
400	3.795	0.326704	3.20292E-1	0.999974	60
400	3.790	0.327135	3.29882E-1	0.999974	60
400	3.785	0.327567	3.39759E-1	0.999974	60
400	3.780	0.328001	3.49932E-1	0.999974	60
400	3.775	0.328435	3.60410E-1	0.999974	60
400	3.770	0.328871	3.71201E-1	0.999974	60
400	3.765	0.329307	3.82316E-1	0.999974	60
400	3.760	0.329745	3.93763E-1	0.999974	60
400	3.755	0.330184	4.05554E-1	0.999974	60
400	3.750	0.330625	4.17697E-1	0.999974	60
400	3.745	0.331066	4.30204E-1	0.999974	60
400	3.740	0.331509	4.43085E-1	0.999974	60
400	3.735	0.331952	4.56352E-1	0.999974	60
400	3.730	0.332397	4.70017E-1	0.999974	60
400	3.725	0.332843	4.84090E-1	0.999974	60
400	3.720	0.333291	4.98585E-1	0.999974	60
400	3.715	0.333739	5.13514E-1	0.999974	60
400	3.710	0.334189	5.28890E-1	0.999974	60
400	3.705	0.334640	5.44727E-1	0.999974	60
400	3.700	0.335092	5.61037E-1	0.999974	60
400	3.695	0.335546	5.77837E-1	0.999974	60
400	3.690	0.336001	5.95139E-1	0.999974	60
400	3.685	0.336456	6.12959E-1	0.999974	60
400	3.680	0.336914	6.31313E-1	0.999974	60
400	3.675	0.337372	6.50217E-1	0.999974	60
400	3.670	0.337832	6.69686E-1	0.999974	60
400	3.665	0.338292	6.89739E-1	0.999974	60
400	3.660	0.338755	7.10392E-1	0.999974	60
400	3.655	0.339218	7.31664E-1	0.999974	60
400	3.650	0.339683	7.53572E-1	0.999974	60
400	3.645	0.340149	7.76137E-1	0.999974	60
400	3.640	0.340616	7.99377E-1	0.999974	60
400	3.635	0.341084	8.23314E-1	0.999974	60
400	3.630	0.341554	8.47967E-1	0.999974	60
400	3.625	0.342025	8.73358E-1	0.999974	60
400	3.620	0.342498	8.99510E-1	0.999974	60
400	3.615	0.342971	9.26445E-1	0.999974	60
400	3.610	0.343447	9.54186E-1	0.999974	60
400	3.605	0.343923	9.82759E-1	0.999974	60
400	3.600	0.344401	1.01219E+0	0.999974	60
400	3.595	0.344880	1.04250E+0	0.999974	60
400	3.590	0.345360	1.07371E+0	0.999974	60
400	3.585	0.345842	1.10586E+0	0.999974	60
400	3.580	0.346325	1.13898E+0	0.999974	60
400	3.575	0.346809	1.17308E+0	0.999974	60
400	3.570	0.347295	1.20821E+0	0.999974	60
400	3.565	0.347782	1.24439E+0	0.999974	60
400	3.560	0.348270	1.28165E+0	0.999974	60
400	3.555	0.348760	1.32003E+0	0.999974	60
400	3.550	0.349251	1.35956E+0	0.999974	60
400	3.545	0.349744	1.40027E+0	0.999974	60
400	3.540	0.350238	1.44220E+0	0.999974	60
400	3.535	0.350733	1.48539E+0	0.999974	60
400	3.530	0.351230	1.52987E+0	0.999974	60
400	3.525	0.351728	1.57568E+0	0.999974	60
400	3.520	0.352228	1.62287E+0	0.999974	60
400	3.515	0.352729	1.67147E+0	0.999974	60
400	3.510	0.353231	1.72152E+0	0.999974	60
400	3.505	0.353735	1.77307E+0	0.999974	60
400	3.500	0.354241	1.82617E+0	0.999974	60
400	3.495	0.354747	1.88085E+0	0.999974	60
400	3.490	0.355256	1.93717E+0	0.999974	60
400	3.485	0.355765	1.99518E+0	0.999974	60
400	3.480	0.356276	2.05493E+0	0.999974	60
400	3.475	0.356789	2.11647E+0	0.999974	60
400	3.470	0.357303	2.17985E+0	0.999974	60
400	3.465	0.357819	2.24513E+0	0.999974	60
400	3.460	0.358336	2.31236E+0	0.999974	60
400	3.455	0.358854	2.38160E+0	0.999974	60
400	3.450	0.359374	2.45292E+0	0.999974	60
400	3.445	0.359896	2.52638E+0	0.999974	60
400	3.440	0.360419	2.60204E+0	0.999974	60
400	3.435	0.360944	2.67996E+0	0.999974	60
400	3.430	0.361470	2.76021E+0	0.999974	60
400	3.425	0.361998	2.84287E+0	0.999974	60
400	3.420	0.362527	2.92801E+0	0.999974	60
400	3.415	0.363058	3.01569E+0	0.999974	60
400	3.410	0.363590	3.10600E+0	0.999974	60
400	3.405	0.364124	3.19902E+0	0.999974	60
400	3.400	0.364659	3.29482E+0	0.999974	60
400	3.395	0.365196	3.39349E+0	0.999974	60
400	3.390	0.365735	3.49511E+0	0.999974	60
400	3.385	0.366275	3.59978E+0	0.999974	60
400	3.380	0.366817	3.70758E+0	0.999974	60
400	3.375	0.367361	3.81862E+0	0.999974	60
400	3.370	0.367906	3.93297E+0	0.999974	60
400	3.365	0.368452	4.05076E+0	0.999974	60
400	3.360	0.369001	4.17207E+0	0.999974	60
400	3.355	0.369551	4.29701E+0	0.999974	60
400	3.350	0.370102	4.42570E+0	0.999974	60
400	3.345	0.370655	4.55824E+0	0.999974	60
400	3.340	0.371210	4.69475E+0	0.999974	60
400	3.335	0.371767	4.83534E+0	0.999974	60
400	3.330	0.372325	4.98015E+0	0.999974	60
400	3.325	0.372885	5.12930E+0	0.999974	60
400	3.320	0.373446	5.28291E+0	0.999974	60
400	3.315	0.374010	5.44113E+0	0.999974	60
400	3.310	0.374575	5.60408E+0	0.999974	60
400	3.305	0.375141	5.77191E+0	0.999974	60
400	3.300	0.375710	5.94477E+0	0.999974	60
400	3.295	0.376280	6.12281E+0	0.999974	60
400	3.290	0.376852	6.30618E+0	0.999974	60
400	3.285	0.377425	6.49504E+0	0.999974	60
400	3.280	0.378001	6.68956E+0	0.999974	60
400	3.275	0.378578	6.88991E+0	0.999974	60
400	3.270	0.379157	7.09625E+0	0.999974	60
400	3.265	0.379737	7.30878E+0	0.999974	60
400	3.260	0.380320	7.52767E+0	0.999974	60
400	3.255	0.380904	7.75312E+0	0.999974	60
400	3.250	0.381490	7.98532E+0	0.999974	60
400	3.245	0.382078	8.22448E+0	0.999974	60
400	3.240	0.382667	8.47080E+0	0.999974	60
400	3.235	0.383259	8.72450E+0	0.999974	60
400	3.230	0.383852	8.98579E+0	0.999974	60
400	3.225	0.384447	9.25491E+0	0.999974	60
400	3.220	0.385044	9.53210E+0	0.999974	60
400	3.215	0.385643	9.81758E+0	0.999974	60
400	3.210	0.386244	1.01116E+1	0.999974	60
400	3.205	0.386846	1.04145E+1	0.999974	60
400	3.200	0.387451	1.07264E+1	0.999974	60
400	3.195	0.388057	1.10476E+1	0.999974	60
