2363 lines: X123 SURF flux @ 380 MeV
6 columns: BeamEnergy (MeV)	PhotonEnergy (keV)	Wavelength (nm)	Flux (ph/sec-0.15 keV-mA)	Ratio	Mesh
380	11.660	0.106333	2.60517E-26	0.999976	60
380	11.655	0.106379	2.69631E-26	0.999976	60
380	11.650	0.106424	2.79064E-26	0.999976	60
380	11.645	0.106470	2.88827E-26	0.999976	60
380	11.640	0.106516	2.98932E-26	0.999976	60
380	11.635	0.106561	3.09391E-26	0.999976	60
380	11.630	0.106607	3.20215E-26	0.999976	60
380	11.625	0.106653	3.31418E-26	0.999976	60
380	11.620	0.106699	3.43013E-26	0.999976	60
380	11.615	0.106745	3.55013E-26	0.999976	60
380	11.610	0.106791	3.67433E-26	0.999976	60
380	11.605	0.106837	3.80288E-26	0.999976	60
380	11.600	0.106883	3.93593E-26	0.999976	60
380	11.595	0.106929	4.07363E-26	0.999976	60
380	11.590	0.106975	4.21615E-26	0.999976	60
380	11.585	0.107021	4.36365E-26	0.999976	60
380	11.580	0.107068	4.51632E-26	0.999976	60
380	11.575	0.107114	4.67432E-26	0.999976	60
380	11.570	0.107160	4.83786E-26	0.999976	60
380	11.565	0.107206	5.00711E-26	0.999976	60
380	11.560	0.107253	5.18229E-26	0.999976	60
380	11.555	0.107299	5.36360E-26	0.999976	60
380	11.550	0.107346	5.55125E-26	0.999976	60
380	11.545	0.107392	5.74546E-26	0.999976	60
380	11.540	0.107439	5.94647E-26	0.999976	60
380	11.535	0.107485	6.15451E-26	0.999976	60
380	11.530	0.107532	6.36983E-26	0.999976	60
380	11.525	0.107578	6.59268E-26	0.999976	60
380	11.520	0.107625	6.82333E-26	0.999976	60
380	11.515	0.107672	7.06205E-26	0.999976	60
380	11.510	0.107719	7.30912E-26	0.999976	60
380	11.505	0.107765	7.56483E-26	0.999976	60
380	11.500	0.107812	7.82949E-26	0.999976	60
380	11.495	0.107859	8.10341E-26	0.999976	60
380	11.490	0.107906	8.38692E-26	0.999976	60
380	11.485	0.107953	8.68034E-26	0.999976	60
380	11.480	0.108000	8.98403E-26	0.999976	60
380	11.475	0.108047	9.29834E-26	0.999976	60
380	11.470	0.108094	9.62365E-26	0.999976	60
380	11.465	0.108141	9.96034E-26	0.999976	60
380	11.460	0.108189	1.03088E-25	0.999976	60
380	11.455	0.108236	1.06695E-25	0.999976	60
380	11.450	0.108283	1.10427E-25	0.999976	60
380	11.445	0.108330	1.14291E-25	0.999976	60
380	11.440	0.108378	1.18289E-25	0.999976	60
380	11.435	0.108425	1.22428E-25	0.999976	60
380	11.430	0.108473	1.26711E-25	0.999976	60
380	11.425	0.108520	1.31144E-25	0.999976	60
380	11.420	0.108568	1.35732E-25	0.999976	60
380	11.415	0.108615	1.40481E-25	0.999976	60
380	11.410	0.108663	1.45396E-25	0.999976	60
380	11.405	0.108710	1.50483E-25	0.999976	60
380	11.400	0.108758	1.55747E-25	0.999976	60
380	11.395	0.108806	1.61196E-25	0.999976	60
380	11.390	0.108854	1.66836E-25	0.999976	60
380	11.385	0.108901	1.72673E-25	0.999976	60
380	11.380	0.108949	1.78714E-25	0.999976	60
380	11.375	0.108997	1.84966E-25	0.999976	60
380	11.370	0.109045	1.91437E-25	0.999976	60
380	11.365	0.109093	1.98135E-25	0.999976	60
380	11.360	0.109141	2.05067E-25	0.999976	60
380	11.355	0.109189	2.12241E-25	0.999976	60
380	11.350	0.109237	2.19666E-25	0.999976	60
380	11.345	0.109285	2.27352E-25	0.999976	60
380	11.340	0.109334	2.35306E-25	0.999976	60
380	11.335	0.109382	2.43538E-25	0.999976	60
380	11.330	0.109430	2.52058E-25	0.999976	60
380	11.325	0.109478	2.60877E-25	0.999976	60
380	11.320	0.109527	2.70004E-25	0.999976	60
380	11.315	0.109575	2.79450E-25	0.999976	60
380	11.310	0.109624	2.89227E-25	0.999976	60
380	11.305	0.109672	2.99346E-25	0.999976	60
380	11.300	0.109721	3.09819E-25	0.999976	60
380	11.295	0.109769	3.20658E-25	0.999976	60
380	11.290	0.109818	3.31876E-25	0.999976	60
380	11.285	0.109866	3.43487E-25	0.999976	60
380	11.280	0.109915	3.55504E-25	0.999976	60
380	11.275	0.109964	3.67942E-25	0.999976	60
380	11.270	0.110013	3.80815E-25	0.999976	60
380	11.265	0.110061	3.94138E-25	0.999976	60
380	11.260	0.110110	4.07927E-25	0.999976	60
380	11.255	0.110159	4.22198E-25	0.999976	60
380	11.250	0.110208	4.36969E-25	0.999976	60
380	11.245	0.110257	4.52257E-25	0.999976	60
380	11.240	0.110306	4.68080E-25	0.999976	60
380	11.235	0.110355	4.84456E-25	0.999976	60
380	11.230	0.110404	5.01405E-25	0.999976	60
380	11.225	0.110454	5.18947E-25	0.999976	60
380	11.220	0.110503	5.37103E-25	0.999976	60
380	11.215	0.110552	5.55894E-25	0.999976	60
380	11.210	0.110601	5.75342E-25	0.999976	60
380	11.205	0.110651	5.95471E-25	0.999976	60
380	11.200	0.110700	6.16304E-25	0.999976	60
380	11.195	0.110750	6.37865E-25	0.999976	60
380	11.190	0.110799	6.60182E-25	0.999976	60
380	11.185	0.110849	6.83279E-25	0.999976	60
380	11.180	0.110898	7.07184E-25	0.999976	60
380	11.175	0.110948	7.31925E-25	0.999976	60
380	11.170	0.110997	7.57532E-25	0.999976	60
380	11.165	0.111047	7.84035E-25	0.999976	60
380	11.160	0.111097	8.11465E-25	0.999976	60
380	11.155	0.111147	8.39855E-25	0.999976	60
380	11.150	0.111197	8.69238E-25	0.999976	60
380	11.145	0.111246	8.99649E-25	0.999976	60
380	11.140	0.111296	9.31124E-25	0.999976	60
380	11.135	0.111346	9.63700E-25	0.999976	60
380	11.130	0.111396	9.97415E-25	0.999976	60
380	11.125	0.111446	1.03231E-24	0.999976	60
380	11.120	0.111497	1.06843E-24	0.999976	60
380	11.115	0.111547	1.10581E-24	0.999976	60
380	11.110	0.111597	1.14449E-24	0.999976	60
380	11.105	0.111647	1.18454E-24	0.999976	60
380	11.100	0.111697	1.22598E-24	0.999976	60
380	11.095	0.111748	1.26887E-24	0.999976	60
380	11.090	0.111798	1.31326E-24	0.999976	60
380	11.085	0.111849	1.35921E-24	0.999976	60
380	11.080	0.111899	1.40676E-24	0.999976	60
380	11.075	0.111950	1.45598E-24	0.999976	60
380	11.070	0.112000	1.50692E-24	0.999976	60
380	11.065	0.112051	1.55964E-24	0.999976	60
380	11.060	0.112101	1.61420E-24	0.999976	60
380	11.055	0.112152	1.67068E-24	0.999976	60
380	11.050	0.112203	1.72912E-24	0.999976	60
380	11.045	0.112254	1.78962E-24	0.999976	60
380	11.040	0.112305	1.85223E-24	0.999976	60
380	11.035	0.112355	1.91703E-24	0.999976	60
380	11.030	0.112406	1.98410E-24	0.999976	60
380	11.025	0.112457	2.05352E-24	0.999976	60
380	11.020	0.112508	2.12536E-24	0.999976	60
380	11.015	0.112559	2.19972E-24	0.999976	60
380	11.010	0.112611	2.27668E-24	0.999976	60
380	11.005	0.112662	2.35633E-24	0.999976	60
380	11.000	0.112713	2.43877E-24	0.999976	60
380	10.995	0.112764	2.52409E-24	0.999976	60
380	10.990	0.112815	2.61240E-24	0.999976	60
380	10.985	0.112867	2.70379E-24	0.999976	60
380	10.980	0.112918	2.79839E-24	0.999976	60
380	10.975	0.112970	2.89629E-24	0.999976	60
380	10.970	0.113021	2.99762E-24	0.999976	60
380	10.965	0.113073	3.10250E-24	0.999976	60
380	10.960	0.113124	3.21104E-24	0.999976	60
380	10.955	0.113176	3.32338E-24	0.999976	60
380	10.950	0.113228	3.43965E-24	0.999976	60
380	10.945	0.113279	3.55999E-24	0.999976	60
380	10.940	0.113331	3.68454E-24	0.999976	60
380	10.935	0.113383	3.81345E-24	0.999976	60
380	10.930	0.113435	3.94686E-24	0.999976	60
380	10.925	0.113487	4.08495E-24	0.999976	60
380	10.920	0.113539	4.22786E-24	0.999976	60
380	10.915	0.113591	4.37578E-24	0.999976	60
380	10.910	0.113643	4.52887E-24	0.999976	60
380	10.905	0.113695	4.68732E-24	0.999976	60
380	10.900	0.113747	4.85131E-24	0.999976	60
380	10.895	0.113799	5.02103E-24	0.999976	60
380	10.890	0.113851	5.19670E-24	0.999976	60
380	10.885	0.113904	5.37851E-24	0.999976	60
380	10.880	0.113956	5.56668E-24	0.999976	60
380	10.875	0.114008	5.76144E-24	0.999976	60
380	10.870	0.114061	5.96301E-24	0.999976	60
380	10.865	0.114113	6.17163E-24	0.999976	60
380	10.860	0.114166	6.38755E-24	0.999976	60
380	10.855	0.114219	6.61102E-24	0.999976	60
380	10.850	0.114271	6.84232E-24	0.999976	60
380	10.845	0.114324	7.08170E-24	0.999976	60
380	10.840	0.114377	7.32946E-24	0.999976	60
380	10.835	0.114429	7.58589E-24	0.999976	60
380	10.830	0.114482	7.85129E-24	0.999976	60
380	10.825	0.114535	8.12597E-24	0.999976	60
380	10.820	0.114588	8.41027E-24	0.999976	60
380	10.815	0.114641	8.70451E-24	0.999976	60
380	10.810	0.114694	9.00904E-24	0.999976	60
380	10.805	0.114747	9.32423E-24	0.999976	60
380	10.800	0.114800	9.65045E-24	0.999976	60
380	10.795	0.114853	9.98808E-24	0.999976	60
380	10.790	0.114907	1.03375E-23	0.999976	60
380	10.785	0.114960	1.06992E-23	0.999976	60
380	10.780	0.115013	1.10735E-23	0.999976	60
380	10.775	0.115067	1.14609E-23	0.999976	60
380	10.770	0.115120	1.18619E-23	0.999976	60
380	10.765	0.115173	1.22769E-23	0.999976	60
380	10.760	0.115227	1.27064E-23	0.999976	60
380	10.755	0.115281	1.31510E-23	0.999976	60
380	10.750	0.115334	1.36111E-23	0.999976	60
380	10.745	0.115388	1.40873E-23	0.999976	60
380	10.740	0.115442	1.45801E-23	0.999976	60
380	10.735	0.115495	1.50902E-23	0.999976	60
380	10.730	0.115549	1.56182E-23	0.999976	60
380	10.725	0.115603	1.61646E-23	0.999976	60
380	10.720	0.115657	1.67301E-23	0.999976	60
380	10.715	0.115711	1.73154E-23	0.999976	60
380	10.710	0.115765	1.79212E-23	0.999976	60
380	10.705	0.115819	1.85482E-23	0.999976	60
380	10.700	0.115873	1.91971E-23	0.999976	60
380	10.695	0.115927	1.98688E-23	0.999976	60
380	10.690	0.115981	2.05639E-23	0.999976	60
380	10.685	0.116036	2.12834E-23	0.999976	60
380	10.680	0.116090	2.20280E-23	0.999976	60
380	10.675	0.116144	2.27986E-23	0.999976	60
380	10.670	0.116199	2.35963E-23	0.999976	60
380	10.665	0.116253	2.44218E-23	0.999976	60
380	10.660	0.116308	2.52762E-23	0.999976	60
380	10.655	0.116362	2.61606E-23	0.999976	60
380	10.650	0.116417	2.70758E-23	0.999976	60
380	10.645	0.116472	2.80231E-23	0.999976	60
380	10.640	0.116526	2.90035E-23	0.999976	60
380	10.635	0.116581	3.00182E-23	0.999976	60
380	10.630	0.116636	3.10684E-23	0.999976	60
380	10.625	0.116691	3.21554E-23	0.999976	60
380	10.620	0.116746	3.32804E-23	0.999976	60
380	10.615	0.116801	3.44447E-23	0.999976	60
380	10.610	0.116856	3.56498E-23	0.999976	60
380	10.605	0.116911	3.68971E-23	0.999976	60
380	10.600	0.116966	3.81879E-23	0.999976	60
380	10.595	0.117021	3.95240E-23	0.999976	60
380	10.590	0.117077	4.09068E-23	0.999976	60
380	10.585	0.117132	4.23379E-23	0.999976	60
380	10.580	0.117187	4.38192E-23	0.999976	60
380	10.575	0.117243	4.53522E-23	0.999976	60
380	10.570	0.117298	4.69389E-23	0.999976	60
380	10.565	0.117354	4.85811E-23	0.999976	60
380	10.560	0.117409	5.02808E-23	0.999976	60
380	10.555	0.117465	5.20399E-23	0.999976	60
380	10.550	0.117521	5.38606E-23	0.999976	60
380	10.545	0.117576	5.57450E-23	0.999976	60
380	10.540	0.117632	5.76953E-23	0.999976	60
380	10.535	0.117688	5.97138E-23	0.999976	60
380	10.530	0.117744	6.18029E-23	0.999976	60
380	10.525	0.117800	6.39652E-23	0.999976	60
380	10.520	0.117856	6.62031E-23	0.999976	60
380	10.515	0.117912	6.85192E-23	0.999976	60
380	10.510	0.117968	7.09165E-23	0.999976	60
380	10.505	0.118024	7.33976E-23	0.999976	60
380	10.500	0.118080	7.59654E-23	0.999976	60
380	10.495	0.118136	7.86232E-23	0.999976	60
380	10.490	0.118193	8.13739E-23	0.999976	60
380	10.485	0.118249	8.42209E-23	0.999976	60
380	10.480	0.118306	8.71674E-23	0.999976	60
380	10.475	0.118362	9.02171E-23	0.999976	60
380	10.470	0.118419	9.33734E-23	0.999976	60
380	10.465	0.118475	9.66402E-23	0.999976	60
380	10.460	0.118532	1.00021E-22	0.999976	60
380	10.455	0.118588	1.03521E-22	0.999976	60
380	10.450	0.118645	1.07142E-22	0.999976	60
380	10.445	0.118702	1.10891E-22	0.999976	60
380	10.440	0.118759	1.14770E-22	0.999976	60
380	10.435	0.118816	1.18786E-22	0.999976	60
380	10.430	0.118873	1.22942E-22	0.999976	60
380	10.425	0.118930	1.27243E-22	0.999976	60
380	10.420	0.118987	1.31695E-22	0.999976	60
380	10.415	0.119044	1.36302E-22	0.999976	60
380	10.410	0.119101	1.41071E-22	0.999976	60
380	10.405	0.119158	1.46006E-22	0.999976	60
380	10.400	0.119216	1.51115E-22	0.999976	60
380	10.395	0.119273	1.56402E-22	0.999976	60
380	10.390	0.119330	1.61873E-22	0.999976	60
380	10.385	0.119388	1.67537E-22	0.999976	60
380	10.380	0.119445	1.73398E-22	0.999976	60
380	10.375	0.119503	1.79465E-22	0.999976	60
380	10.370	0.119560	1.85743E-22	0.999976	60
380	10.365	0.119618	1.92242E-22	0.999976	60
380	10.360	0.119676	1.98968E-22	0.999976	60
380	10.355	0.119734	2.05929E-22	0.999976	60
380	10.350	0.119791	2.13134E-22	0.999976	60
380	10.345	0.119849	2.20590E-22	0.999976	60
380	10.340	0.119907	2.28308E-22	0.999976	60
380	10.335	0.119965	2.36295E-22	0.999976	60
380	10.330	0.120023	2.44563E-22	0.999976	60
380	10.325	0.120082	2.53119E-22	0.999976	60
380	10.320	0.120140	2.61974E-22	0.999976	60
380	10.315	0.120198	2.71140E-22	0.999976	60
380	10.310	0.120256	2.80626E-22	0.999976	60
380	10.305	0.120315	2.90444E-22	0.999976	60
380	10.300	0.120373	3.00606E-22	0.999976	60
380	10.295	0.120431	3.11123E-22	0.999976	60
380	10.290	0.120490	3.22008E-22	0.999976	60
380	10.285	0.120549	3.33274E-22	0.999976	60
380	10.280	0.120607	3.44933E-22	0.999976	60
380	10.275	0.120666	3.57001E-22	0.999976	60
380	10.270	0.120725	3.69491E-22	0.999976	60
380	10.265	0.120783	3.82419E-22	0.999976	60
380	10.260	0.120842	3.95798E-22	0.999976	60
380	10.255	0.120901	4.09645E-22	0.999976	60
380	10.250	0.120960	4.23977E-22	0.999976	60
380	10.245	0.121019	4.38811E-22	0.999976	60
380	10.240	0.121078	4.54163E-22	0.999976	60
380	10.235	0.121137	4.70052E-22	0.999976	60
380	10.230	0.121197	4.86498E-22	0.999976	60
380	10.225	0.121256	5.03519E-22	0.999976	60
380	10.220	0.121315	5.21135E-22	0.999976	60
380	10.215	0.121375	5.39367E-22	0.999976	60
380	10.210	0.121434	5.58238E-22	0.999976	60
380	10.205	0.121494	5.77768E-22	0.999976	60
380	10.200	0.121553	5.97982E-22	0.999976	60
380	10.195	0.121613	6.18903E-22	0.999976	60
380	10.190	0.121672	6.40557E-22	0.999976	60
380	10.185	0.121732	6.62967E-22	0.999976	60
380	10.180	0.121792	6.86162E-22	0.999976	60
380	10.175	0.121852	7.10168E-22	0.999976	60
380	10.170	0.121912	7.35014E-22	0.999976	60
380	10.165	0.121972	7.60730E-22	0.999976	60
380	10.160	0.122032	7.87345E-22	0.999976	60
380	10.155	0.122092	8.14891E-22	0.999976	60
380	10.150	0.122152	8.43401E-22	0.999976	60
380	10.145	0.122212	8.72908E-22	0.999976	60
380	10.140	0.122272	9.03448E-22	0.999976	60
380	10.135	0.122333	9.35056E-22	0.999976	60
380	10.130	0.122393	9.67771E-22	0.999976	60
380	10.125	0.122454	1.00163E-21	0.999976	60
380	10.120	0.122514	1.03667E-21	0.999976	60
380	10.115	0.122575	1.07294E-21	0.999976	60
380	10.110	0.122635	1.11048E-21	0.999976	60
380	10.105	0.122696	1.14933E-21	0.999976	60
380	10.100	0.122757	1.18954E-21	0.999976	60
380	10.095	0.122817	1.23116E-21	0.999976	60
380	10.090	0.122878	1.27423E-21	0.999976	60
380	10.085	0.122939	1.31881E-21	0.999976	60
380	10.080	0.123000	1.36495E-21	0.999976	60
380	10.075	0.123061	1.41271E-21	0.999976	60
380	10.070	0.123122	1.46214E-21	0.999976	60
380	10.065	0.123184	1.51329E-21	0.999976	60
380	10.060	0.123245	1.56623E-21	0.999976	60
380	10.055	0.123306	1.62103E-21	0.999976	60
380	10.050	0.123367	1.67774E-21	0.999976	60
380	10.045	0.123429	1.73644E-21	0.999976	60
380	10.040	0.123490	1.79719E-21	0.999976	60
380	10.035	0.123552	1.86007E-21	0.999976	60
380	10.030	0.123613	1.92515E-21	0.999976	60
380	10.025	0.123675	1.99250E-21	0.999976	60
380	10.020	0.123737	2.06221E-21	0.999976	60
380	10.015	0.123798	2.13436E-21	0.999976	60
380	10.010	0.123860	2.20904E-21	0.999976	60
380	10.005	0.123922	2.28632E-21	0.999976	60
380	10.000	0.123984	2.36631E-21	0.999976	60
380	9.995	0.124046	2.44910E-21	0.999976	60
380	9.990	0.124108	2.53479E-21	0.999976	60
380	9.985	0.124170	2.62347E-21	0.999976	60
380	9.980	0.124233	2.71525E-21	0.999976	60
380	9.975	0.124295	2.81025E-21	0.999976	60
380	9.970	0.124357	2.90857E-21	0.999976	60
380	9.965	0.124420	3.01033E-21	0.999976	60
380	9.960	0.124482	3.11565E-21	0.999976	60
380	9.955	0.124545	3.22466E-21	0.999976	60
380	9.950	0.124607	3.33748E-21	0.999976	60
380	9.945	0.124670	3.45424E-21	0.999976	60
380	9.940	0.124733	3.57509E-21	0.999976	60
380	9.935	0.124795	3.70017E-21	0.999976	60
380	9.930	0.124858	3.82963E-21	0.999976	60
380	9.925	0.124921	3.96361E-21	0.999976	60
380	9.920	0.124984	4.10229E-21	0.999976	60
380	9.915	0.125047	4.24581E-21	0.999976	60
380	9.910	0.125110	4.39436E-21	0.999976	60
380	9.905	0.125173	4.54810E-21	0.999976	60
380	9.900	0.125237	4.70722E-21	0.999976	60
380	9.895	0.125300	4.87191E-21	0.999976	60
380	9.890	0.125363	5.04236E-21	0.999976	60
380	9.885	0.125427	5.21877E-21	0.999976	60
380	9.880	0.125490	5.40136E-21	0.999976	60
380	9.875	0.125554	5.59033E-21	0.999976	60
380	9.870	0.125617	5.78592E-21	0.999976	60
380	9.865	0.125681	5.98835E-21	0.999976	60
380	9.860	0.125745	6.19786E-21	0.999976	60
380	9.855	0.125808	6.41470E-21	0.999976	60
380	9.850	0.125872	6.63913E-21	0.999976	60
380	9.845	0.125936	6.87141E-21	0.999976	60
380	9.840	0.126000	7.11181E-21	0.999976	60
380	9.835	0.126064	7.36063E-21	0.999976	60
380	9.830	0.126128	7.61815E-21	0.999976	60
380	9.825	0.126193	7.88468E-21	0.999976	60
380	9.820	0.126257	8.16054E-21	0.999976	60
380	9.815	0.126321	8.44605E-21	0.999976	60
380	9.810	0.126386	8.74155E-21	0.999976	60
380	9.805	0.126450	9.04738E-21	0.999976	60
380	9.800	0.126514	9.36392E-21	0.999976	60
380	9.795	0.126579	9.69153E-21	0.999976	60
380	9.790	0.126644	1.00306E-20	0.999976	60
380	9.785	0.126708	1.03815E-20	0.999976	60
380	9.780	0.126773	1.07447E-20	0.999976	60
380	9.775	0.126838	1.11207E-20	0.999976	60
380	9.770	0.126903	1.15097E-20	0.999976	60
380	9.765	0.126968	1.19124E-20	0.999976	60
380	9.760	0.127033	1.23292E-20	0.999976	60
380	9.755	0.127098	1.27606E-20	0.999976	60
380	9.750	0.127163	1.32070E-20	0.999976	60
380	9.745	0.127229	1.36691E-20	0.999976	60
380	9.740	0.127294	1.41473E-20	0.999976	60
380	9.735	0.127359	1.46423E-20	0.999976	60
380	9.730	0.127425	1.51545E-20	0.999976	60
380	9.725	0.127490	1.56848E-20	0.999976	60
380	9.720	0.127556	1.62335E-20	0.999976	60
380	9.715	0.127621	1.68015E-20	0.999976	60
380	9.710	0.127687	1.73893E-20	0.999976	60
380	9.705	0.127753	1.79977E-20	0.999976	60
380	9.700	0.127819	1.86273E-20	0.999976	60
380	9.695	0.127885	1.92791E-20	0.999976	60
380	9.690	0.127951	1.99536E-20	0.999976	60
380	9.685	0.128017	2.06517E-20	0.999976	60
380	9.680	0.128083	2.13742E-20	0.999976	60
380	9.675	0.128149	2.21220E-20	0.999976	60
380	9.670	0.128215	2.28960E-20	0.999976	60
380	9.665	0.128282	2.36970E-20	0.999976	60
380	9.660	0.128348	2.45261E-20	0.999976	60
380	9.655	0.128414	2.53842E-20	0.999976	60
380	9.650	0.128481	2.62723E-20	0.999976	60
380	9.645	0.128548	2.71915E-20	0.999976	60
380	9.640	0.128614	2.81428E-20	0.999976	60
380	9.635	0.128681	2.91274E-20	0.999976	60
380	9.630	0.128748	3.01465E-20	0.999976	60
380	9.625	0.128815	3.12012E-20	0.999976	60
380	9.620	0.128882	3.22928E-20	0.999976	60
380	9.615	0.128949	3.34227E-20	0.999976	60
380	9.610	0.129016	3.45920E-20	0.999976	60
380	9.605	0.129083	3.58023E-20	0.999976	60
380	9.600	0.129150	3.70549E-20	0.999976	60
380	9.595	0.129218	3.83513E-20	0.999976	60
380	9.590	0.129285	3.96931E-20	0.999976	60
380	9.585	0.129352	4.10818E-20	0.999976	60
380	9.580	0.129420	4.25191E-20	0.999976	60
380	9.575	0.129487	4.40067E-20	0.999976	60
380	9.570	0.129555	4.55463E-20	0.999976	60
380	9.565	0.129623	4.71398E-20	0.999976	60
380	9.560	0.129691	4.87891E-20	0.999976	60
380	9.555	0.129758	5.04961E-20	0.999976	60
380	9.550	0.129826	5.22628E-20	0.999976	60
380	9.545	0.129894	5.40913E-20	0.999976	60
380	9.540	0.129962	5.59837E-20	0.999976	60
380	9.535	0.130031	5.79424E-20	0.999976	60
380	9.530	0.130099	5.99696E-20	0.999976	60
380	9.525	0.130167	6.20677E-20	0.999976	60
380	9.520	0.130235	6.42393E-20	0.999976	60
380	9.515	0.130304	6.64868E-20	0.999976	60
380	9.510	0.130372	6.88130E-20	0.999976	60
380	9.505	0.130441	7.12205E-20	0.999976	60
380	9.500	0.130510	7.37122E-20	0.999976	60
380	9.495	0.130578	7.62912E-20	0.999976	60
380	9.490	0.130647	7.89604E-20	0.999976	60
380	9.485	0.130716	8.17229E-20	0.999976	60
380	9.480	0.130785	8.45821E-20	0.999976	60
380	9.475	0.130854	8.75414E-20	0.999976	60
380	9.470	0.130923	9.06042E-20	0.999976	60
380	9.465	0.130992	9.37741E-20	0.999976	60
380	9.460	0.131062	9.70549E-20	0.999976	60
380	9.455	0.131131	1.00451E-19	0.999976	60
380	9.450	0.131200	1.03965E-19	0.999976	60
380	9.445	0.131270	1.07602E-19	0.999976	60
380	9.440	0.131339	1.11367E-19	0.999976	60
380	9.435	0.131409	1.15263E-19	0.999976	60
380	9.430	0.131478	1.19296E-19	0.999976	60
380	9.425	0.131548	1.23470E-19	0.999976	60
380	9.420	0.131618	1.27790E-19	0.999976	60
380	9.415	0.131688	1.32261E-19	0.999976	60
380	9.410	0.131758	1.36888E-19	0.999976	60
380	9.405	0.131828	1.41677E-19	0.999976	60
380	9.400	0.131898	1.46634E-19	0.999976	60
