2363 lines: X123 SURF flux @ 331 MeV
6 columns: BeamEnergy (MeV)	PhotonEnergy (keV)	Wavelength (nm)	Flux (ph/sec-0.15 keV-mA)	Ratio	Mesh
331	11.500	0.107812	2.13768E-43	0.999981	60
331	11.495	0.107859	2.25185E-43	0.999981	60
331	11.490	0.107906	2.37212E-43	0.999981	60
331	11.485	0.107953	2.49880E-43	0.999981	60
331	11.480	0.108000	2.63226E-43	0.999981	60
331	11.475	0.108047	2.77284E-43	0.999981	60
331	11.470	0.108094	2.92093E-43	0.999981	60
331	11.465	0.108141	3.07693E-43	0.999981	60
331	11.460	0.108189	3.24126E-43	0.999981	60
331	11.455	0.108236	3.41436E-43	0.999981	60
331	11.450	0.108283	3.59671E-43	0.999981	60
331	11.445	0.108330	3.78880E-43	0.999981	60
331	11.440	0.108378	3.99115E-43	0.999981	60
331	11.435	0.108425	4.20431E-43	0.999981	60
331	11.430	0.108473	4.42885E-43	0.999981	60
331	11.425	0.108520	4.66538E-43	0.999981	60
331	11.420	0.108568	4.91454E-43	0.999981	60
331	11.415	0.108615	5.17701E-43	0.999981	60
331	11.410	0.108663	5.45350E-43	0.999981	60
331	11.405	0.108710	5.74476E-43	0.999981	60
331	11.400	0.108758	6.05157E-43	0.999981	60
331	11.395	0.108806	6.37477E-43	0.999981	60
331	11.390	0.108854	6.71522E-43	0.999981	60
331	11.385	0.108901	7.07386E-43	0.999981	60
331	11.380	0.108949	7.45166E-43	0.999981	60
331	11.375	0.108997	7.84963E-43	0.999981	60
331	11.370	0.109045	8.26885E-43	0.999981	60
331	11.365	0.109093	8.71047E-43	0.999981	60
331	11.360	0.109141	9.17567E-43	0.999981	60
331	11.355	0.109189	9.66572E-43	0.999981	60
331	11.350	0.109237	1.01819E-42	0.999981	60
331	11.345	0.109285	1.07257E-42	0.999981	60
331	11.340	0.109334	1.12985E-42	0.999981	60
331	11.335	0.109382	1.19020E-42	0.999981	60
331	11.330	0.109430	1.25376E-42	0.999981	60
331	11.325	0.109478	1.32072E-42	0.999981	60
331	11.320	0.109527	1.39126E-42	0.999981	60
331	11.315	0.109575	1.46556E-42	0.999981	60
331	11.310	0.109624	1.54383E-42	0.999981	60
331	11.305	0.109672	1.62628E-42	0.999981	60
331	11.300	0.109721	1.71314E-42	0.999981	60
331	11.295	0.109769	1.80463E-42	0.999981	60
331	11.290	0.109818	1.90101E-42	0.999981	60
331	11.285	0.109866	2.00254E-42	0.999981	60
331	11.280	0.109915	2.10949E-42	0.999981	60
331	11.275	0.109964	2.22215E-42	0.999981	60
331	11.270	0.110013	2.34083E-42	0.999981	60
331	11.265	0.110061	2.46585E-42	0.999981	60
331	11.260	0.110110	2.59754E-42	0.999981	60
331	11.255	0.110159	2.73627E-42	0.999981	60
331	11.250	0.110208	2.88240E-42	0.999981	60
331	11.245	0.110257	3.03635E-42	0.999981	60
331	11.240	0.110306	3.19851E-42	0.999981	60
331	11.235	0.110355	3.36933E-42	0.999981	60
331	11.230	0.110404	3.54928E-42	0.999981	60
331	11.225	0.110454	3.73883E-42	0.999981	60
331	11.220	0.110503	3.93851E-42	0.999981	60
331	11.215	0.110552	4.14886E-42	0.999981	60
331	11.210	0.110601	4.37044E-42	0.999981	60
331	11.205	0.110651	4.60385E-42	0.999981	60
331	11.200	0.110700	4.84973E-42	0.999981	60
331	11.195	0.110750	5.10874E-42	0.999981	60
331	11.190	0.110799	5.38158E-42	0.999981	60
331	11.185	0.110849	5.66900E-42	0.999981	60
331	11.180	0.110898	5.97176E-42	0.999981	60
331	11.175	0.110948	6.29069E-42	0.999981	60
331	11.170	0.110997	6.62666E-42	0.999981	60
331	11.165	0.111047	6.98057E-42	0.999981	60
331	11.160	0.111097	7.35339E-42	0.999981	60
331	11.155	0.111147	7.74611E-42	0.999981	60
331	11.150	0.111197	8.15981E-42	0.999981	60
331	11.145	0.111246	8.59560E-42	0.999981	60
331	11.140	0.111296	9.05466E-42	0.999981	60
331	11.135	0.111346	9.53825E-42	0.999981	60
331	11.130	0.111396	1.00477E-41	0.999981	60
331	11.125	0.111446	1.05843E-41	0.999981	60
331	11.120	0.111497	1.11496E-41	0.999981	60
331	11.115	0.111547	1.17450E-41	0.999981	60
331	11.110	0.111597	1.23723E-41	0.999981	60
331	11.105	0.111647	1.30331E-41	0.999981	60
331	11.100	0.111697	1.37291E-41	0.999981	60
331	11.095	0.111748	1.44623E-41	0.999981	60
331	11.090	0.111798	1.52347E-41	0.999981	60
331	11.085	0.111849	1.60484E-41	0.999981	60
331	11.080	0.111899	1.69055E-41	0.999981	60
331	11.075	0.111950	1.78084E-41	0.999981	60
331	11.070	0.112000	1.87594E-41	0.999981	60
331	11.065	0.112051	1.97613E-41	0.999981	60
331	11.060	0.112101	2.08167E-41	0.999981	60
331	11.055	0.112152	2.19285E-41	0.999981	60
331	11.050	0.112203	2.30996E-41	0.999981	60
331	11.045	0.112254	2.43333E-41	0.999981	60
331	11.040	0.112305	2.56329E-41	0.999981	60
331	11.035	0.112355	2.70019E-41	0.999981	60
331	11.030	0.112406	2.84440E-41	0.999981	60
331	11.025	0.112457	2.99631E-41	0.999981	60
331	11.020	0.112508	3.15633E-41	0.999981	60
331	11.015	0.112559	3.32490E-41	0.999981	60
331	11.010	0.112611	3.50248E-41	0.999981	60
331	11.005	0.112662	3.68953E-41	0.999981	60
331	11.000	0.112713	3.88658E-41	0.999981	60
331	10.995	0.112764	4.09415E-41	0.999981	60
331	10.990	0.112815	4.31281E-41	0.999981	60
331	10.985	0.112867	4.54314E-41	0.999981	60
331	10.980	0.112918	4.78578E-41	0.999981	60
331	10.975	0.112970	5.04138E-41	0.999981	60
331	10.970	0.113021	5.31062E-41	0.999981	60
331	10.965	0.113073	5.59425E-41	0.999981	60
331	10.960	0.113124	5.89302E-41	0.999981	60
331	10.955	0.113176	6.20775E-41	0.999981	60
331	10.950	0.113228	6.53929E-41	0.999981	60
331	10.945	0.113279	6.88853E-41	0.999981	60
331	10.940	0.113331	7.25643E-41	0.999981	60
331	10.935	0.113383	7.64397E-41	0.999981	60
331	10.930	0.113435	8.05222E-41	0.999981	60
331	10.925	0.113487	8.48226E-41	0.999981	60
331	10.920	0.113539	8.93528E-41	0.999981	60
331	10.915	0.113591	9.41249E-41	0.999981	60
331	10.910	0.113643	9.91518E-41	0.999981	60
331	10.905	0.113695	1.04447E-40	0.999981	60
331	10.900	0.113747	1.10025E-40	0.999981	60
331	10.895	0.113799	1.15902E-40	0.999981	60
331	10.890	0.113851	1.22092E-40	0.999981	60
331	10.885	0.113904	1.28612E-40	0.999981	60
331	10.880	0.113956	1.35481E-40	0.999981	60
331	10.875	0.114008	1.42717E-40	0.999981	60
331	10.870	0.114061	1.50339E-40	0.999981	60
331	10.865	0.114113	1.58368E-40	0.999981	60
331	10.860	0.114166	1.66826E-40	0.999981	60
331	10.855	0.114219	1.75736E-40	0.999981	60
331	10.850	0.114271	1.85121E-40	0.999981	60
331	10.845	0.114324	1.95008E-40	0.999981	60
331	10.840	0.114377	2.05423E-40	0.999981	60
331	10.835	0.114429	2.16394E-40	0.999981	60
331	10.830	0.114482	2.27951E-40	0.999981	60
331	10.825	0.114535	2.40125E-40	0.999981	60
331	10.820	0.114588	2.52949E-40	0.999981	60
331	10.815	0.114641	2.66459E-40	0.999981	60
331	10.810	0.114694	2.80690E-40	0.999981	60
331	10.805	0.114747	2.95680E-40	0.999981	60
331	10.800	0.114800	3.11472E-40	0.999981	60
331	10.795	0.114853	3.28107E-40	0.999981	60
331	10.790	0.114907	3.45630E-40	0.999981	60
331	10.785	0.114960	3.64089E-40	0.999981	60
331	10.780	0.115013	3.83534E-40	0.999981	60
331	10.775	0.115067	4.04018E-40	0.999981	60
331	10.770	0.115120	4.25595E-40	0.999981	60
331	10.765	0.115173	4.48325E-40	0.999981	60
331	10.760	0.115227	4.72269E-40	0.999981	60
331	10.755	0.115281	4.97491E-40	0.999981	60
331	10.750	0.115334	5.24061E-40	0.999981	60
331	10.745	0.115388	5.52050E-40	0.999981	60
331	10.740	0.115442	5.81533E-40	0.999981	60
331	10.735	0.115495	6.12591E-40	0.999981	60
331	10.730	0.115549	6.45308E-40	0.999981	60
331	10.725	0.115603	6.79772E-40	0.999981	60
331	10.720	0.115657	7.16077E-40	0.999981	60
331	10.715	0.115711	7.54321E-40	0.999981	60
331	10.710	0.115765	7.94607E-40	0.999981	60
331	10.705	0.115819	8.37045E-40	0.999981	60
331	10.700	0.115873	8.81749E-40	0.999981	60
331	10.695	0.115927	9.28841E-40	0.999981	60
331	10.690	0.115981	9.78448E-40	0.999981	60
331	10.685	0.116036	1.03070E-39	0.999981	60
331	10.680	0.116090	1.08575E-39	0.999981	60
331	10.675	0.116144	1.14374E-39	0.999981	60
331	10.670	0.116199	1.20482E-39	0.999981	60
331	10.665	0.116253	1.26917E-39	0.999981	60
331	10.660	0.116308	1.33695E-39	0.999981	60
331	10.655	0.116362	1.40835E-39	0.999981	60
331	10.650	0.116417	1.48357E-39	0.999981	60
331	10.645	0.116472	1.56280E-39	0.999981	60
331	10.640	0.116526	1.64627E-39	0.999981	60
331	10.635	0.116581	1.73419E-39	0.999981	60
331	10.630	0.116636	1.82681E-39	0.999981	60
331	10.625	0.116691	1.92437E-39	0.999981	60
331	10.620	0.116746	2.02715E-39	0.999981	60
331	10.615	0.116801	2.13541E-39	0.999981	60
331	10.610	0.116856	2.24946E-39	0.999981	60
331	10.605	0.116911	2.36960E-39	0.999981	60
331	10.600	0.116966	2.49615E-39	0.999981	60
331	10.595	0.117021	2.62947E-39	0.999981	60
331	10.590	0.117077	2.76990E-39	0.999981	60
331	10.585	0.117132	2.91783E-39	0.999981	60
331	10.580	0.117187	3.07366E-39	0.999981	60
331	10.575	0.117243	3.23782E-39	0.999981	60
331	10.570	0.117298	3.41074E-39	0.999981	60
331	10.565	0.117354	3.59290E-39	0.999981	60
331	10.560	0.117409	3.78479E-39	0.999981	60
331	10.555	0.117465	3.98693E-39	0.999981	60
331	10.550	0.117521	4.19986E-39	0.999981	60
331	10.545	0.117576	4.42416E-39	0.999981	60
331	10.540	0.117632	4.66044E-39	0.999981	60
331	10.535	0.117688	4.90934E-39	0.999981	60
331	10.530	0.117744	5.17154E-39	0.999981	60
331	10.525	0.117800	5.44774E-39	0.999981	60
331	10.520	0.117856	5.73869E-39	0.999981	60
331	10.515	0.117912	6.04517E-39	0.999981	60
331	10.510	0.117968	6.36803E-39	0.999981	60
331	10.505	0.118024	6.70813E-39	0.999981	60
331	10.500	0.118080	7.06639E-39	0.999981	60
331	10.495	0.118136	7.44379E-39	0.999981	60
331	10.490	0.118193	7.84134E-39	0.999981	60
331	10.485	0.118249	8.26013E-39	0.999981	60
331	10.480	0.118306	8.70128E-39	0.999981	60
331	10.475	0.118362	9.16599E-39	0.999981	60
331	10.470	0.118419	9.65552E-39	0.999981	60
331	10.465	0.118475	1.01712E-38	0.999981	60
331	10.460	0.118532	1.07144E-38	0.999981	60
331	10.455	0.118588	1.12866E-38	0.999981	60
331	10.450	0.118645	1.18894E-38	0.999981	60
331	10.445	0.118702	1.25244E-38	0.999981	60
331	10.440	0.118759	1.31933E-38	0.999981	60
331	10.435	0.118816	1.38979E-38	0.999981	60
331	10.430	0.118873	1.46402E-38	0.999981	60
331	10.425	0.118930	1.54221E-38	0.999981	60
331	10.420	0.118987	1.62457E-38	0.999981	60
331	10.415	0.119044	1.71134E-38	0.999981	60
331	10.410	0.119101	1.80273E-38	0.999981	60
331	10.405	0.119158	1.89901E-38	0.999981	60
331	10.400	0.119216	2.00044E-38	0.999981	60
331	10.395	0.119273	2.10727E-38	0.999981	60
331	10.390	0.119330	2.21982E-38	0.999981	60
331	10.385	0.119388	2.33837E-38	0.999981	60
331	10.380	0.119445	2.46326E-38	0.999981	60
331	10.375	0.119503	2.59481E-38	0.999981	60
331	10.370	0.119560	2.73340E-38	0.999981	60
331	10.365	0.119618	2.87938E-38	0.999981	60
331	10.360	0.119676	3.03316E-38	0.999981	60
331	10.355	0.119734	3.19515E-38	0.999981	60
331	10.350	0.119791	3.36580E-38	0.999981	60
331	10.345	0.119849	3.54556E-38	0.999981	60
331	10.340	0.119907	3.73491E-38	0.999981	60
331	10.335	0.119965	3.93439E-38	0.999981	60
331	10.330	0.120023	4.14451E-38	0.999981	60
331	10.325	0.120082	4.36586E-38	0.999981	60
331	10.320	0.120140	4.59903E-38	0.999981	60
331	10.315	0.120198	4.84465E-38	0.999981	60
331	10.310	0.120256	5.10339E-38	0.999981	60
331	10.305	0.120315	5.37595E-38	0.999981	60
331	10.300	0.120373	5.66307E-38	0.999981	60
331	10.295	0.120431	5.96552E-38	0.999981	60
331	10.290	0.120490	6.28412E-38	0.999981	60
331	10.285	0.120549	6.61974E-38	0.999981	60
331	10.280	0.120607	6.97328E-38	0.999981	60
331	10.275	0.120666	7.34570E-38	0.999981	60
331	10.270	0.120725	7.73802E-38	0.999981	60
331	10.265	0.120783	8.15129E-38	0.999981	60
331	10.260	0.120842	8.58663E-38	0.999981	60
331	10.255	0.120901	9.04521E-38	0.999981	60
331	10.250	0.120960	9.52830E-38	0.999981	60
331	10.245	0.121019	1.00372E-37	0.999981	60
331	10.240	0.121078	1.05732E-37	0.999981	60
331	10.235	0.121137	1.11379E-37	0.999981	60
331	10.230	0.121197	1.17328E-37	0.999981	60
331	10.225	0.121256	1.23594E-37	0.999981	60
331	10.220	0.121315	1.30195E-37	0.999981	60
331	10.215	0.121375	1.37148E-37	0.999981	60
331	10.210	0.121434	1.44473E-37	0.999981	60
331	10.205	0.121494	1.52189E-37	0.999981	60
331	10.200	0.121553	1.60317E-37	0.999981	60
331	10.195	0.121613	1.68879E-37	0.999981	60
331	10.190	0.121672	1.77898E-37	0.999981	60
331	10.185	0.121732	1.87399E-37	0.999981	60
331	10.180	0.121792	1.97408E-37	0.999981	60
331	10.175	0.121852	2.07951E-37	0.999981	60
331	10.170	0.121912	2.19057E-37	0.999981	60
331	10.165	0.121972	2.30756E-37	0.999981	60
331	10.160	0.122032	2.43080E-37	0.999981	60
331	10.155	0.122092	2.56063E-37	0.999981	60
331	10.150	0.122152	2.69738E-37	0.999981	60
331	10.145	0.122212	2.84144E-37	0.999981	60
331	10.140	0.122272	2.99320E-37	0.999981	60
331	10.135	0.122333	3.15306E-37	0.999981	60
331	10.130	0.122393	3.32145E-37	0.999982	60
331	10.125	0.122454	3.49884E-37	0.999982	60
331	10.120	0.122514	3.68571E-37	0.999982	60
331	10.115	0.122575	3.88255E-37	0.999982	60
331	10.110	0.122635	4.08991E-37	0.999982	60
331	10.105	0.122696	4.30834E-37	0.999982	60
331	10.100	0.122757	4.53844E-37	0.999982	60
331	10.095	0.122817	4.78083E-37	0.999982	60
331	10.090	0.122878	5.03616E-37	0.999982	60
331	10.085	0.122939	5.30513E-37	0.999982	60
331	10.080	0.123000	5.58846E-37	0.999982	60
331	10.075	0.123061	5.88693E-37	0.999982	60
331	10.070	0.123122	6.20133E-37	0.999982	60
331	10.065	0.123184	6.53253E-37	0.999982	60
331	10.060	0.123245	6.88142E-37	0.999982	60
331	10.055	0.123306	7.24893E-37	0.999982	60
331	10.050	0.123367	7.63608E-37	0.999982	60
331	10.045	0.123429	8.04391E-37	0.999982	60
331	10.040	0.123490	8.47351E-37	0.999982	60
331	10.035	0.123552	8.92606E-37	0.999982	60
331	10.030	0.123613	9.40278E-37	0.999982	60
331	10.025	0.123675	9.90496E-37	0.999982	60
331	10.020	0.123737	1.04340E-36	0.999982	60
331	10.015	0.123798	1.09912E-36	0.999982	60
331	10.010	0.123860	1.15782E-36	0.999982	60
331	10.005	0.123922	1.21966E-36	0.999982	60
331	10.000	0.123984	1.28480E-36	0.999982	60
331	9.995	0.124046	1.35342E-36	0.999982	60
331	9.990	0.124108	1.42570E-36	0.999982	60
331	9.985	0.124170	1.50184E-36	0.999982	60
331	9.980	0.124233	1.58205E-36	0.999982	60
331	9.975	0.124295	1.66654E-36	0.999982	60
331	9.970	0.124357	1.75555E-36	0.999982	60
331	9.965	0.124420	1.84931E-36	0.999982	60
331	9.960	0.124482	1.94808E-36	0.999982	60
331	9.955	0.124545	2.05212E-36	0.999982	60
331	9.950	0.124607	2.16172E-36	0.999982	60
331	9.945	0.124670	2.27717E-36	0.999982	60
331	9.940	0.124733	2.39879E-36	0.999982	60
331	9.935	0.124795	2.52690E-36	0.999982	60
331	9.930	0.124858	2.66185E-36	0.999982	60
331	9.925	0.124921	2.80402E-36	0.999982	60
331	9.920	0.124984	2.95377E-36	0.999982	60
331	9.915	0.125047	3.11153E-36	0.999982	60
331	9.910	0.125110	3.27771E-36	0.999982	60
331	9.905	0.125173	3.45276E-36	0.999982	60
331	9.900	0.125237	3.63716E-36	0.999982	60
331	9.895	0.125300	3.83142E-36	0.999982	60
331	9.890	0.125363	4.03604E-36	0.999982	60
331	9.885	0.125427	4.25160E-36	0.999982	60
331	9.880	0.125490	4.47866E-36	0.999982	60
331	9.875	0.125554	4.71786E-36	0.999982	60
331	9.870	0.125617	4.96983E-36	0.999982	60
331	9.865	0.125681	5.23526E-36	0.999982	60
331	9.860	0.125745	5.51486E-36	0.999982	60
331	9.855	0.125808	5.80939E-36	0.999982	60
331	9.850	0.125872	6.11966E-36	0.999982	60
331	9.845	0.125936	6.44649E-36	0.999982	60
331	9.840	0.126000	6.79079E-36	0.999982	60
331	9.835	0.126064	7.15346E-36	0.999982	60
331	9.830	0.126128	7.53551E-36	0.999982	60
331	9.825	0.126193	7.93797E-36	0.999982	60
331	9.820	0.126257	8.36191E-36	0.999982	60
331	9.815	0.126321	8.80850E-36	0.999982	60
331	9.810	0.126386	9.27895E-36	0.999982	60
331	9.805	0.126450	9.77451E-36	0.999982	60
331	9.800	0.126514	1.02965E-35	0.999982	60
331	9.795	0.126579	1.08465E-35	0.999982	60
331	9.790	0.126644	1.14257E-35	0.999982	60
331	9.785	0.126708	1.20360E-35	0.999982	60
331	9.780	0.126773	1.26788E-35	0.999982	60
331	9.775	0.126838	1.33559E-35	0.999982	60
331	9.770	0.126903	1.40692E-35	0.999982	60
331	9.765	0.126968	1.48206E-35	0.999982	60
331	9.760	0.127033	1.56122E-35	0.999982	60
331	9.755	0.127098	1.64460E-35	0.999982	60
331	9.750	0.127163	1.73243E-35	0.999982	60
331	9.745	0.127229	1.82496E-35	0.999982	60
331	9.740	0.127294	1.92242E-35	0.999982	60
331	9.735	0.127359	2.02509E-35	0.999982	60
331	9.730	0.127425	2.13325E-35	0.999982	60
331	9.725	0.127490	2.24718E-35	0.999982	60
331	9.720	0.127556	2.36720E-35	0.999982	60
331	9.715	0.127621	2.49362E-35	0.999982	60
331	9.710	0.127687	2.62680E-35	0.999982	60
331	9.705	0.127753	2.76709E-35	0.999982	60
331	9.700	0.127819	2.91488E-35	0.999982	60
331	9.695	0.127885	3.07056E-35	0.999982	60
331	9.690	0.127951	3.23455E-35	0.999982	60
331	9.685	0.128017	3.40730E-35	0.999982	60
331	9.680	0.128083	3.58927E-35	0.999982	60
331	9.675	0.128149	3.78097E-35	0.999982	60
331	9.670	0.128215	3.98290E-35	0.999982	60
331	9.665	0.128282	4.19562E-35	0.999982	60
331	9.660	0.128348	4.41969E-35	0.999982	60
331	9.655	0.128414	4.65574E-35	0.999982	60
331	9.650	0.128481	4.90439E-35	0.999982	60
331	9.645	0.128548	5.16632E-35	0.999982	60
331	9.640	0.128614	5.44224E-35	0.999982	60
331	9.635	0.128681	5.73290E-35	0.999982	60
331	9.630	0.128748	6.03908E-35	0.999982	60
331	9.625	0.128815	6.36161E-35	0.999982	60
331	9.620	0.128882	6.70137E-35	0.999982	60
331	9.615	0.128949	7.05928E-35	0.999982	60
331	9.610	0.129016	7.43630E-35	0.999982	60
331	9.605	0.129083	7.83345E-35	0.999982	60
331	9.600	0.129150	8.25182E-35	0.999982	60
331	9.595	0.129218	8.69253E-35	0.999982	60
331	9.590	0.129285	9.15678E-35	0.999982	60
331	9.585	0.129352	9.64582E-35	0.999982	60
331	9.580	0.129420	1.01610E-34	0.999982	60
331	9.575	0.129487	1.07037E-34	0.999982	60
331	9.570	0.129555	1.12753E-34	0.999982	60
331	9.565	0.129623	1.18775E-34	0.999982	60
331	9.560	0.129691	1.25119E-34	0.999982	60
331	9.555	0.129758	1.31801E-34	0.999982	60
331	9.550	0.129826	1.38840E-34	0.999982	60
331	9.545	0.129894	1.46255E-34	0.999982	60
331	9.540	0.129962	1.54066E-34	0.999982	60
331	9.535	0.130031	1.62295E-34	0.999982	60
331	9.530	0.130099	1.70962E-34	0.999982	60
331	9.525	0.130167	1.80093E-34	0.999982	60
331	9.520	0.130235	1.89711E-34	0.999982	60
331	9.515	0.130304	1.99843E-34	0.999982	60
331	9.510	0.130372	2.10517E-34	0.999982	60
331	9.505	0.130441	2.21760E-34	0.999982	60
331	9.500	0.130510	2.33604E-34	0.999982	60
331	9.495	0.130578	2.46080E-34	0.999982	60
331	9.490	0.130647	2.59222E-34	0.999982	60
331	9.485	0.130716	2.73067E-34	0.999982	60
331	9.480	0.130785	2.87651E-34	0.999982	60
331	9.475	0.130854	3.03013E-34	0.999982	60
331	9.470	0.130923	3.19197E-34	0.999982	60
331	9.465	0.130992	3.36244E-34	0.999982	60
331	9.460	0.131062	3.54202E-34	0.999982	60
331	9.455	0.131131	3.73119E-34	0.999982	60
331	9.450	0.131200	3.93047E-34	0.999982	60
331	9.445	0.131270	4.14039E-34	0.999982	60
331	9.440	0.131339	4.36151E-34	0.999982	60
331	9.435	0.131409	4.59445E-34	0.999982	60
331	9.430	0.131478	4.83983E-34	0.999982	60
331	9.425	0.131548	5.09832E-34	0.999982	60
331	9.420	0.131618	5.37061E-34	0.999982	60
331	9.415	0.131688	5.65744E-34	0.999982	60
331	9.410	0.131758	5.95959E-34	0.999982	60
331	9.405	0.131828	6.27788E-34	0.999982	60
331	9.400	0.131898	6.61317E-34	0.999982	60
